epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,assignment_history_cleared,assignment_arc_slips,assignment_arc_slip_ids,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,arc_shadow_candidates,arc_shadow_oracle_min_error_m,arc_shadow_oracle_rank,respawn_excluded_satellite,n_dd_pr,n_dd_cp
145,553829.0,-3811468.017554418,3566806.811584417,3652666.8119255626,0,0,0,0,0,1,1,1.8953020597285108,3.1414028744537195,5.547042366255168,18,0,0.06618040356829674,4.019729389049064,2.8689811140637236,0,,0.0,0.0,0,nan,0,0,,1,0.0022873155162703813,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2915791758084541,1,2.8736787738076237,0.37183818634729865,0.056677051180665954,9,1.8972497627354565,3.1358668191935,4.019729389049064,1.23087193110204,0.06618040356829674,0.051197964908721645,0,0,0,,0.3570471846089982,0,0495d0a68a8d8223,512,4.398769826977258,8,12,1,440,13,12,128,0.3312092930872321,200,0,nan,0,nan,0,nan,128,0.5663187362253458,72,,18,17
146,553829.199999094,-3811468.0165300644,3566806.8080750396,3652666.8104859213,0,0,0,0,0,1,1,1.8946466109955657,3.1442056487182333,5.548157189626425,18,1,0.06618040356829674,4.016309146082557,2.866845724483743,0,,0.0,0.0,0,nan,0,0,,1,0.002841538196081868,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29236495143219077,1,2.8710229841473067,0.3896392079228831,0.045530052938897066,9,1.895537675728225,3.139600435715125,4.016309146082557,1.235545772389991,nan,nan,0,0,0,,0.3760532912447269,0,0495d0a68a8d8223,512,3.9726673060228577,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
147,553829.3999989033,-3811468.014394675,3566806.8054189156,3652666.8067850103,0,0,0,0,0,1,1,1.8946563586153915,3.143422435027283,5.542232905212141,18,2,0.06618040356829674,4.012672954542102,2.862200037789274,0,,0.0,0.0,0,nan,0,0,,1,0.0032584682104828617,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29632576881136696,1,2.866323776025565,0.39065917924972016,0.04471890723584896,9,1.8954829436886322,3.138892837509465,4.012672954542102,1.2455294838489075,nan,nan,0,0,0,,0.37719300094236075,0,0495d0a68a8d8223,512,3.949394016467583,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
148,553829.5999999046,-3811468.0146250697,3566806.803597285,3652666.804401425,0,0,0,0,0,1,1,1.8946257438798921,3.1434663025371243,5.539804631685444,18,3,0.06618040356829674,4.0112892774506035,2.8598776781124884,0,,0.0,0.0,0,nan,0,0,,1,0.004191516923309327,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2973059677039173,1,2.863995638937042,0.3907549323595134,0.04464656393432747,9,1.8954459207013663,3.138942189482593,4.0112892774506035,1.2568846948071117,nan,nan,0,0,0,,0.3773009133798156,0,0495d0a68a8d8223,512,3.94719929374429,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
149,553829.7999999523,-3811468.0067259683,3566806.792402367,3652666.796458958,0,0,0,0,0,1,1,1.894637942420104,3.1433752325484483,5.524190092080554,18,4,0.06618040356829674,3.99718053721089,2.844419036750913,0,,0.0,0.0,0,nan,0,0,,1,0.002267408592578143,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.30979028060728064,1,2.8485337473422603,0.390767692804742,0.044635128322276355,9,1.895457520326745,3.138852783680736,3.99718053721089,1.2685665783557698,nan,nan,0,0,0,,0.3773149170923611,0,0495d0a68a8d8223,512,3.9469185813842036,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
150,553830.0,-3811467.985260387,3566806.771353855,3652666.878964111,0,0,0,0,0,1,1,1.8325335973965147,3.0242626641275323,5.4030003838471705,18,0,0.053549020670663715,3.973227598342918,2.8495070063985115,0,,0.0,0.0,0,nan,0,0,,1,0.002505453024229673,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3079942538321247,1,2.8538674051422235,0.3942513197216771,0.05101447589768968,9,1.8337365281656237,3.0192795399895287,3.973227598342918,1.2066205478812713,0.053549020670663715,0.09588026818371093,0,0,0,,0.3792917472623048,0,0495d0a68a8d8223,512,3.9950502110196022,8,12,1,440,13,12,128,0.2972889295070437,416,0,nan,0,nan,0,nan,128,0.5505542849334113,75,,18,17
151,553830.199999094,-3811467.9851125004,3566806.768358622,3652666.880671127,0,0,0,0,0,1,1,1.8330726017744887,3.0268114535140715,5.403788527481263,18,1,0.053549020670663715,3.971003122751979,2.846921229535354,0,,0.0,0.0,0,nan,0,0,,1,0.0009150642199819946,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.30785174190565934,1,2.8508057134449345,0.4129229596898203,0.03957203180606977,9,1.8333407570363807,3.022680719725045,3.971003122751979,1.2113879539230077,nan,nan,0,0,0,,0.39913924459067973,0,0495d0a68a8d8223,512,3.6144303409041814,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
152,553830.3999989033,-3811467.9863232654,3566806.7665131297,3652666.883861564,0,0,0,0,0,1,1,1.8332876987105542,3.0265121176212837,5.4046828928923,18,2,0.053549020670663715,3.9706548931090153,2.8465546451800257,0,,0.0,0.0,0,nan,0,0,,1,0.001271733683259171,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3070438464422409,1,2.850401513193908,0.41396271595402306,0.03884168596197067,9,1.8335060274992445,3.0224402252591056,3.9706548931090153,1.2215691181494948,nan,nan,0,0,0,,0.4002932084590876,0,0495d0a68a8d8223,512,3.5942608836536647,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
153,553830.5999999046,-3811467.9856298915,3566806.764454131,3652666.8898634403,0,0,0,0,0,1,1,1.8333498504997383,3.026510101332765,5.407062639292708,18,3,0.053549020670663715,3.969153137695144,2.8467840985554456,0,,0.0,0.0,0,nan,0,0,,1,0.0014995923071067872,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3059762429330104,1,2.8506332753869033,0.41406333549870816,0.03877997592426988,9,1.8335637110984293,3.0224425529951895,3.969153137695144,1.2331449834508021,nan,nan,0,0,0,,0.400405468345197,0,0495d0a68a8d8223,512,3.5923098340114743,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
154,553830.7999999523,-3811467.9903496564,3566806.765487584,3652666.8982066484,0,0,0,0,0,1,1,1.833359394386924,3.0265319073321506,5.415491101303163,18,4,0.053549020670663715,3.9737126486476058,2.852597352399082,0,,0.0,0.0,0,nan,0,0,,1,0.0017079414487388665,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29851687757754336,1,2.856452024686894,0.41407243344635614,0.038775296425936905,9,1.8335723465006928,3.0224641899134035,3.9737126486476058,1.2450496285497097,nan,nan,0,0,0,,0.400415674409502,0,0495d0a68a8d8223,512,3.5921311382225465,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
155,553831.0,-3811467.941213719,3566806.7208671384,3652666.943855947,0,0,0,0,0,1,1,1.7485181487278498,2.899980000768829,5.285965730854099,19,0,0.045751172293329055,3.9124282073757004,2.859041448320222,0,,0.0,0.0,0,nan,0,0,,1,0.0016588274654760705,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29747359496890186,1,2.8638335273855384,0.4080827799248638,0.04744424800655872,9,1.7491596183930138,2.8947163525130324,3.9124282073757004,1.182481384915011,0.045751172293329055,0.07387401011273749,0,0,0,,0.39237596226018034,0,0495d0a68a8d8223,512,3.784204072237863,8,12,1,440,13,12,128,0.2974961809339744,414,0,nan,0,nan,0,nan,128,0.5700904765523784,74,,19,17
156,553831.199999094,-3811467.9375429526,3566806.7170734573,3652666.936109979,0,0,0,0,0,1,1,1.7485529280442496,2.8977564101459254,5.273563828073329,19,1,0.045751172293329055,3.906416893204607,2.8511113549733724,0,,0.0,0.0,0,nan,0,0,,1,0.0018646056444710066,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.30809912367990255,1,2.8554166339539493,0.42710639347380047,0.03741492082624203,9,1.7484955708731162,2.89329987553916,3.906416893204607,1.1873457377292325,nan,nan,0,0,0,,0.4124211336853161,0,0495d0a68a8d8223,512,3.431719329190805,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
157,553831.3999989033,-3811467.9339334266,3566806.7150494764,3652666.923380547,0,0,0,0,0,1,1,1.748412971150649,2.8976645321416687,5.26252002642132,19,2,0.045751172293329055,3.9013209807799902,2.8434831315079654,0,,0.0,0.0,0,nan,0,0,,1,0.0017539041959942975,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31039813214604955,1,2.847738816921282,0.42813003605583244,0.03678468643417873,9,1.7483237100812066,2.8932654067211363,3.9013209807799902,1.197731291984316,nan,nan,0,0,0,,0.41354995008814877,0,0495d0a68a8d8223,512,3.4135973093727614,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
158,553831.5999999046,-3811467.934313512,3566806.716264473,3652666.924297403,0,0,0,0,0,1,1,1.748352963886522,2.898017678393088,5.264496451142877,19,3,0.045751172293329055,3.9025741748056184,2.8452055490063892,0,,0.0,0.0,0,nan,0,0,,1,0.0022925934649273864,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3117441713855534,1,2.8494597589364075,0.42823617327864866,0.03673948903346182,9,1.7482624622804397,2.8936205009937916,3.9025741748056184,1.2095353202027972,nan,nan,0,0,0,,0.41366661498707125,0,0495d0a68a8d8223,512,3.4117293827412087,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
159,553831.7999999523,-3811467.9425369482,3566806.7217578874,3652666.9313570894,0,0,0,0,0,1,1,1.7483321766907476,2.8980851233373097,5.275786553086618,19,4,0.045751172293329055,3.9119685797088577,2.854733480069329,0,,0.0,0.0,0,nan,0,0,,1,0.0022568864328741424,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.30473524775723726,1,2.8589906947543664,0.42824771702102016,0.036734320531611006,9,1.7482413607658573,2.89368788847778,3.9119685797088577,1.2216700533079259,nan,nan,0,0,0,,0.41367926710456876,0,0495d0a68a8d8223,512,3.4115256628632786,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
160,553832.0,-3811467.8971034507,3566806.660175587,3652667.001338215,0,0,0,0,0,1,1,1.662885029131605,2.76113189550687,5.1578292351717865,19,0,0.053054975301947395,3.843556512390465,2.871419805531116,0,,0.0,0.0,0,nan,0,0,,1,0.001393405820842268,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2772494522923354,1,2.876610708662931,0.41535405261092556,0.047291514705033684,9,1.6634289948643555,2.7554238796734656,3.843556512390465,1.1592398702399043,0.053054975301947395,0.07174449441085436,0,0,0,,0.3979245708789014,0,0495d0a68a8d8223,512,3.689199460842611,8,12,1,440,13,12,128,0.26623618583614944,196,0,nan,0,nan,0,nan,128,0.5790637998262717,103,,19,17
161,553832.2000000477,-3811467.923542705,3566806.6856013197,3652667.027341143,0,0,0,0,0,1,1,1.661106407015399,2.7677118312054274,5.2153084285072735,19,1,0.053054975301947395,3.882917288575281,2.9175573286844005,0,,0.0,0.0,0,nan,0,0,,1,0.0017495584730861922,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2278242188793313,1,2.9222361903070544,0.43370329314171574,0.029053071779422773,8,1.66000979478375,2.763413493760935,3.882917288575281,1.1642015862100588,nan,nan,0,0,0,,0.4176386193164809,0,0495d0a68a8d8223,512,3.3550342485867506,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
162,553832.3999989033,-3811467.97635213,3566806.736962265,3652667.0881054373,0,0,0,0,0,1,1,1.6605314003263858,2.7703943225188836,5.315730978782877,19,2,0.053054975301947395,3.9636450512398866,3.006487072247879,0,,0.0,0.0,0,nan,0,0,,1,0.001322913853766825,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.17134000754267042,1,3.0111956157756277,0.4344470554861792,0.02907149626199634,8,1.6594487063934542,2.766069577710724,3.9636450512398866,1.1747917570804605,nan,nan,0,0,0,,0.4184847484246448,0,0495d0a68a8d8223,512,3.3418461813973783,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
163,553832.5999999046,-3811468.0341906943,3566806.7926369924,3652667.153666211,0,0,0,0,0,1,1,1.660478624334136,2.7704118895074354,5.418378896979437,19,3,0.053054975301947395,4.051940813799846,3.1009219715433494,0,,0.0,0.0,0,nan,0,0,,1,0.0014822968025606706,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.16953773724978952,1,3.105649854188617,0.43454184579194927,0.029078338419456708,8,1.6593952460551016,2.7660836464060305,4.051940813799846,1.1868239656301016,nan,nan,0,0,0,,0.4185931044259475,0,0495d0a68a8d8223,512,3.3401725127655837,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
164,553832.7999989986,-3811468.0931589496,3566806.8458652617,3652667.2118589464,0,0,0,0,0,1,1,1.6604699330591957,2.770358329345325,5.518312078111911,19,4,0.053054975301947395,4.139193567746055,3.194572017645187,0,,0.0,0.0,0,nan,0,0,,1,0.0013416713894892057,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22325916691208153,1,3.1993147148402534,0.43455607848451194,0.029081483368719362,8,1.659385610600017,2.7660292657612047,4.139193567746055,1.199188445176101,nan,nan,0,0,0,,0.41860942608216223,0,0495d0a68a8d8223,512,3.339921741920158,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
165,553833.0,-3811467.8769136514,3566806.585056034,3652667.0628408715,0,0,0,0,0,1,1,1.5535203586092505,2.9455280785884863,5.508245525757731,18,0,0.047267940201068906,3.783660693091006,3.003721295932432,0,,0.0,0.0,0,nan,0,0,,1,0.0021081379152339394,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24977694584090437,1,3.0137956470002285,0.40576654984864163,0.04950700975436286,9,1.5532850114162668,2.9362179514083433,3.783660693091006,1.1373604200894354,0.047267940201068906,0.36198271512667823,0,0,0,,0.3806673819444727,0,0495d0a68a8d8223,512,3.904688617813288,8,12,1,440,13,12,128,0.2624858680687097,337,0,nan,0,nan,0,nan,128,0.5267826433685562,109,,18,16
166,553833.2000000477,-3811467.942841122,3566806.6108432873,3652667.1120599834,0,0,0,0,0,1,1,1.5474292851421905,2.9639848697971987,5.636008652975201,18,1,0.047267940201068906,3.854746832013611,3.1055907802049245,0,,0.0,0.0,0,nan,0,0,,1,0.003559515321428093,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1859227255825618,1,3.1150414516049305,0.4238734117417749,0.04585790989607658,9,1.5477336173081535,2.954835423200514,3.854746832013611,1.1424217871181015,nan,nan,0,0,0,,0.3996659850228705,0,0495d0a68a8d8223,512,3.5494384656239126,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
167,553833.3999989033,-3811468.0480415085,3566806.6463518525,3652667.1859335355,0,0,0,0,0,1,1,1.5461215524558893,2.9685360205340223,5.772089162175528,18,2,0.047267940201068906,3.963573068034506,3.229324963934558,0,,0.0,0.0,0,nan,0,0,,1,0.004911733115871958,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2071727389121973,1,3.2388141979007967,0.4247758789224509,0.045876905855643295,9,1.5464792408967598,2.959352469064562,3.963573068034506,1.1532131646327353,nan,nan,0,0,0,,0.4006760094174428,0,0495d0a68a8d8223,512,3.5321838796075,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
168,553833.5999999046,-3811468.164357494,3566806.663408221,3652667.2313815723,0,0,0,0,0,1,1,1.545827974207404,2.968952847656329,5.874802713751717,18,3,0.047267940201068906,4.058980586629926,3.33004052839995,0,,0.0,0.0,0,nan,0,0,,1,0.004467541257593158,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2621175060832566,1,3.339522331001745,0.42491161185042275,0.045832112869541516,9,1.5461886740830164,2.95978385300572,4.058980586629926,1.1654685053963985,nan,nan,0,0,0,,0.4008717387427415,0,0495d0a68a8d8223,512,3.52884536606553,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
169,553833.7999989986,-3811468.339641392,3566806.6803187616,3652667.3166121943,0,0,0,0,0,1,1,1.5456748384027323,2.969803034004172,6.039818000383368,18,4,0.047267940201068906,4.20174968702978,3.4811060639311386,0,,0.0,0.0,0,nan,0,0,,1,0.00710693828391748,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.16704575041228217,1,3.490651119599279,0.42486192429119934,0.0458993308713701,9,1.5460386917483433,2.9606139639920808,4.20174968702978,1.178280152302728,nan,nan,0,0,0,,0.4008049297184322,0,0495d0a68a8d8223,512,3.529988953987125,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
170,553834.0,-3811468.1819686536,3566806.3127259864,3652666.9904269995,0,0,0,0,0,1,1,1.529680575963401,3.3022254322791342,6.079798042507498,19,0,0.05682785282250618,3.773263474308673,3.166678567481106,0,,0.0,0.0,0,nan,0,0,,1,0.00703997887627909,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22088391624185766,1,3.173911827134405,0.42002257380318886,0.04422304975294029,9,1.5308221991672537,3.295499561339269,3.773263474308673,1.1146720770202667,0.05682785282250618,0.7585077761725596,1,0,0,,0.3969235633758058,0,0495d0a68a8d8223,512,3.6147844922480066,8,12,1,440,13,12,128,0.3254259503811785,198,0,nan,0,nan,0,nan,128,0.5095473166992431,110,,19,16
171,553834.2000000477,-3811468.3609831757,3566806.2911363347,3652667.0129717146,0,0,0,0,0,1,1,1.5266553729064485,3.3387841599618735,6.261165152777496,19,1,0.05682785282250618,3.868069932031674,3.3053334840833415,0,,0.0,0.0,0,nan,0,0,,1,0.006151065268705968,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.26267544115230634,1,3.312435164693875,0.4366497536245696,0.041766365569398826,10,1.52834033049635,3.3318540463122965,3.868069932031674,1.1207849122552709,nan,nan,0,0,0,,0.4139276115508015,0,0495d0a68a8d8223,512,3.3282334151231283,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
172,553834.3999989033,-3811468.5935654556,3566806.291800705,3652667.0650551766,0,0,0,0,0,1,1,1.5259403706028531,3.34693573547952,6.45067762101507,19,2,0.05682785282250618,4.016028926985504,3.4734247056009075,0,,0.0,0.0,0,nan,0,0,,1,0.010479350436115987,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.14118737122079267,1,3.480591238902557,0.4377993410428664,0.04163019582332739,10,1.527664688058655,3.339934350570004,4.016028926985504,1.1344753920671016,nan,nan,0,0,0,,0.41518835941954546,0,0495d0a68a8d8223,512,3.3084844084554037,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
173,553834.5999999046,-3811468.8537251814,3566806.2975220517,3652667.1028132853,0,0,0,0,0,1,1,1.5257040290401467,3.3494580305833423,6.634467523048352,19,3,0.05682785282250618,4.177159762217223,3.64490632306171,0,,0.0,0.0,0,nan,0,0,,1,0.0068679168858962625,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.19848270236965232,1,3.6521043857530775,0.43793644494337935,0.04164087482401759,10,1.527432372092879,3.3424371125452956,4.177159762217223,1.1514234305888231,nan,nan,0,0,0,,0.4153568601901908,0,0495d0a68a8d8223,512,3.305857601289589,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
174,553834.7999989986,-3811469.114811977,3566806.323649526,3652667.122325002,0,0,0,0,0,1,1,1.5256195257711005,3.350373892853077,6.813729067694002,19,4,0.05682785282250618,4.345613150211294,3.819468347766317,0,,0.0,0.0,0,nan,0,0,,1,0.008377574824618384,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.26052435958404124,1,3.8266790782606237,0.43797802137061914,0.04166286985181618,10,1.5273521952110132,3.343343416687391,4.345613150211294,1.1711677443423605,nan,nan,0,0,0,,0.4154069478704181,0,0495d0a68a8d8223,512,3.305075613044174,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
175,553835.0,-3811468.9221727075,3566805.8889285713,3652666.7511459067,0,0,0,0,0,1,1,1.4706652536804399,3.942783291553845,6.8501941470861425,19,0,0.07947955307913723,3.8078952838316265,3.256508503879894,0,,0.0,0.0,0,nan,0,0,,1,0.005828456337731166,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21640583273034636,1,3.267624873521147,0.4304620858046371,0.058255236049421975,10,1.473387969199991,3.9321919597253108,3.8078952838316265,1.0921800440234188,0.07947955307913723,0.7428734976749565,3,0,8,"C19@192039486,C22@192039486,E04@190293673,E36@190293673,G10@190293673,G15@190293673,G28@190293673,G32@190293673",0.39667030867462566,0,0495d0a68a8d8223,512,4.144066258037872,8,12,1,440,13,12,128,0.22293468274845984,331,0,nan,0,nan,0,nan,256,0.44711803453084625,236,,19,16
176,553835.2000000477,-3811469.14593144,3566805.8887803154,3652666.7461278667,0,0,0,0,0,1,1,1.4646554930812625,4.01970618439897,7.09789012124363,19,1,0.07947955307913723,3.923234607812135,3.411872947279759,0,,0.0,0.0,0,nan,0,0,,1,0.007705805944428907,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.14947712419702222,1,3.424244837997881,0.4355464978440218,0.06091531311966155,10,1.4680621404212448,4.007785603834154,3.923234607812135,1.1012254354878293,nan,nan,0,0,0,,0.4002234930607707,0,0495d0a68a8d8223,512,4.071823135979736,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
177,553835.3999989033,-3811469.426497666,3566805.9428132623,3652666.7865170296,0,0,0,0,0,1,1,1.4627022816521515,4.047587947658662,7.366613282876145,19,2,0.07947955307913723,4.121643685872361,3.6342958503770175,0,,0.0,0.0,0,nan,0,0,,1,0.009291111269735289,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1872922308133043,1,3.647326298349518,0.4352182341115172,0.06257575796131806,10,1.4663391996020545,4.035039243602374,4.121643685872361,1.124376975870655,nan,nan,0,0,0,,0.39963443894159917,0,0495d0a68a8d8223,512,4.083481011226588,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
178,553835.5999999046,-3811469.724018108,3566806.017251087,3652666.8257139185,0,0,0,0,0,1,1,1.4619755122642781,4.058166853859885,7.6318468953995175,19,3,0.07947955307913723,4.342795068315257,3.874413222984474,0,,0.0,0.0,0,nan,0,0,,1,0.004230454903824049,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3374872221981466,1,3.887702265962372,0.43564352393816047,0.06311538136370974,10,1.4656861341788814,4.0453986204288075,4.342795068315257,1.15654221137226,nan,nan,0,0,0,,0.40005820696143524,0,0495d0a68a8d8223,512,4.074986762370909,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
179,553835.7999989986,-3811470.054085611,3566806.104452153,3652666.8646822744,0,0,0,0,0,1,1,1.4616867824673916,4.0622782054322,7.908610218492271,19,4,0.07947955307913723,4.587383456620978,4.132614819965308,0,,0.0,0.0,0,nan,0,0,,1,0.005243092978873588,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.47127895541292625,1,4.1460217275622595,0.43553143226632834,0.06335465521624238,10,1.4654189104000284,4.049425824331317,4.587383456620978,1.18934885985337,nan,nan,0,0,0,,0.399938645817345,0,0495d0a68a8d8223,512,4.077368019464837,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,,0,0
180,553836.0,-3811469.7342828037,3566805.5704881656,3652666.157351709,0,0,0,0,0,1,1,1.4493583910460566,4.992320288773901,7.981830352750347,19,0,0.1302654067284061,3.788254931287446,3.302582482884795,0,,0.0,0.0,0,nan,0,0,,1,0.00625001365530167,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22210750165422166,1,3.3188585080779385,0.4024101681074421,0.07432085379399407,10,1.453765592257934,4.976630557304265,3.788254931287446,1.0694199344821425,0.1302654067284061,1.0123440031286453,4,0,8,"C19@192039486,C22@192039486,E31@190293673,E36@190293673,G10@190293673,G15@190293673,G28@190293673,G32@190293673",0.3605841023863412,0,0495d0a68a8d8223,512,5.444486721948173,8,12,1,440,13,12,128,0.23955531169944722,125,0,nan,0,nan,0,nan,170,0.4026294589389049,140,,19,16
