epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
165,553833.0,-3811467.8769136514,3566806.585056034,3652667.0628408715,0,0,0,0,0,1,1,1.8736638269125854,3.244783157082114,5.508245525757731,18,0,0.047267940201068906,3.783660693091006,2.3425605114242716,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2238148831660602,1,2.5920340430296087,0.6073699628415477,0.4332208461431235,12,1.6990017009491782,3.097223207175991,3.783660693091006,1.1373604200894354,0.047267940201068906,0.36198271512667823,0,0.36266659761496006,0,47748a82034e965d,512,4.350121698459175,8,12,1,448,5,4,128,0.2164420077754333,111,18,16
166,553833.2000000477,-3811467.942841122,3566806.6108432873,3652667.1120599834,0,0,0,0,0,1,1,1.8616401601118409,3.2633603222537584,5.636008652975201,18,1,0.047267940201068906,3.854746832013611,2.449947420377627,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.19631455227869032,1,2.4503348674348815,0.38273139901549486,0.055259527826096146,6,1.864591362800922,3.262047107965624,3.854746832013611,1.1424217871181015,nan,nan,0,0.37879452370512223,0,47748a82034e965d,512,3.995573958620978,8,0,0,0,0,0,0,nan,-1,0,0
167,553833.3999989033,-3811468.0480415085,3566806.6463518525,3652667.1859335355,0,0,0,0,0,1,1,1.8590070838208852,3.267647814567547,5.772089162175528,18,2,0.047267940201068906,3.963573068034506,2.5801648891423397,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.25499142160768806,1,2.5805889679008165,0.3833653940850411,0.05463226172357982,6,1.8618830631265204,3.266338540400572,3.963573068034506,1.1532131646327353,nan,nan,0,0.3795169807890386,0,47748a82034e965d,512,3.981108587796473,8,0,0,0,0,0,0,nan,-1,0,0
168,553833.5999999046,-3811468.164357494,3566806.663408221,3652667.2313815723,0,0,0,0,0,1,1,1.8584596681751862,3.268016540969631,5.874802713751717,18,3,0.047267940201068906,4.058980586629926,2.6838770175286353,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.27113749395255016,1,2.684297871577266,0.3834864006029462,0.05444873737333874,6,1.8613162282992832,3.2667135850325537,4.058980586629926,1.1654685053963985,nan,nan,0,0.3796584351733068,0,47748a82034e965d,512,3.978239662784686,8,0,0,0,0,0,0,nan,-1,0,0
169,553833.7999989986,-3811468.339641392,3566806.6803187616,3652667.3166121943,0,0,0,0,0,1,1,1.8581474669515876,3.268793557771546,6.039818000383368,18,4,0.047267940201068906,4.20174968702978,2.845269502166479,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1944248646169491,1,2.8457058129424366,0.38344490763550226,0.05449872278093507,6,1.8610082329446327,3.2674833764323714,4.20174968702978,1.178280152302728,nan,nan,0,0.37960968436241455,0,47748a82034e965d,512,3.979237030583794,8,0,0,0,0,0,0,nan,-1,0,0
170,553834.0,-3811468.1819686536,3566806.3127259864,3652666.9904269995,0,0,0,0,0,1,1,1.7992217215710469,3.628754561406242,6.079798042507498,19,0,0.05682785282250618,3.773263474308673,2.5133353725029637,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21313622843981495,1,2.80203814424543,0.5780184660244151,0.43981608838365793,11,1.6205174888811558,3.452870286576306,3.773263474308673,1.1146720770202667,0.05682785282250618,0.7585077761725596,1,0.30614829677602445,0,47748a82034e965d,512,4.520481735738288,8,12,1,448,5,4,128,0.21231086181984682,109,19,16
171,553834.2000000477,-3811468.3609831757,3566806.2911363347,3652667.0129717146,0,0,0,0,0,1,1,1.7860665013165669,3.6640114073754226,6.261165152777496,19,1,0.05682785282250618,3.868069932031674,2.6584173225936283,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2715518959458316,1,2.944767469428131,0.5993678789704658,0.4398388243901107,11,1.611227886065148,3.488708164455168,3.868069932031674,1.1207849122552709,nan,nan,0,0.3180109530574359,0,47748a82034e965d,512,4.193462251406617,8,0,0,0,0,0,0,nan,-1,0,0
172,553834.3999989033,-3811468.5935654556,3566806.291800705,3652667.0650551766,0,0,0,0,0,1,1,1.7828174851110277,3.6723956536580933,6.45067762101507,19,2,0.05682785282250618,4.016028926985504,2.8365030909455435,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24577231077579345,1,3.1185566782912217,0.6007367636522906,0.4398345898741102,11,1.6089637397453158,3.4970084223878466,4.016028926985504,1.1344753920671016,nan,nan,0,0.3187815459961162,0,47748a82034e965d,512,4.173620580660931,8,0,0,0,0,0,0,nan,-1,0,0
173,553834.5999999046,-3811468.8537251814,3566806.2975220517,3652667.1028132853,0,0,0,0,0,1,1,1.7818018795030952,3.675022246175357,6.634467523048352,19,3,0.05682785282250618,4.177159762217223,3.0165472735885177,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2037195535389675,1,3.2949971004703387,0.600918029029018,0.43983264235571895,11,1.608249000052077,3.4995970398274254,4.177159762217223,1.1514234305888231,nan,nan,0,0.3188835585845068,0,47748a82034e965d,512,4.171001385928474,8,0,0,0,0,0,0,nan,-1,0,0
174,553834.7999989986,-3811469.114811977,3566806.323649526,3652667.122325002,0,0,0,0,0,1,1,1.781406424380839,3.6760759375191845,6.813729067694002,19,4,0.05682785282250618,4.345613150211294,3.1962655923551866,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2741387733217637,1,3.472818701037449,0.6009713612507162,0.4398316593149522,11,1.6079747455872901,3.50059305478191,4.345613150211294,1.1711677443423605,nan,nan,0,0.318913647392656,0,47748a82034e965d,512,4.170228897367313,8,0,0,0,0,0,0,nan,-1,0,0
175,553835.0,-3811468.9221727075,3566805.8889285713,3652666.7511459067,0,0,0,0,0,1,1,1.4707135948493455,3.943174063133929,6.8501941470861425,19,0,0.07947955307913723,3.8078952838316265,3.256119852630413,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1954712002540934,1,2.9322933808434852,0.555875178781538,0.4402644073605684,9,1.5371816060193126,4.0926866831003945,3.8078952838316265,1.0921800440234188,0.07947955307913723,0.7428734976749565,3,0.290970613355277,0,0495d0a68a8d8223,512,5.068492089611871,8,12,1,448,5,4,128,0.20298930439013563,382,19,16
176,553835.2000000477,-3811469.14593144,3566805.8887803154,3652666.7461278667,0,0,0,0,0,1,1,1.4646805113699082,4.020000187444203,7.09789012124363,19,1,0.07947955307913723,3.923234607812135,3.411579016243863,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.27159426235483103,1,3.093165392476434,0.5625375857055273,0.4402199242847262,8,1.525648354908369,4.170468638233225,3.923234607812135,1.1012254354878293,nan,nan,0,0.29470333199563076,0,0495d0a68a8d8223,512,4.941721689241188,8,0,0,0,0,0,0,nan,-1,0,0
177,553835.3999989033,-3811469.426497666,3566805.9428132623,3652666.7865170296,0,0,0,0,0,1,1,1.4627130406760835,4.047828911977375,7.366613282876145,19,2,0.07947955307913723,4.121643685872361,3.6340541632070154,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.19229915306248582,1,3.322437739587845,0.5622097841877843,0.44016999790357425,8,1.5217728074363792,4.198787662735584,4.121643685872361,1.124376975870655,nan,nan,0,0.29452159011156154,0,0495d0a68a8d8223,512,4.947588771445089,8,0,0,0,0,0,0,nan,-1,0,0
178,553835.5999999046,-3811469.724018108,3566806.017251087,3652666.8257139185,0,0,0,0,0,1,1,1.4619800655633741,4.058387546970286,7.6318468953995175,19,3,0.07947955307913723,4.342795068315257,3.874191840055499,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3675800093531216,1,3.568354476060773,0.5627204948124098,0.4401480478970397,8,1.5203187145439796,4.209574919172993,4.342795068315257,1.15654221137226,nan,nan,0,0.29480685739313134,0,0495d0a68a8d8223,512,4.938105003996861,8,0,0,0,0,0,0,nan,-1,0,0
179,553835.7999989986,-3811470.054085611,3566806.104452153,3652666.8646822744,0,0,0,0,0,1,1,1.4616875773237008,4.06249079173804,7.908610218492271,19,4,0.07947955307913723,4.587383456620978,4.1324007115111066,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.47635852506178156,1,3.832576271392186,0.5626086475022113,0.44014042581880786,8,1.5197554196482923,4.213732912626201,4.587383456620978,1.18934885985337,nan,nan,0,0.29474413526178544,0,0495d0a68a8d8223,512,4.940171527785934,8,0,0,0,0,0,0,nan,-1,0,0
180,553836.0,-3811469.7342828037,3566805.5704881656,3652666.157351709,0,0,0,0,0,1,1,1.4493730955709818,4.992537942887998,7.981830352750347,19,0,0.1302654067284061,3.788254931287446,3.3023700267339664,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29719476125519384,1,3.3224115652116404,0.34841578723963773,0.08445324453972743,7,1.4546689984888959,4.972811928616129,3.788254931287446,1.0694199344821425,0.1302654067284061,1.0123440031286453,4,0.31133438453956985,0,0495d0a68a8d8223,512,6.006052915132209,8,12,1,448,5,4,128,0.4026294589389049,19,19,16
181,553836.2000000477,-3811470.01414231,3566805.58588379,3652666.0946779614,0,0,0,0,0,1,1,1.4479367508978525,5.085777569797499,8.26328948934378,19,1,0.1302654067284061,3.909997348660112,3.478213588248085,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.14381389046244628,1,3.232083738318191,0.4958880627518551,0.42436087156957375,7,1.4774698842999505,5.211333589055628,3.909997348660112,1.079791469158277,nan,nan,0,0.31391327838606103,0,0495d0a68a8d8223,512,5.911544850420836,8,0,0,0,0,0,0,nan,-1,0,0
182,553836.3999989033,-3811470.3718807334,3566805.6227375017,3652666.0573353483,0,0,0,0,0,1,1,1.4476660839354862,5.115723462055012,8.519488585058388,19,2,0.1302654067284061,4.093862800363508,3.691499568715192,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20041818707684003,1,3.449651093414616,0.4975481035432358,0.4242782383860513,7,1.4757774097363414,5.240873632924651,4.093862800363508,1.103650178408427,nan,nan,0,0.31503089439957066,0,0495d0a68a8d8223,512,5.87064999245374,8,0,0,0,0,0,0,nan,-1,0,0
183,553836.5999999046,-3811470.7880433723,3566805.656280313,3652665.997618948,0,0,0,0,0,1,1,1.4474975845406806,5.127576303428318,8.761814019283616,19,3,0.1302654067284061,4.298836990706948,3.9128236456389267,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.414337720032167,1,3.674446696849209,0.49805025215394005,0.4242521323806781,7,1.4750943171786963,5.252579936192309,4.298836990706948,1.133195553484325,nan,nan,0,0.3153673016620988,0,0495d0a68a8d8223,512,5.858338462405197,8,0,0,0,0,0,0,nan,-1,0,0
184,553836.7999989986,-3811471.240296312,3566805.6763788345,3652665.8875884935,0,0,0,0,0,1,1,1.4474175368513584,5.130779929004145,8.984297062262753,19,4,0.1302654067284061,4.507567206460244,4.130260577792034,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6282969805432891,0,3.8938210421288737,0.49871299851191475,0.42423857482194527,7,1.4748627840790918,5.255734051922922,4.507567206460244,1.1628915280469658,nan,nan,0,0.31581230309617336,0,0495d0a68a8d8223,512,5.842104969428368,8,0,0,0,0,0,0,nan,-1,0,0
185,553837.0,-3811471.1321867257,3566805.020532759,3652665.048045897,0,0,0,0,0,1,1,1.4298820104348893,5.775839716882942,8.739895452178526,18,0,0.059649574053261115,3.706928963300558,3.28328080642099,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3395742361543635,1,3.2973151211585314,0.3919165365895001,0.06960130170860304,10,1.4345474062901036,5.76232102936553,3.706928963300558,1.0476351539322752,0.059649574053261115,0.6921808849583109,4,0.35529291391659396,0,0495d0a68a8d8223,512,5.12099671804268,8,12,1,448,5,4,128,0.4128523897880491,19,18,16
186,553837.2000000477,-3811471.536153029,3566804.8660424314,3652664.8337527113,0,0,0,0,0,1,1,1.4295900269739186,5.812979605961312,8.798749433709412,18,1,0.059649574053261115,3.7140805438819338,3.307147168450295,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3031391224262659,1,3.3204804120025546,0.40929532022411874,0.06276198381538257,10,1.4343969430504244,5.799429111074616,3.7140805438819338,1.0534563734458915,nan,nan,0,0.3736394093353033,0,0495d0a68a8d8223,512,4.631883789623805,8,0,0,0,0,0,0,nan,-1,0,0
187,553837.3999989033,-3811471.988791694,3566804.656074496,3652664.6492312504,0,0,0,0,0,1,1,1.4295818080419367,5.821748923120887,8.82640908304139,18,2,0.059649574053261115,3.7124140940803096,3.3112779967210675,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28739350384845785,1,3.3246655462764263,0.4100646291201265,0.06251924170904305,10,1.434414021941406,5.808146330624404,3.7124140940803096,1.0652810612270611,nan,nan,0,0.3744865956105978,0,0495d0a68a8d8223,512,4.611206335158176,8,0,0,0,0,0,0,nan,-1,0,0
188,553837.5999999046,-3811472.4596249466,3566804.412137243,3652664.402035916,0,0,0,0,0,1,1,1.4295119056635908,5.822410458856853,8.814395709881845,18,3,0.059649574053261115,3.7081553019276754,3.3027723935456175,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3002084902368872,1,3.3160701415714535,0.4105860479961992,0.06230760130146344,10,1.434313258727892,5.808858349266813,3.7081553019276754,1.0785765427303338,nan,nan,0,0.3751000291770768,0,0495d0a68a8d8223,512,4.596399722486378,8,0,0,0,0,0,0,nan,-1,0,0
189,553837.7999989986,-3811472.948954458,3566804.1485699685,3652664.12001046,0,0,0,0,0,1,1,1.4294967759069581,5.8230613738091925,8.802410496049836,18,4,0.059649574053261115,3.724756144699225,3.3144394980036678,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3104016989395443,1,3.327629855821349,0.4106294583782369,0.062292882233184736,10,1.4342952169592589,5.809511238453899,3.724756144699225,1.0921798870652077,nan,nan,0,0.3751564014299685,0,0495d0a68a8d8223,512,4.5950533922349885,8,0,0,0,0,0,0,nan,-1,0,0
190,553838.0,-3811473.400858441,3566803.6512107565,3652663.8937843777,0,0,0,0,0,1,1,1.3961230276158694,5.662445151920864,8.412587145628454,19,0,0.055135917062739785,3.5578092078939645,3.068366907626678,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.541582357955861,0,3.078173779919273,0.44607237890424906,0.0478761896243495,8,1.396482321035792,5.652924152012842,3.5578092078939645,1.029718279614267,0.055135917062739785,0.3240978608489135,0,0.4137666382918926,0,0495d0a68a8d8223,512,4.0184828775574095,8,12,1,448,5,4,128,0.4216337790051998,25,19,15
191,553838.2000000477,-3811473.9294951134,3566803.255051186,3652663.660612985,0,0,0,0,0,1,1,1.397465030975119,5.675476088234555,8.343082660236535,19,1,0.055135917062739785,3.5210223029125123,3.0116084450560763,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5420283589983025,0,3.021085818665833,0.46674527611727656,0.0685571860854777,7,1.4017573814426887,5.664838125541436,3.5210223029125123,1.0353261299275098,nan,nan,0,0.4340955201944367,0,0495d0a68a8d8223,512,3.6516428692594536,8,0,0,0,0,0,0,nan,-1,0,0
192,553838.3999989033,-3811474.474158754,3566802.7750047864,3652663.4687548866,0,0,0,0,0,1,1,1.3982351062508518,5.677695191709243,8.251586384683092,19,2,0.055135917062739785,3.4583867667308295,2.933397892399917,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4500535819059921,1,2.9427352858193205,0.46742793743799865,0.06835253275132866,7,1.4024136829465619,5.6670817466681465,3.4583867667308295,1.047227901092408,nan,nan,0,0.4348800615671623,0,0495d0a68a8d8223,512,3.638645294262417,8,0,0,0,0,0,0,nan,-1,0,0
193,553838.5999999046,-3811475.0235142596,3566802.230578476,3652663.299152193,0,0,0,0,0,1,1,1.3984240332359335,5.678189213512727,8.163803191399802,19,3,0.055135917062739785,3.3922772350084647,2.8587104787387636,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.36605326347542,1,2.867955882323433,0.46736459727184515,0.06835886344444313,7,1.402580958060475,5.667575402346927,3.3922772350084647,1.060710327286877,nan,nan,0,0.4348338933507971,0,0495d0a68a8d8223,512,3.6394445060173233,8,0,0,0,0,0,0,nan,-1,0,0
194,553838.7999989986,-3811475.5915414966,3566801.6362085417,3652663.170854875,0,0,0,0,0,1,1,1.3984774755189524,5.678548704718264,8.083266922969692,19,4,0.055135917062739785,3.3276308601441613,2.788590998809715,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29430951070083405,1,2.797769155683872,0.46727926767130973,0.068388454647637,7,1.402632783570253,5.667930528405641,3.3276308601441613,1.0745276402902655,nan,nan,0,0.4347538767642819,0,0495d0a68a8d8223,512,3.640784303500134,8,0,0,0,0,0,0,nan,-1,0,0
195,553839.0,-3811476.3373462083,3566801.087225709,3652663.392351419,0,0,0,0,0,1,1,0.7265253068600654,5.6465004561717365,7.721341135935944,19,0,0.04437860562556492,3.464890266520668,2.7665130056415395,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.8172433943807497,0,2.7665130056415395,0.07916666666666666,0.0,1,0.7265253068600654,5.6465004561717365,3.464890266520668,1.0129440453883733,0.04437860562556492,0.3487962827525198,5,0.07916666666666666,0,042f32f7418a68e7,324,13.294948785018255,8,12,1,320,5,4,0,1.8569633824925273,137,19,15
196,553839.2000000477,-3811476.978264595,3566800.450204135,3652663.3254909385,0,0,0,0,0,1,1,0.7461076890021546,5.633205257525552,7.672425896101207,19,1,0.04437860562556492,3.4602300782763526,2.742398923028814,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7998105599493185,0,2.742398923028814,0.07911434220811174,0.0,1,0.7461076890021546,5.633205257525552,3.4602300782763526,1.0187636433564544,nan,nan,0,0.07911434220811174,0,042f32f7418a68e7,324,13.312501901521939,8,0,0,0,0,0,0,nan,-1,0,0
197,553839.3999989033,-3811477.6375063662,3566799.766257532,3652663.2860595253,0,0,0,0,0,1,1,0.7485099084766614,5.628911271161947,7.647288550538712,19,2,0.04437860562556492,3.446685709639301,2.7250672228239727,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.786112941614326,0,2.7250672228239727,0.0791810437718183,0.0,1,0.7485099084766614,5.628911271161947,3.446685709639301,1.0308866779839807,nan,nan,0,0.0791810437718183,0,042f32f7418a68e7,324,13.290131735358258,8,0,0,0,0,0,0,nan,-1,0,0
198,553839.5999999046,-3811478.3218709286,3566799.0368336514,3652663.27045938,0,0,0,0,0,1,1,0.7500193851152088,5.627800082419208,7.624725230639617,19,3,0.04437860562556492,3.4266566392361657,2.7032033983384243,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7692936246956824,0,2.7032033983384243,0.07919087323775267,0.0,1,0.7500193851152088,5.627800082419208,3.4266566392361657,1.044588531981833,nan,nan,0,0.07919087323775267,0,042f32f7418a68e7,324,13.286839857063164,8,0,0,0,0,0,0,nan,-1,0,0
199,553839.7999989986,-3811479.0603560405,3566798.3049326013,3652663.2737814356,0,0,0,0,0,1,1,0.7496349238215306,5.627230589876618,7.643612130562249,19,4,0.04437860562556492,3.4528275140272133,2.7298888703145443,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7928838380350374,0,2.7298888703145443,0.07919760081470784,0.0,1,0.7496349238215306,5.627230589876618,3.4528275140272133,1.058618868788378,nan,nan,0,0.07919760081470784,0,042f32f7418a68e7,324,13.284587492963217,8,0,0,0,0,0,0,nan,-1,0,0
