epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,assignment_history_cleared,assignment_arc_slips,assignment_arc_slip_ids,stale_generation_holdover_basins,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,arc_shadow_candidates,arc_shadow_oracle_min_error_m,arc_shadow_oracle_rank,arc_shadow_compute_seconds,arc_completion_search_workspaces,respawn_excluded_satellite,n_dd_pr,n_dd_cp
140,553828.0,-3811468.0661813403,3566806.8627250856,3652666.7517490285,0,0,0,0,0,1,1,1.9809501705936134,3.285494728460807,5.691473398636357,19,0,0.08938931574877321,4.086669609186195,2.8690081767625313,0,,0.0,0.0,0,nan,0,0,,1,0.0017365785372821505,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28951280702719645,1,2.8745329020607135,0.3427026155863448,0.0658936759279637,9,1.983851567709623,3.278823139311023,4.086669609186195,1.2560395952379817,0.08938931574877321,0.09337008776853428,0,0,0,,0,0.3282812230695867,0,0495d0a68a8d8223,512,5.023914690790793,8,12,1,440,13,12,128,0.2896727888777415,438,0,nan,0,nan,0,nan,128,0.568985954384547,96,0.0919727000000421,0,,19,17
141,553828.199999094,-3811468.071403873,3566806.866550798,3652666.7560254876,0,0,0,0,0,1,1,1.9822819292182683,3.284869718863875,5.692747720509161,19,1,0.08938931574877321,4.093174758981942,2.8709285296963207,0,,0.0,0.0,0,nan,0,0,,1,0.0015876581359779726,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28747532679150256,1,2.8758166043959945,0.3597738937101754,0.055475595271498555,9,1.9840055655983473,3.279320385131207,4.093174758981942,1.2606199405867662,nan,nan,0,0,0,,0,0.3465890117329966,0,0495d0a68a8d8223,512,4.499622313551655,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
142,553828.3999989033,-3811468.0737366793,3566806.8712654174,3652666.757193967,0,0,0,0,0,1,1,1.9825481966162521,3.2846671392641302,5.69617299389664,19,2,0.08938931574877321,4.098326032270089,2.8751900890465945,0,,0.0,0.0,0,nan,0,0,,1,0.0009788888782150402,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28534860221107433,1,2.8800219418262305,0.3607733285768597,0.05469388214737407,9,1.9841915472796006,3.27920243769465,4.098326032270089,1.2704065723485602,nan,nan,0,0,0,,0,0.3477118375725639,0,0495d0a68a8d8223,512,4.469627387272503,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
143,553828.5999999046,-3811468.07287442,3566806.869024292,3652666.75345029,0,0,0,0,0,1,1,1.9826645646594265,3.2844808545590576,5.691295474766989,19,3,0.08938931574877321,4.095879325702708,2.8711096636683227,0,,0.0,0.0,0,nan,0,0,,1,0.0012809005212236105,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2884628895859624,1,2.8759292890786243,0.3608723006675137,0.05460841280691212,9,1.9842990454527696,3.2790267991406195,4.095879325702708,1.2815413639290947,nan,nan,0,0,0,,0,0.34782350243291343,0,0495d0a68a8d8223,512,4.466665877943026,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
144,553828.7999999523,-3811468.072885572,3566806.8682263196,3652666.7582660215,0,0,0,0,0,1,1,1.9826854297740282,3.2845300920888274,5.694046754211204,19,4,0.08938931574877321,4.09552060330058,2.8722377558660095,0,,0.0,0.0,0,nan,0,0,,1,0.0018141343058989273,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28688020405186365,1,2.877064215748605,0.3608820371275302,0.05460550231049817,9,1.98431920973489,3.2790758708918486,4.09552060330058,1.293000496976616,nan,nan,0,0,0,,0,0.3478345538410797,0,0495d0a68a8d8223,512,4.4663700738843275,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
145,553829.0,-3811468.017554418,3566806.811584417,3652666.8119255626,0,0,0,0,0,1,1,1.895302064579817,3.141402837442396,5.547042366255168,18,0,0.06618040356829674,4.019729389049064,2.8689811397925524,0,,0.0,0.0,0,nan,0,0,,1,0.0022873155162703813,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3029902075168473,1,2.8736934522084625,0.3716082699257409,0.056698616557902745,9,1.897248397263541,3.1358520825285026,4.019729389049064,1.23087193110204,0.06618040356829674,0.051197964908721645,0,0,0,,0,0.35677590024169986,0,0495d0a68a8d8223,512,4.4058755905317435,8,12,1,440,13,12,128,0.30364521010449763,439,0,nan,0,nan,0,nan,128,0.5663187362253458,73,0.068956100003561,0,,18,17
146,553829.199999094,-3811468.0165300644,3566806.8080750396,3652666.8104859213,0,0,0,0,0,1,1,1.8946466103036645,3.144205592087688,5.548157189626425,18,1,0.06618040356829674,4.016309146082557,2.8668457663250977,0,,0.0,0.0,0,nan,0,0,,1,0.002841538196081868,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29950022331750303,1,2.8710376464623124,0.3894050958911887,0.045554194759454075,9,1.8955360236995666,3.1395857591843264,4.016309146082557,1.235545772389991,nan,nan,0,0,0,,0,0.3757742070803055,0,0495d0a68a8d8223,512,3.9789653167657058,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
147,553829.3999989033,-3811468.014394675,3566806.8054189156,3652666.8067850103,0,0,0,0,0,1,1,1.8946563577328106,3.143422377185336,5.542232905212141,18,2,0.06618040356829674,4.012672954542102,2.8622000815401027,0,,0.0,0.0,0,nan,0,0,,1,0.0032584682104828617,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.30363910386014425,1,2.8663383970529477,0.3904255245942008,0.0447427745997214,9,1.8954812228628815,3.1388782128891455,4.012672954542102,1.2455294838489075,nan,nan,0,0,0,,0,0.37691414825249286,0,0495d0a68a8d8223,512,3.9556345082267557,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
148,553829.5999999046,-3811468.0146250697,3566806.803597285,3652666.804401425,0,0,0,0,0,1,1,1.8946257425533906,3.1434662428458493,5.539804631685444,18,3,0.06618040356829674,4.0112892774506035,2.859877723512976,0,,0.0,0.0,0,nan,0,0,,1,0.004191516923309327,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3042632025227809,1,2.864010250042785,0.3905213312958696,0.0446703943523387,9,1.895444194915049,3.1389275720857466,4.0112892774506035,1.2568846948071117,nan,nan,0,0,0,,0,0.3770220944851327,0,0495d0a68a8d8223,512,3.9534341346366757,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
149,553829.7999999523,-3811468.0067259683,3566806.792402367,3652666.796458958,0,0,0,0,0,1,1,1.8946379416303314,3.1433751732019366,5.524190092080554,18,4,0.06618040356829674,3.99718053721089,2.844419081546942,0,,0.0,0.0,0,nan,0,0,,1,0.002267408592578143,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31277880544502257,1,2.8485483502259927,0.3905340956856821,0.044658949672852444,9,1.8954557937060699,3.1388381692583476,3.99718053721089,1.2685665783557698,nan,nan,0,0,0,,0,0.3770360983628514,0,0495d0a68a8d8223,512,3.953152780739677,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
150,553830.0,-3811467.985260387,3566806.771353855,3652666.878964111,0,0,0,0,0,1,1,1.832533578423377,3.024262593406681,5.4030003838471705,18,0,0.053549020670663715,3.973227598342918,2.8495070739008614,0,,0.0,0.0,0,nan,0,0,,1,0.002505453024229673,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.30833678658468006,1,2.8538819303873604,0.3940889928712889,0.05102827159191222,9,1.8337335979592904,3.0192654205630176,3.973227598342918,1.2066205478812713,0.053549020670663715,0.09588026818371093,0,0,0,,0,0.37907964115062165,0,0495d0a68a8d8223,512,3.9999720737519073,8,12,1,440,13,12,128,0.29484865206845506,440,0,nan,0,nan,0,nan,128,0.5505542849334113,75,0.049051999987568706,0,,18,17
151,553830.199999094,-3811467.9851125004,3566806.768358622,3652666.880671127,0,0,0,0,0,1,1,1.8330725785112112,3.026811370565919,5.403788527481263,18,1,0.053549020670663715,3.971003122751979,2.8469213058640483,0,,0.0,0.0,0,nan,0,0,,1,0.0009150642199819946,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.307070940633902,1,2.850820306084456,0.41275989455774487,0.03958836140454036,9,1.833337623310619,3.0226665564452926,3.971003122751979,1.2113879539230077,nan,nan,0,0,0,,0,0.3989226765268975,0,0495d0a68a8d8223,512,3.6187766360415727,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
152,553830.3999989033,-3811467.9863232654,3566806.7665131297,3652666.883861564,0,0,0,0,0,1,1,1.833287673987981,3.0265120322556753,5.4046828928923,18,2,0.053549020670663715,3.9706548931090153,2.846554723957888,0,,0.0,0.0,0,nan,0,0,,1,0.001271733683259171,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.30672322313297934,1,2.8504160978036874,0.413800337391285,0.0388578245749273,9,1.8335028450230402,3.0224260883248495,3.9706548931090153,1.2215691181494948,nan,nan,0,0,0,,0,0.40007711203777335,0,0495d0a68a8d8223,512,3.598564498743905,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
153,553830.5999999046,-3811467.9856298915,3566806.764454131,3652666.8898634403,0,0,0,0,0,1,1,1.8333498261652825,3.0265100151916804,5.407062639292708,18,3,0.053549020670663715,3.969153137695144,2.8467841777780696,0,,0.0,0.0,0,nan,0,0,,1,0.0014995923071067872,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.30533225425180427,1,2.8506478714373684,0.41390103094809944,0.03879609355570651,9,1.833560522177186,3.0224284194524937,3.969153137695144,1.2331449834508021,nan,nan,0,0,0,,0,0.40018942581382344,0,0495d0a68a8d8223,512,3.596609188654089,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
154,553830.7999999523,-3811467.9903496564,3566806.765487584,3652666.8982066484,0,0,0,0,0,1,1,1.8333593696569523,3.0265318209555865,5.415491101303163,18,4,0.053549020670663715,3.9737126486476058,2.852597431904647,0,,0.0,0.0,0,nan,0,0,,1,0.0017079414487388665,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.30065120688226266,1,2.8564666356505874,0.41391013588996023,0.03879141040144307,9,1.8335691574193442,3.0224500558657352,3.9737126486476058,1.2450496285497097,nan,nan,0,0,0,,0,0.4001996371737583,0,0495d0a68a8d8223,512,3.5964300975575294,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
155,553831.0,-3811467.941213719,3566806.7208671384,3652666.943855947,0,0,0,0,0,1,1,1.748518128624525,2.899979939642615,5.285965730854099,19,0,0.045751172293329055,3.9124282073757004,2.859041507204682,0,,0.0,0.0,0,nan,0,0,,1,0.0016588274654760705,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29957232957172436,1,2.863851306274863,0.40797731220163047,0.047459465364485455,9,1.7491557930814818,2.8946992518835053,3.9124282073757004,1.182481384915011,0.045751172293329055,0.07387401011273749,0,0,0,,0,0.3922097961499329,0,0495d0a68a8d8223,512,3.7878874473277504,8,12,1,440,13,12,128,0.3000671948977543,438,0,nan,0,nan,0,nan,128,0.5700904765523784,74,0.058088399993721396,0,,19,17
156,553831.199999094,-3811467.9375429526,3566806.7170734573,3652666.936109979,0,0,0,0,0,1,1,1.7485529107500521,2.8977563589659754,5.273563828073329,19,1,0.045751172293329055,3.906416893204607,2.8511114030935714,0,,0.0,0.0,0,nan,0,0,,1,0.0018646056444710066,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3101555798167826,1,2.8554345351393073,0.42699998014248336,0.037435346787554016,9,1.7484917202435168,2.893282605249266,3.906416893204607,1.1873457377292325,nan,nan,0,0,0,,0,0.41225003476188826,0,0495d0a68a8d8223,512,3.4350131398372064,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
157,553831.3999989033,-3811467.9339334266,3566806.7150494764,3652666.923380547,0,0,0,0,0,1,1,1.7484129538049007,2.897664483967017,5.26252002642132,19,2,0.045751172293329055,3.9013209807799902,2.8434831773461573,0,,0.0,0.0,0,nan,0,0,,1,0.0017539041959942975,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31943489630593724,1,2.8477567045106813,0.428024139492983,0.03680533520674638,9,1.7483198492798953,2.8932481240608614,3.9013209807799902,1.197731291984316,nan,nan,0,0,0,,0,0.4133791425890882,0,0495d0a68a8d8223,512,3.4168622587001427,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
158,553831.5999999046,-3811467.934313512,3566806.716264473,3652666.924297403,0,0,0,0,0,1,1,1.7483529474702177,2.898017629771212,5.264496451142877,19,3,0.045751172293329055,3.9025741748056184,2.845205594640117,0,,0.0,0.0,0,nan,0,0,,1,0.0022925934649273864,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3180809259148061,1,2.8494776598831018,0.4281303328623439,0.03676019114712643,9,1.7482586038467338,2.8936032063576236,3.9025741748056184,1.2095353202027972,nan,nan,0,0,0,,0,0.4134958358288011,0,0495d0a68a8d8223,512,3.414991396530257,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
159,553831.7999999523,-3811467.9425369482,3566806.7217578874,3652666.9313570894,0,0,0,0,0,1,1,1.7483321602759483,2.8980850747154503,5.275786553086618,19,4,0.045751172293329055,3.9119685797088577,2.8547335257575495,0,,0.0,0.0,0,nan,0,0,,1,0.0022568864328741424,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3068070396760057,1,2.8590086110133437,0.42814188254829255,0.03675503303113435,9,1.7482375036256663,2.8936705902304474,3.9119685797088577,1.2216700533079259,nan,nan,0,0,0,,0,0.4135084905587965,0,0495d0a68a8d8223,512,3.4147873650718736,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
160,553832.0,-3811467.8971034507,3566806.660175587,3652667.001338215,0,0,0,0,0,1,1,1.6628850253071734,2.7611318745174187,5.1578292351717865,19,0,0.053054975301947395,3.843556512390465,2.871419822461706,0,,0.0,0.0,0,nan,0,0,,1,0.001393405820842268,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.27830505508826725,1,2.8766316566717705,0.4152917850819113,0.04730765125309005,9,1.6634246864313487,2.7554038133798757,3.843556512390465,1.1592398702399043,0.053054975301947395,0.07174449441085436,0,0,0,,0,0.3977888747546747,0,0495d0a68a8d8223,512,3.692249236923672,8,12,1,440,13,12,128,0.26623619089303613,196,0,nan,0,nan,0,nan,128,0.5790637998262717,102,0.061601499997777864,0,,19,17
161,553832.2000000477,-3811467.923542705,3566806.6856013197,3652667.027341143,0,0,0,0,0,1,1,1.661106392804196,2.7677117962957296,5.2153084285072735,19,1,0.053054975301947395,3.882917288575281,2.9175573611015957,0,,0.0,0.0,0,nan,0,0,,1,0.0017495584730861922,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22869661971263597,1,2.9222575764942134,0.4336487701486299,0.0290982808990727,8,1.6600072902719083,2.763392039703938,3.882917288575281,1.1642015862100588,nan,nan,0,0,0,,0,0.41750589888102646,0,0495d0a68a8d8223,512,3.357662548574512,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
162,553832.3999989033,-3811467.97635213,3566806.736962265,3652667.0881054373,0,0,0,0,0,1,1,1.6605313811180962,2.7703942754099287,5.315730978782877,19,2,0.053054975301947395,3.9636450512398866,3.0064871168944785,0,,0.0,0.0,0,nan,0,0,,1,0.001322913853766825,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1715088538486161,1,3.011217191916374,0.4343935165894115,0.029117041321596482,8,1.6594462522797626,2.76604803249818,3.9636450512398866,1.1747917570804605,nan,nan,0,0,0,,0,0.4183527908916278,0,0495d0a68a8d8223,512,3.344448363412449,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
163,553832.5999999046,-3811468.0341906943,3566806.7926369924,3652667.153666211,0,0,0,0,0,1,1,1.660478603496422,2.7704118403986486,5.418378896979437,19,3,0.053054975301947395,4.051940813799846,3.1009220187474003,0,,0.0,0.0,0,nan,0,0,,1,0.0014822968025606706,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.16871487101296312,1,3.105671537335988,0.43448843735985654,0.029123890768167356,8,1.6593927944095097,2.7660620937697926,4.051940813799846,1.1868239656301016,nan,nan,0,0,0,,0,0.41846125131292444,0,0495d0a68a8d8223,512,3.342771269044168,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
164,553832.7999989986,-3811468.0931589496,3566806.8458652617,3652667.2118589464,0,0,0,0,0,1,1,1.66046991181576,2.770358280002748,5.518312078111911,19,4,0.053054975301947395,4.139193567746055,3.1945720652913545,0,,0.0,0.0,0,nan,0,0,,1,0.0013416713894892057,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22190310193553353,1,3.1993364799351025,0.43450268970175243,0.02912702731818671,8,1.659383159844357,2.7660077162048675,4.139193567746055,1.199188445176101,nan,nan,0,0,0,,0,0.4184775892120602,0,0495d0a68a8d8223,512,3.342519975217846,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
165,553833.0,-3811467.8769136514,3566806.585056034,3652667.0628408715,0,0,0,0,0,1,1,1.55352038088353,2.945528143954346,5.508245525757731,18,0,0.047267940201068906,3.783660693091006,3.0037212233373776,0,,0.0,0.0,0,nan,0,0,,1,0.0021081379152339394,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2498756463433944,1,3.013843097868773,0.40575429825923087,0.049586926047263655,9,1.5532889057734833,2.936168494588235,3.783660693091006,1.1373604200894354,0.047267940201068906,0.36198271512667823,0,0,0,,0,0.3805355178052602,0,0495d0a68a8d8223,512,3.90815185412941,8,12,1,440,13,12,128,0.2624858554264947,337,0,nan,0,nan,0,nan,128,0.5267826433685562,109,0.05701610000687651,0,,18,16
166,553833.2000000477,-3811467.942841122,3566806.6108432873,3652667.1120599834,0,0,0,0,0,1,1,1.5474292921461401,2.9639849242968848,5.636008652975201,18,1,0.047267940201068906,3.854746832013611,3.1055907145005057,0,,0.0,0.0,0,nan,0,0,,1,0.003559515321428093,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1859180345336172,1,3.115091821695359,0.42387166682711575,0.04595756047383412,9,1.5477391750314948,2.9547836979647193,3.854746832013611,1.1424217871181015,nan,nan,0,0,0,,0,0.39953404880029103,0,0495d0a68a8d8223,512,3.552482566355182,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
167,553833.3999989033,-3811468.0480415085,3566806.6463518525,3652667.1859335355,0,0,0,0,0,1,1,1.5461215522448208,2.9685360684870146,5.772089162175528,18,2,0.047267940201068906,3.963573068034506,3.2293249012512533,0,,0.0,0.0,0,nan,0,0,,1,0.004911733115871958,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2070517806339973,1,3.2388651553344747,0.4247754363451687,0.04597810037758721,9,1.5464852443910342,2.9593004370313842,3.963573068034506,1.1532131646327353,nan,nan,0,0,0,,0,0.4005448004387324,0,0495d0a68a8d8223,512,3.5351954966728543,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
168,553833.5999999046,-3811468.164357494,3566806.663408221,3652667.2313815723,0,0,0,0,0,1,1,1.5458279710993332,2.968952897241903,5.874802713751717,18,3,0.047267940201068906,4.058980586629926,3.330040463553129,0,,0.0,0.0,0,nan,0,0,,1,0.004467541257593158,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.262117508896974,1,3.3395733282947586,0.42491144276432524,0.045933532692566614,9,1.5461947620098744,2.959731863209624,4.058980586629926,1.1654685053963985,nan,nan,0,0,0,,0,0.40074094502821955,0,0495d0a68a8d8223,512,3.531846074022767,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
169,553833.7999989986,-3811468.339641392,3566806.6803187616,3652667.3166121943,0,0,0,0,0,1,1,1.5456748337866695,2.9698030817219694,6.039818000383368,18,4,0.047267940201068906,4.20174968702978,3.4811060001201137,0,,0.0,0.0,0,nan,0,0,,1,0.00710693828391748,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.16704575026777377,1,3.4907024619246347,0.4248616499468425,0.046000756537648575,9,1.5460448392882742,2.960561929404108,4.20174968702978,1.178280152302728,nan,nan,0,0,0,,0,0.4006740132176564,0,0495d0a68a8d8223,512,3.532993071637357,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
170,553834.0,-3811468.1819686536,3566806.3127259864,3652666.9904269995,0,0,0,0,0,1,1,1.5296805967670257,3.302225609103392,6.079798042507498,19,0,0.05682785282250618,3.773263474308673,3.166678388920252,0,,0.0,0.0,0,nan,0,0,,1,0.00703997887627909,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22087173987556288,1,3.173956148108709,0.42002724272684033,0.04430587931496906,9,1.530832838129853,3.2954528579662066,3.773263474308673,1.1146720770202667,0.05682785282250618,0.7585077761725596,1,0,0,,0,0.39680900133351665,0,0495d0a68a8d8223,512,3.61742373556588,8,12,1,440,13,12,128,0.3254259430378267,198,0,nan,0,nan,0,nan,128,0.5095473166992431,110,0.06212260000756942,0,,19,16
171,553834.2000000477,-3811468.3609831757,3566806.2911363347,3652667.0129717146,0,0,0,0,0,1,1,1.5266553750631362,3.3387842980197795,6.261165152777496,19,1,0.05682785282250618,3.868069932031674,3.30533333367168,0,,0.0,0.0,0,nan,0,0,,1,0.006151065268705968,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2626754417140926,1,3.3124813916159495,0.4366611046467132,0.04186310840504725,10,1.5283531977352098,3.331805785880611,3.868069932031674,1.1207849122552709,nan,nan,0,0,0,,0,0.4138117765302346,0,0495d0a68a8d8223,512,3.3306110899639627,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
172,553834.3999989033,-3811468.5935654556,3566806.291800705,3652667.0650551766,0,0,0,0,0,1,1,1.5259403628560348,3.346935862425425,6.45067762101507,19,2,0.05682785282250618,4.016028926985504,3.4734245631962684,0,,0.0,0.0,0,nan,0,0,,1,0.010479350436115987,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.14118737313635654,1,3.4806379454018335,0.43781170077309733,0.041728694469839574,10,1.5276781197744487,3.3398859106159615,4.016028926985504,1.1344753920671016,nan,nan,0,0,0,,0,0.41507305629079505,0,0495d0a68a8d8223,512,3.3108345989774457,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
173,553834.5999999046,-3811468.8537251814,3566806.2975220517,3652667.1028132853,0,0,0,0,0,1,1,1.5257040172043674,3.3494581550171705,6.634467523048352,19,3,0.05682785282250618,4.177159762217223,3.644906182302347,0,,0.0,0.0,0,nan,0,0,,1,0.0068679168858962625,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1984827044743311,1,3.6521512843079704,0.4379489244544198,0.04173961823507725,10,1.5274459706766124,3.3423886672309306,4.177159762217223,1.1514234305888231,nan,nan,0,0,0,,0,0.4152417168295582,0,0495d0a68a8d8223,512,3.30820279224296,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
174,553834.7999989986,-3811469.114811977,3566806.323649526,3652667.122325002,0,0,0,0,0,1,1,1.5256195126312546,3.3503740164120557,6.813729067694002,19,4,0.05682785282250618,4.345613150211294,3.8194682079584,0,,0.0,0.0,0,nan,0,0,,1,0.008377574824618384,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2605454485397028,1,3.8267260517716544,0.43799054235369644,0.04176169603044161,10,1.527365859734292,3.3432949542725594,4.345613150211294,1.1711677443423605,nan,nan,0,0,0,,0,0.4152918489245346,0,0495d0a68a8d8223,512,3.3074193649962043,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0
