epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ddpr_snapshot_error_m,wls_error_m,ddpr_snapshot_accepted,ddpr_snapshot_initial_rms_m,ddpr_snapshot_final_rms_m,ddpr_snapshot_shift_m,tdcp_truth_displacement_error_m,doppler_truth_displacement_error_m,imu_truth_displacement_error_m,ddpr_snapshot_pair_exclusion_positions,ddpr_snapshot_pair_exclusion_oracle_error_m,trusted_fix_anchor_error_m,trusted_fix_anchor_age_epochs,trusted_fix_anchor_ecef_x,trusted_fix_anchor_ecef_y,trusted_fix_anchor_ecef_z,ddpr_snapshot_ecef_x,ddpr_snapshot_ecef_y,ddpr_snapshot_ecef_z,ddpr_guard_ecef_x,ddpr_guard_ecef_y,ddpr_guard_ecef_z,ambiguities_reset,assignment_history_cleared,assignment_arc_slips,assignment_arc_slip_ids,stale_generation_holdover_basins,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,snapshot_loo_shadow_candidates,snapshot_loo_shadow_oracle_min_error_m,trusted_anchor_shadow_candidates,trusted_anchor_shadow_oracle_min_error_m,external_position_shadow_candidates,external_position_shadow_oracle_min_error_m,trusted_refinement_shadow_candidates,trusted_refinement_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,arc_shadow_candidates,arc_shadow_oracle_min_error_m,arc_shadow_oracle_rank,arc_shadow_compute_seconds,arc_completion_search_workspaces,respawn_excluded_satellite,widelane_candidate_pairs,widelane_fixed_pairs,widelane_dd_pairs,widelane_fix_rate,widelane_reason,n_dd_pr,n_dd_cp
22,177004.40000009537,-3961765.096672805,3349009.0647318326,3698311.324681028,0,0,1,1,1,1,1,0.4921714204961719,0.6464638513610668,0.6440809094887363,30,2,0.009121991913256565,0.4936169918509886,0.1824045689406624,0,,0.0,0.0,0,nan,0,0,,1,0.0013868588980071985,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1824045689406624,1,0.1824045689406624,0.6664959908503982,0.0,1,0.4921714204961719,0.6464638513610668,0.4936169918509886,2.0463104519391284,nan,nan,nan,20.529669472147404,0,nan,nan,nan,0.001951247111021236,0.0025984078238513314,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961765.0196741847,3349008.929971436,3698311.2498704647,0,0,0,,0,0.6664959908503982,0,30f8435a56374234,29,2.154367832858418,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
23,177004.59999895096,-3961765.098850001,3349009.062534178,3698311.324116074,0,0,1,1,1,1,1,0.49208270534841286,0.6464895950059538,0.643834957538027,30,3,0.009121991913256565,0.49280162991355825,0.18124526743161906,0,,0.0,0.0,0,nan,0,0,,1,0.0015963184655883955,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18124526743161906,1,0.18124526743161906,0.6665601361733371,0.0,1,0.49208270534841286,0.6464895950059538,0.49280162991355825,2.0532391521867086,nan,nan,nan,20.583464163836723,0,nan,nan,nan,0.0020116565688826785,0.004583920819028152,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961765.021818332,3349008.927648252,3698311.2492418704,0,0,0,,0,0.6665601361733371,0,30f8435a56374234,29,2.1539837046775907,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
24,177004.79999899864,-3961765.099309107,3349009.0597530925,3698311.323321224,0,0,1,1,1,1,1,0.49205350663909986,0.6465001117377208,0.6452575855470343,30,4,0.009121991913256565,0.49379357008088565,0.1807857681494919,0,,0.0,0.0,0,nan,0,0,,1,0.002115446635183052,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1807857681494919,1,0.1807857681494919,0.6665667308253768,0.0,1,0.49205350663909986,0.6465001117377208,0.49379357008088565,2.0604100940642667,nan,nan,nan,20.61413166104234,0,nan,nan,nan,0.001694147465087509,0.0031731507404240034,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961765.022240602,3349008.9248452415,3698311.2484361394,0,0,0,,0,0.6665667308253768,0,30f8435a56374234,29,2.1539442192125366,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
25,177005.0,-3961765.0827104915,3349009.0474059843,3698311.305659799,0,0,0,0,1,1,1,0.5184138211169199,0.6635986010918273,0.6593414025013368,30,0,0.009260766161716146,0.5185307271506203,0.1794438515491034,0,,0.0,0.0,0,nan,0,0,,1,0.0018794075845995212,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1794438515491034,1,0.1794438515491034,0.7907328491307385,0.0,1,0.5184138211169199,0.6635986010918273,0.5185307271506203,1.8902746293674062,0.009260766161716146,0.005092861632436731,0.73073363175857,20.643633236995168,1,12.396412249160088,0.6836749524669333,21.263159990007818,0.0015159266608804581,0.0017204227230042384,nan,0,nan,nan,-1,nan,nan,nan,-3961764.9784256336,3349008.888031117,3698311.162288085,-3961765.015522607,3349008.9184813634,3698311.23260114,0,0,0,,0,0.7907328491307385,0,30f8435a56374234,29,1.5765416218758603,8,12,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,30,46
26,177005.20000004768,-3961765.0806244635,3349009.0461538285,3698311.305279405,0,0,0,0,1,1,1,0.5176194634095403,0.6640583738663113,0.6631462878793509,30,1,0.009260766161716146,0.5209531626169803,0.18003153950657977,0,,0.0,0.0,0,nan,0,0,,1,0.002077067095571326,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18003153950657977,1,0.18003153950657977,0.7990937784461756,0.0,1,0.5176194634095403,0.6640583738663113,0.5209531626169803,1.8932863739859715,nan,nan,nan,20.620524820565286,0,nan,nan,nan,0.002059646827321186,0.00667515542590478,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961765.012649147,3349008.915843646,3698311.232046971,0,0,0,,0,0.7990937784461756,0,30f8435a56374234,29,1.5447200070096074,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
27,177005.40000009537,-3961765.076328876,3349009.045625275,3698311.3050610474,0,0,0,0,1,1,1,0.5176170229259826,0.6640442608524231,0.6668093524180434,30,2,0.009260766161716146,0.5249033787762603,0.1819398923380999,0,,0.0,0.0,0,nan,0,0,,1,0.0020778424847564254,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1819398923380999,1,0.1819398923380999,0.7997680171321444,0.0,1,0.5176170229259826,0.6640442608524231,0.5249033787762603,1.8998074833135976,nan,nan,nan,20.658129578287227,0,nan,nan,nan,0.003947206457684666,0.004970656423441102,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961765.0083321747,3349008.915365059,3698311.2318294165,0,0,0,,0,0.7997680171321444,0,30f8435a56374234,29,1.5422142241170274,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
28,177005.59999895096,-3961765.0714208777,3349009.043447889,3698311.304396442,0,0,0,0,1,1,1,0.5175745094039994,0.664064163221718,0.6720490335928871,30,3,0.009260766161716146,0.5302107395168627,0.1841476202192473,0,,0.0,0.0,0,nan,0,0,,1,0.0022378836620567276,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1841476202192473,1,0.1841476202192473,0.7998360352964153,0.0,1,0.5175745094039994,0.664064163221718,0.5302107395168627,1.9072685369635007,nan,nan,nan,20.668487392233725,0,nan,nan,nan,0.0024984251775525316,0.0062104709080621785,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961765.0034294752,3349008.9130782587,3698311.231140386,0,0,0,,0,0.7998360352964153,0,30f8435a56374234,29,1.54196189366731,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
29,177005.79999899864,-3961765.0674038474,3349009.0393266534,3698311.3019155804,0,0,0,0,1,1,1,0.5175627604676544,0.6640701481243697,0.6782129167786932,30,4,0.009260766161716146,0.5361388693224006,0.1848449140685679,0,,0.0,0.0,0,nan,0,0,,1,0.001882587142658596,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1848449140685679,1,0.1848449140685679,0.7998430509398955,0.0,1,0.5175627604676544,0.6640701481243697,0.5361388693224006,1.9149861847189065,nan,nan,nan,20.405892527641058,0,nan,nan,nan,0.0017038290029472347,0.00707545974513052,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961764.999428188,3349008.908923795,3698311.228638854,0,0,0,,0,0.7998430509398955,0,30f8435a56374234,29,1.5419358728892976,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
30,177006.0,-3961765.1320809782,3349009.066352716,3698311.323198094,0,0,1,1,1,1,1,0.4617858371705973,0.6045772764971381,0.6044697514410187,29,0,0.00870076011594754,0.46306279226280317,0.18493960755815578,0,,0.0,0.0,0,nan,0,0,,1,0.0020055862914900554,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18493960755815578,1,0.18493960755815578,0.8743998207142286,0.0,1,0.4617858371705973,0.6045772764971381,0.46306279226280317,1.7733948339552768,0.00870076011594754,0.00606456391325245,0.16053543075708396,21.907654409474457,1,12.184896588077201,0.613312235799524,22.026471551455543,0.0027001763599604064,0.0035641190384354767,nan,0,nan,nan,-1,nan,nan,nan,-3961765.417285429,3349009.1603106405,3698311.411313281,-3961765.0579603976,3349008.944595878,3698311.25612702,0,0,0,,0,0.8743998207142286,0,30f8435a56374234,29,1.3010292050352708,8,12,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,29,46
31,177006.20000004768,-3961765.1324136443,3349009.064666622,3698311.322427543,0,0,1,1,1,1,1,0.4600718009368566,0.6054534252060461,0.6079781328650808,29,1,0.00870076011594754,0.4637524592096063,0.18469158772197872,0,,0.0,0.0,0,nan,0,0,,1,0.0018313655924746255,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18469158772197872,1,0.18469158772197872,0.8831458612435936,0.0,1,0.4600718009368566,0.6054534252060461,0.4637524592096063,1.7766055473704911,nan,nan,nan,21.852110879111883,0,nan,nan,nan,0.002581232609285083,0.007326825071589719,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961765.056921482,3349008.9409064385,3698311.2540157847,0,0,0,,0,0.8831458612435936,0,30f8435a56374234,29,1.2758107558614054,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
32,177006.40000009537,-3961765.13029176,3349009.06306605,3698311.322558151,0,0,1,1,1,1,1,0.4599143724837872,0.6054626215732185,0.6107007471277899,29,2,0.00870076011594754,0.4661992040179362,0.1862327930097975,0,,0.0,0.0,0,nan,0,0,,1,0.0022724594712560447,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1862327930097975,1,0.1862327930097975,0.8838133407855686,0.0,1,0.4599143724837872,0.6054626215732185,0.4661992040179362,1.7835535183614724,nan,nan,nan,21.84109439241389,0,nan,nan,nan,0.0020612180336115125,0.0038306085469248124,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961765.0543392557,3349008.939335424,3698311.2543075983,0,0,0,,0,0.8838133407855686,0,30f8435a56374234,29,1.2739246504625283,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
33,177006.59999895096,-3961765.1301108245,3349009.062522298,3698311.322906512,0,0,1,1,1,1,1,0.4598794834974839,0.6054648246589835,0.6110428789726106,29,3,0.00870076011594754,0.46648041554977254,0.18673657623289905,0,,0.0,0.0,0,nan,0,0,,1,0.002206961145103997,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18673657623289905,1,0.18673657623289905,0.8838806088633927,0.0,1,0.4598794834974839,0.6054648246589835,0.46648041554977254,1.7914988554954288,nan,nan,nan,21.718689886757577,0,nan,nan,nan,0.0012447902093011324,0.001132223277972995,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961765.0541493082,3349008.938761409,3698311.2546256064,0,0,0,,0,0.8838806088633927,0,30f8435a56374234,29,1.273734857703293,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
34,177006.79999899864,-3961765.1285483944,3349009.061207898,3698311.322675118,0,0,1,1,1,1,1,0.4598485847761555,0.6054806064289516,0.6130807309776171,29,4,0.00870076011594754,0.46844540635335913,0.18757049770460796,0,,0.0,0.0,0,nan,0,0,,1,0.0014221062728502882,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18757049770460796,1,0.18757049770460796,0.8838874544818287,0.0,1,0.4598485847761555,0.6054806064289516,0.46844540635335913,1.7997130397375192,nan,nan,nan,21.815290268510797,0,nan,nan,nan,0.0020800767686943293,0.0030026880069832546,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961765.0525445584,3349008.937420831,3698311.2543800594,0,0,0,,0,0.8838874544818287,0,30f8435a56374234,29,1.2737155456595393,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
35,177007.0,-3961765.1596525414,3349009.0870558014,3698311.3426931687,0,0,1,1,1,1,1,0.4227089098036323,0.560070054512813,0.56008357100632,29,0,0.00900195954006426,0.4248198428038614,0.18060505225915274,0,,0.0,0.0,0,nan,0,0,,1,0.001876942326144045,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18060505225915274,1,0.18060505225915274,0.9253945620851957,0.0,1,0.4227089098036323,0.560070054512813,0.4248198428038614,1.6751174723737134,0.00900195954006426,0.004715532396789313,0.17555269810323657,21.81033526605835,1,12.11542511514148,0.6099898484276193,21.967852634359552,0.003553840338554545,0.0064847440016196686,nan,0,nan,nan,-1,nan,nan,nan,-3961765.363969185,3349009.2005711976,3698311.437537567,-3961765.0900438526,3349008.9672614313,3698311.2779186065,0,0,0,,0,0.9253945620851957,0,30f8435a56374234,30,1.1654463707998524,8,12,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,29,46
36,177007.20000004768,-3961765.1592182773,3349009.0859472924,3698311.341781807,0,0,1,1,1,1,1,0.4229822315581392,0.5599190246384362,0.5608589001823898,29,1,0.00900195954006426,0.4259292370705168,0.17989616023776664,0,,0.0,0.0,0,nan,0,0,,1,0.0014603222455377041,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.17989616023776664,1,0.17989616023776664,0.9340920747872121,0.0,1,0.4229822315581392,0.5599190246384362,0.4259292370705168,1.6785167583402612,nan,nan,nan,21.81576595966728,0,nan,nan,nan,0.0009996122743151708,0.0017855063901433706,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961765.0898170792,3349008.966595045,3698311.2772001834,0,0,0,,0,0.9340920747872121,0,30f8435a56374234,30,1.1440443858841645,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
37,177007.40000009537,-3961765.1582896677,3349009.0834535398,3698311.34095911,0,0,1,1,1,1,1,0.4228210354829436,0.5600588602417719,0.5635440452384335,29,2,0.00900195954006426,0.42802645378804066,0.17996364819430305,0,,0.0,0.0,0,nan,0,0,,1,0.0016739502938058362,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.17996364819430305,1,0.17996364819430305,0.9347033785418899,0.0,1,0.4228210354829436,0.5600588602417719,0.42802645378804066,1.685869168829161,nan,nan,nan,20.345387023277492,0,nan,nan,nan,0.0020800454039976816,0.004637112148452772,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961765.088706095,3349008.963695992,3698311.2763926056,0,0,0,,0,0.9347033785418899,0,30f8435a56374234,30,1.1425665954809123,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
38,177007.59999895096,-3961765.156019381,3349009.081959497,3698311.340301382,0,0,1,1,1,1,1,0.42281172145363877,0.560078941899944,0.5663627963278576,29,3,0.00900195954006426,0.4307987696401545,0.18076820106790292,0,,0.0,0.0,0,nan,0,0,,1,0.0013056570446794082,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18076820106790292,1,0.18076820106790292,0.9347644970063183,0.0,1,0.42281172145363877,0.560078941899944,0.4307987696401545,1.6942726999292799,nan,nan,nan,20.349151391519715,0,nan,nan,nan,0.0012509513170088783,0.003076896205602645,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961765.086375076,3349008.9622068875,3698311.275747594,0,0,0,,0,0.9347644970063183,0,30f8435a56374234,30,1.1424190332028332,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
39,177007.79999899864,-3961765.1521388027,3349009.0793462438,3698311.3398954314,0,0,1,1,1,1,1,0.4227995030140429,0.5600908873201648,0.5709322424144797,29,4,0.00900195954006426,0.4353517604610123,0.18287183118835865,0,,0.0,0.0,0,nan,0,0,,1,0.0015208001618522077,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18287183118835865,1,0.18287183118835865,0.9347707940209348,0.0,1,0.4227995030140429,0.5600908873201648,0.4353517604610123,1.702955929541912,nan,nan,nan,20.34456667950021,0,nan,nan,nan,0.0010565014168621319,0.005722971454836447,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961765.0824714787,3349008.9595677294,3698311.275346285,0,0,0,,0,0.9347707940209348,0,30f8435a56374234,30,1.1424038316364344,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
40,177008.0,-3961765.154913622,3349009.117289197,3698311.353482414,0,0,1,1,1,1,1,0.4117394515141045,0.5604651360636544,0.5598077487230431,30,0,0.01683794943192062,0.4140699637838997,0.18540086403341555,0,,0.0,0.0,0,nan,0,0,,1,0.001472153953147116,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18540086403341555,1,0.18540086403341555,0.9513447992521987,0.0,1,0.4117394515141045,0.5604651360636544,0.4140699637838997,1.5884911366279322,0.01683794943192062,0.006514757647697104,0.5502983134974649,20.265324494904952,1,12.314558041287457,1.0739134516639004,20.807790289049187,0.0011278192446757555,0.0035207212880622703,nan,0,nan,nan,-1,nan,nan,nan,-3961764.9925680677,3349009.292323658,3698311.327588462,-3961765.0681706257,3349009.001241296,3698311.2795666545,0,0,0,,0,0.9513447992521987,0,30f8435a56374234,30,1.1039636225831668,8,12,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,30,46
41,177008.199999094,-3961765.1562190712,3349009.1168448008,3698311.3538944405,0,0,1,1,1,1,1,0.411231158801014,0.5608656116102669,0.5599090745397882,30,1,0.01683794943192062,0.41295298014254067,0.18552508715325233,0,,0.0,0.0,0,nan,0,0,,1,0.002056197613150573,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18552508715325233,1,0.18552508715325233,0.9597289148220927,0.0,1,0.411231158801014,0.5608656116102669,0.41295298014254067,1.5920758983877223,nan,nan,nan,20.248142939252705,0,nan,nan,nan,0.0012672057899580271,0.0018540796417882608,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961765.0686276094,3349009.0000032033,3698311.2799046473,0,0,0,,0,0.9597289148220927,0,30f8435a56374234,30,1.0848734623696337,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
42,177008.40000009537,-3961765.155800529,3349009.115164363,3698311.3523975885,0,0,1,1,1,1,1,0.41098633363989706,0.561114839545207,0.5620200677099828,30,2,0.01683794943192062,0.41435028372510646,0.18472586254798282,0,,0.0,0.0,0,nan,0,0,,1,0.0015467443686550506,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18472586254798282,1,0.18472586254798282,0.9602653349078671,0.0,1,0.41098633363989706,0.561114839545207,0.41435028372510646,1.5998257871167276,nan,nan,nan,20.04943675646251,0,nan,nan,nan,0.0019270317376598356,0.004017161044103753,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961765.0679083737,3349008.9980930053,3698311.2780715213,0,0,0,,0,0.9602653349078671,0,30f8435a56374234,30,1.083671549865414,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
43,177008.59999895096,-3961765.1565206456,3349009.1132994313,3698311.352507185,0,0,1,1,1,1,1,0.41098960273617113,0.5611161754775686,0.5623035030925756,30,3,0.01683794943192062,0.4143635239051846,0.18477990892159446,0,,0.0,0.0,0,nan,0,0,,1,0.0022512694679225707,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18477990892159446,1,0.18477990892159446,0.9603186945042035,0.0,1,0.41098960273617113,0.5611161754775686,0.4143635239051846,1.6086789039089262,nan,nan,nan,20.070813646205178,0,nan,nan,nan,0.0012257148767627942,0.002707524459839187,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961765.0686248424,3349008.996183277,3698311.278216883,0,0,0,,0,0.9603186945042035,0,30f8435a56374234,30,1.0835521211166868,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
44,177008.79999995232,-3961765.159307966,3349009.1128795044,3698311.3529088018,0,0,1,1,1,1,1,0.410992143772495,0.5611191017743429,0.5601125174967941,30,4,0.01683794943192062,0.41193707019340975,0.183882959863144,0,,0.0,0.0,0,nan,0,0,,1,0.0015628400306295473,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.183882959863144,1,0.183882959863144,0.9603241742439786,0.0,1,0.410992143772495,0.5611191017743429,0.41193707019340975,1.6178216850083076,nan,nan,nan,21.818109872214716,0,nan,nan,nan,0.002699039473863802,0.0038860989846380106,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961765.0714176064,3349008.995764951,3698311.2786109094,0,0,0,,0,0.9603241742439786,0,30f8435a56374234,30,1.0835398578170201,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
45,177009.0,-3961765.1847368074,3349009.1301912707,3698311.3579965024,0,0,1,1,1,1,1,0.3875196212298894,0.5287737108435693,0.5171122477566344,29,0,0.006657184156975103,0.3816337175487223,0.18197652817704366,0,,0.0,0.0,0,nan,0,0,,1,0.0025215576321770176,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18197652817704366,1,0.18197652817704366,0.9672266547241289,0.0,1,0.3875196212298894,0.5287737108435693,0.3816337175487223,1.5153841055837431,0.006657184156975103,0.004091256795893927,0.21504578283566336,21.77514044618278,1,12.10529552333926,0.5459466977561329,21.913065106395297,0.0028336918426997344,0.005004804680645052,nan,0,nan,nan,-1,nan,nan,nan,-3961765.440663921,3349009.1599908294,3698311.300483307,-3961765.1149904146,3349009.010997195,3698311.28067727,0,0,0,,0,0.9672266547241289,0,30f8435a56374234,30,1.0685094843922984,8,12,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,29,46
46,177009.199999094,-3961765.1849759854,3349009.1282358896,3698311.3572404734,0,0,1,1,1,1,1,0.38663647856942823,0.5296033409572769,0.5197794321540579,29,1,0.006657184156975103,0.3823400389279451,0.18108447168675848,0,,0.0,0.0,0,nan,0,0,,1,0.002258545531012338,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.18108447168675848,1,0.18108447168675848,0.9751356257409709,0.0,1,0.38663647856942823,0.5296033409572769,0.3823400389279451,1.5191419850674648,nan,nan,nan,21.559325815091423,0,nan,nan,nan,0.0023139480118798974,0.006597614937412022,nan,0,nan,nan,-1,nan,nan,nan,nan,nan,nan,-3961765.114483107,3349009.007779041,3698311.2788214902,0,0,0,,0,0.9751356257409709,0,30f8435a56374234,30,1.0513146928486339,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
