blocked_mass,blocked_positive_frac,blocked_positive_frac_gt5,blocked_positive_mean_residual,cb_disagreement_m,disagreement_m,epoch,max_weighted_blocked_frac,mean_weighted_blocked_frac,n_sat_blocked_gt_005,n_sat_blocked_gt_010,rationale,robust_mean_abs_residual,robust_mean_residual,robust_p95_abs_residual,robust_positive_frac,robust_positive_frac_gt5,satellite_count,score,segment_label,strategy,style,use_blocked
0.000000,0.000000,0.000000,0.000000,18.697008,104.654304,20,0.000000,0.000000,0.000000,0.000000,always robust,17.678750,10.284342,34.470575,0.750000,0.750000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.046875,1.000000,1.000000,13.583036,13.212796,103.477285,21,0.031250,0.005208,0.000000,0.000000,always robust,18.828865,8.759754,35.949836,0.666667,0.666667,9.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.046875,1.000000,0.333333,10.993555,19.473386,102.201431,22,0.031250,0.005859,0.000000,0.000000,always robust,18.170124,9.930928,34.878945,0.750000,0.625000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.031250,1.000000,0.000000,3.301150,21.419170,100.270183,23,0.031250,0.003906,0.000000,0.000000,always robust,17.815098,9.091477,34.187233,0.750000,0.625000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,28.524202,98.271943,24,0.000000,0.000000,0.000000,0.000000,always robust,20.539951,10.815493,35.746512,0.714286,0.714286,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,20.082332,96.586485,25,0.000000,0.000000,0.000000,0.000000,always robust,18.940638,10.827277,36.242372,0.750000,0.625000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.109375,1.000000,1.000000,5.180984,16.179043,95.166572,26,0.109375,0.013672,1.000000,1.000000,always robust,20.123852,12.097895,37.789344,0.750000,0.750000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.031250,1.000000,0.000000,3.531128,21.205323,93.344921,27,0.031250,0.003906,0.000000,0.000000,always robust,19.540507,10.297925,35.979795,0.750000,0.625000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.078125,1.000000,0.000000,3.882864,20.869725,91.604956,28,0.078125,0.009766,1.000000,0.000000,always robust,19.649611,10.513350,36.395502,0.750000,0.625000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.125000,1.000000,0.000000,1.905473,20.799292,90.885521,29,0.125000,0.015625,1.000000,1.000000,always robust,19.324758,9.766421,36.231389,0.750000,0.625000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.062500,0.000000,0.000000,0.000000,21.473502,90.664057,30,0.062500,0.007812,1.000000,0.000000,always robust,19.264000,9.056211,36.290557,0.625000,0.625000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.109375,0.000000,0.000000,0.000000,22.363468,89.818360,31,0.109375,0.013672,1.000000,1.000000,always robust,19.408308,9.394415,37.200579,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.046875,0.000000,0.000000,0.000000,25.239706,88.929167,32,0.046875,0.005859,0.000000,0.000000,always robust,19.125718,8.018148,36.174155,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.140625,0.111111,0.111111,2.848932,27.170886,89.102515,33,0.125000,0.017578,1.000000,1.000000,always robust,19.562606,8.563182,37.457189,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.140625,0.111111,0.111111,2.588662,32.842121,90.334556,34,0.125000,0.017578,1.000000,1.000000,always robust,19.739529,6.737511,36.492341,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.031250,0.000000,0.000000,0.000000,35.872578,90.934896,35,0.031250,0.003906,0.000000,0.000000,always robust,20.390191,7.383751,37.918425,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.078125,0.000000,0.000000,0.000000,35.761304,91.247922,36,0.078125,0.009766,1.000000,0.000000,always robust,21.044005,7.393015,38.458653,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.031250,0.000000,0.000000,0.000000,38.346830,90.721823,37,0.031250,0.003906,0.000000,0.000000,always robust,21.477233,6.756929,38.266992,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.093750,0.000000,0.000000,0.000000,35.738414,91.036570,38,0.093750,0.011719,1.000000,0.000000,always robust,22.259163,8.846671,41.140547,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.062500,0.000000,0.000000,0.000000,39.852834,91.420440,39,0.062500,0.007812,1.000000,0.000000,always robust,22.448506,8.444083,41.477258,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.015625,0.000000,0.000000,0.000000,37.550254,90.762814,40,0.015625,0.001953,0.000000,0.000000,always robust,22.815890,8.603418,42.312989,0.625000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.046875,0.000000,0.000000,0.000000,41.238555,90.950181,41,0.046875,0.005859,0.000000,0.000000,always robust,23.625386,8.427678,43.381549,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,42.217780,91.110591,42,0.000000,0.000000,0.000000,0.000000,always robust,24.205140,8.781584,44.684245,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,42.366297,89.935607,43,0.000000,0.000000,0.000000,0.000000,always robust,24.352671,7.654597,43.595807,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.015625,0.000000,0.000000,0.000000,42.898584,90.203701,44,0.015625,0.001953,0.000000,0.000000,always robust,24.728461,9.052579,45.696051,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,43.436146,91.048453,45,0.000000,0.000000,0.000000,0.000000,always robust,25.265103,9.889300,47.322351,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,54.563042,91.052862,46,0.000000,0.000000,0.000000,0.000000,always robust,25.364155,10.016263,44.211426,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,55.391020,91.461052,47,0.000000,0.000000,0.000000,0.000000,always robust,26.541927,13.928337,48.981916,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,60.935525,92.263510,48,0.000000,0.000000,0.000000,0.000000,always robust,30.140708,13.788023,47.223081,0.666667,0.666667,6.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,58.864028,92.547865,49,0.000000,0.000000,0.000000,0.000000,always robust,27.243010,11.680914,39.762520,0.600000,0.600000,5.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,58.613700,93.390310,50,0.000000,0.000000,0.000000,0.000000,always robust,27.233934,11.895765,40.094685,0.600000,0.600000,5.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,61.953344,94.478238,51,0.000000,0.000000,0.000000,0.000000,always robust,26.987461,10.219940,38.744493,0.600000,0.600000,5.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,65.438875,95.932042,52,0.000000,0.000000,0.000000,0.000000,always robust,26.301290,8.774225,37.440534,0.600000,0.600000,5.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,66.917838,96.819395,53,0.000000,0.000000,0.000000,0.000000,always robust,26.242171,8.765836,37.681101,0.600000,0.600000,5.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,67.038234,98.795161,54,0.000000,0.000000,0.000000,0.000000,always robust,25.635692,9.110442,37.593972,0.600000,0.600000,5.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,74.638358,99.848303,55,0.000000,0.000000,0.000000,0.000000,always robust,27.536243,8.398091,44.953339,0.666667,0.666667,6.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,77.454606,100.847991,56,0.000000,0.000000,0.000000,0.000000,always robust,26.622082,6.966321,43.794668,0.666667,0.666667,6.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,76.567363,100.736239,57,0.000000,0.000000,0.000000,0.000000,always robust,26.150640,7.054688,42.857964,0.666667,0.666667,6.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,73.389254,101.230715,58,0.000000,0.000000,0.000000,0.000000,always robust,27.047662,9.530699,44.960441,0.666667,0.666667,6.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,77.505050,101.928132,59,0.000000,0.000000,0.000000,0.000000,always robust,26.129937,7.982134,43.245234,0.666667,0.666667,6.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,76.569542,102.537504,60,0.000000,0.000000,0.000000,0.000000,always robust,25.873009,7.714662,42.749466,0.666667,0.666667,6.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,68.361396,101.416757,61,0.000000,0.000000,0.000000,0.000000,always robust,31.480996,2.133952,55.555560,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,66.401382,100.339867,62,0.000000,0.000000,0.000000,0.000000,always robust,32.143568,4.651505,56.108096,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,58.129935,98.919432,63,0.000000,0.000000,0.000000,0.000000,always robust,30.595351,5.541017,55.599289,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,55.439540,98.414720,64,0.000000,0.000000,0.000000,0.000000,always robust,30.599614,7.489784,56.271470,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,56.972328,97.168172,65,0.000000,0.000000,0.000000,0.000000,always robust,30.533497,4.999796,55.375609,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,55.610279,96.730193,66,0.000000,0.000000,0.000000,0.000000,always robust,30.498688,5.715604,55.576065,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,54.462790,96.421284,67,0.000000,0.000000,0.000000,0.000000,always robust,30.370595,8.690885,56.750131,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,54.886198,95.907587,68,0.000000,0.000000,0.000000,0.000000,always robust,30.421894,8.165398,57.293065,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,56.726342,94.764197,69,0.000000,0.000000,0.000000,0.000000,always robust,30.195696,7.760125,56.599078,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,64.872333,94.763808,70,0.000000,0.000000,0.000000,0.000000,always robust,26.199546,8.968245,47.158473,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,64.258471,94.856813,71,0.000000,0.000000,0.000000,0.000000,always robust,26.283775,11.266975,49.187202,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,66.515231,95.414720,72,0.000000,0.000000,0.000000,0.000000,always robust,26.128628,10.102148,47.934756,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,68.901490,95.711690,73,0.000000,0.000000,0.000000,0.000000,always robust,25.186737,7.021855,44.410383,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,68.467942,95.157020,74,0.000000,0.000000,0.000000,0.000000,always robust,25.067172,7.854120,44.986611,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,63.393112,95.760321,75,0.000000,0.000000,0.000000,0.000000,always robust,20.780069,7.955860,37.686229,0.500000,0.500000,6.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,67.535205,96.205822,76,0.000000,0.000000,0.000000,0.000000,always robust,25.025839,9.374515,46.037922,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,67.829345,95.953005,77,0.000000,0.000000,0.000000,0.000000,always robust,24.716893,9.539819,46.140689,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,69.118580,95.483146,78,0.000000,0.000000,0.000000,0.000000,always robust,24.451433,8.538982,45.025147,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,62.372624,93.633391,79,0.000000,0.000000,0.000000,0.000000,always robust,27.923521,5.663423,52.899703,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,59.991018,92.242141,80,0.000000,0.000000,0.000000,0.000000,always robust,27.976953,5.526660,52.734505,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,61.193980,91.499957,81,0.000000,0.000000,0.000000,0.000000,always robust,27.894095,4.093269,51.807334,0.500000,0.500000,8.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,65.059121,91.450132,82,0.000000,0.000000,0.000000,0.000000,always robust,24.677364,9.615528,46.071063,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,65.495880,91.588557,83,0.000000,0.000000,0.000000,0.000000,always robust,24.898666,9.820274,46.712427,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,64.797893,91.981597,84,0.000000,0.000000,0.000000,0.000000,always robust,24.976292,9.009319,46.231914,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,65.172881,91.696619,85,0.000000,0.000000,0.000000,0.000000,always robust,25.219729,8.783288,46.192684,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,64.688878,91.781666,86,0.000000,0.000000,0.000000,0.000000,always robust,25.461410,9.874710,47.301461,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,64.521387,90.938765,87,0.000000,0.000000,0.000000,0.000000,always robust,25.715208,11.421125,48.726466,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,65.831111,90.228558,88,0.000000,0.000000,0.000000,0.000000,always robust,25.378082,9.339351,46.536102,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,64.986701,89.798628,89,0.000000,0.000000,0.000000,0.000000,always robust,25.276617,10.054146,47.712662,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,63.059693,89.003278,90,0.000000,0.000000,0.000000,0.000000,always robust,25.278822,11.065203,48.455577,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,61.637607,88.350136,91,0.000000,0.000000,0.000000,0.000000,always robust,25.198894,12.726000,49.816088,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,63.607501,87.860443,92,0.000000,0.000000,0.000000,0.000000,always robust,25.014723,10.315764,47.399456,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,63.747912,86.653985,93,0.000000,0.000000,0.000000,0.000000,always robust,24.171817,10.155557,43.026373,0.666667,0.666667,6.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,61.540521,85.296255,94,0.000000,0.000000,0.000000,0.000000,always robust,23.919172,10.696191,42.879296,0.666667,0.666667,6.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,61.463358,84.469619,95,0.000000,0.000000,0.000000,0.000000,always robust,23.873711,11.479513,43.248787,0.666667,0.666667,6.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,59.311853,83.231951,96,0.000000,0.000000,0.000000,0.000000,always robust,23.624799,11.846788,43.521448,0.666667,0.666667,6.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,57.842553,82.055266,97,0.000000,0.000000,0.000000,0.000000,always robust,19.049290,7.620876,35.086652,0.500000,0.500000,6.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,60.910354,81.088018,98,0.000000,0.000000,0.000000,0.000000,always robust,23.318904,9.621996,45.092168,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.000000,0.000000,0.000000,0.000000,52.340857,78.392219,99,0.000000,0.000000,0.000000,0.000000,always robust,24.923762,8.333315,45.199273,0.571429,0.571429,7.000000,0.000000,tokyo_run3_seg774,always_robust,constant,False
0.578125,0.729730,0.729730,14.563774,5.486231,17.598761,0,0.093750,0.082589,7.000000,0.000000,always robust,20.023977,9.857899,34.776998,0.714286,0.714286,7.000000,0.000000,nagoya_run2_seg983,always_robust,constant,False
