city,run,config,systems,weight_scale,epoch_index,gps_tow,n_sat,error_2d,error_3d,est_x,est_y,est_z
nagoya,run1,"G,E","G,E",-,227,550425.399999,14,44.360414,44.556158,-3810263.184438,3567828.384240,3652898.853965
nagoya,run1,"G,E","G,E",-,228,550425.600000,13,39.902147,39.908353,-3810262.942458,3567833.963520,3652899.713474
nagoya,run1,"G,E","G,E",-,229,550425.799999,13,38.801644,38.801702,-3810263.118730,3567835.380800,3652899.494143
nagoya,run1,"G,E","G,E",-,230,550426.000000,13,38.090987,38.123512,-3810263.734861,3567836.831267,3652900.065897
nagoya,run1,"G,E","G,E",-,231,550426.200000,13,37.774417,37.809514,-3810263.715763,3567837.157482,3652899.863430
nagoya,run1,"G,E","G,E",-,232,550426.399999,13,37.132265,37.257815,-3810264.347878,3567838.517776,3652900.366137
nagoya,run1,"G,E","G,E",-,233,550426.600000,13,36.549688,36.837564,-3810264.973303,3567839.859081,3652901.092169
nagoya,run1,"G,E","G,E",-,234,550426.799999,13,35.502180,35.990699,-3810265.425728,3567841.525417,3652901.286315
nagoya,run1,"G,E","G,E",-,235,550427.000000,12,14.154711,88.562071,-3810298.220525,3567922.817263,3652929.971352
nagoya,run1,"G,E","G,E",-,236,550427.200000,12,14.217784,88.570407,-3810298.237650,3567922.849089,3652929.920624
nagoya,run1,"G,E","G,E",-,237,550427.399999,12,13.917098,88.667115,-3810298.351432,3567922.671938,3652930.229574
nagoya,run1,"G,E","G,E",-,238,550427.600000,11,5.956310,96.381755,-3810303.766300,3567919.482534,3652942.700838
nagoya,run1,"G,E","G,E",-,239,550427.799999,11,5.789681,96.539196,-3810303.679585,3567919.701026,3652942.862999
nagoya,run1,"G,E","G,E",-,240,550428.000000,11,5.672418,96.788251,-3810303.651049,3567920.006493,3652943.034146
nagoya,run1,"G,E","G,E",-,241,550428.200000,11,5.696063,96.705585,-3810303.516890,3567920.082762,3652942.949619
nagoya,run1,"G,E","G,E",-,242,550428.399999,12,39.634468,54.193081,-3810283.433611,3567854.688278,3652923.756217
nagoya,run1,"G,E","G,E",-,243,550428.600000,12,38.083547,54.912340,-3810284.388889,3567857.410718,3652924.648538
nagoya,run1,"G,E","G,E",-,244,550428.799999,12,39.222104,54.398375,-3810283.678244,3567855.357925,3652924.133986
nagoya,run1,"G,E","G,E",-,245,550429.000000,12,38.935461,54.462141,-3810283.719209,3567855.750754,3652924.378222
nagoya,run1,"G,E","G,E",-,246,550429.200000,12,38.456316,54.939052,-3810283.957088,3567856.691537,3652925.212768
nagoya,run1,"G,E","G,E",-,247,550429.399999,12,38.910790,55.210930,-3810283.927100,3567856.187033,3652925.624076
nagoya,run1,"G,E","G,E",-,248,550429.600000,13,31.427897,45.208251,-3810279.290482,3567859.498937,3652915.656420
nagoya,run1,"G,E","G,E",-,249,550429.799999,13,30.942866,44.970911,-3810278.956648,3567859.867357,3652915.893010
nagoya,run1,"G,E","G,E",-,250,550430.000000,13,30.985565,44.492756,-3810278.422458,3567859.344267,3652915.743683
nagoya,run1,"G,E","G,E",-,251,550430.200000,13,32.208527,43.587642,-3810277.347736,3567856.790790,3652914.899561
nagoya,run1,"G,E","G,E",-,252,550430.399999,13,31.629417,42.142637,-3810276.520573,3567856.557018,3652913.366349
nagoya,run1,"G,E","G,E",-,253,550430.600000,13,32.229883,41.233815,-3810275.610775,3567854.863926,3652912.266891
nagoya,run1,"G,E","G,E",-,254,550430.799999,13,32.998923,42.076823,-3810275.871417,3567854.240962,3652913.281873
nagoya,run1,"G,E","G,E",-,255,550431.000000,13,32.777710,43.150960,-3810276.645171,3567855.361483,3652914.802126
nagoya,run1,"G,E","G,E",-,256,550431.200000,13,32.258912,42.215434,-3810276.168477,3567855.423478,3652913.799913
nagoya,run1,"G,E","G,E",-,257,550431.399999,13,31.052799,41.783062,-3810276.246922,3567856.932401,3652913.529762
nagoya,run1,"G,E","G,E",-,258,550431.600000,13,30.179868,42.008661,-3810276.560898,3567858.337845,3652914.042377
nagoya,run1,"G,E","G,E",-,259,550431.799999,13,30.273825,42.281380,-3810276.466048,3567858.216182,3652914.769499
nagoya,run1,"G,E","G,E",-,260,550432.000000,13,30.296759,42.570082,-3810276.488708,3567858.266664,3652915.370130
nagoya,run1,"G,E","G,E",-,261,550432.200000,13,29.942540,42.069191,-3810276.224806,3567858.395485,3652914.891568
nagoya,run1,"G,E","G,E",-,262,550432.399999,13,29.403463,41.647967,-3810275.895184,3567858.768006,3652914.787789
nagoya,run1,"G,E","G,E",-,263,550432.600000,13,29.857063,40.724597,-3810275.127145,3567857.392740,3652913.805756
nagoya,run1,"G,E","G,E",-,264,550432.799999,13,30.709247,41.776583,-3810275.599034,3567856.810822,3652914.968794
nagoya,run1,"G,E","G,E",-,265,550433.000000,13,30.702521,42.967284,-3810276.355172,3567857.606825,3652916.412348
nagoya,run1,"G,E","G,E",-,266,550433.200000,13,29.467352,41.427329,-3810275.535695,3567858.283911,3652914.958054
nagoya,run1,"G,E","G,E",-,267,550433.399999,13,29.349125,40.907528,-3810275.027760,3567857.960902,3652914.721815
nagoya,run1,"G,E","G,E",-,268,550433.600000,13,29.163866,40.722869,-3810274.652450,3567857.910046,3652915.040137
nagoya,run1,"G,E","G,E",-,269,550433.799999,13,28.325924,41.132225,-3810275.023256,3567859.350552,3652915.697473
nagoya,run1,"G,E","G,E",-,270,550434.000000,13,27.944880,40.011376,-3810274.384019,3567859.149957,3652914.490366
nagoya,run1,"G,E","G,E",-,271,550434.200000,13,26.797958,40.397196,-3810274.947778,3567861.146995,3652914.736117
nagoya,run1,"G,E","G,E",-,272,550434.399999,13,28.608334,40.082979,-3810274.343064,3567858.211889,3652914.466424
nagoya,run1,"G,E","G,E",-,273,550434.600000,13,29.785775,40.183768,-3810274.054632,3567856.439104,3652914.567013
nagoya,run1,"G,E","G,E",-,274,550434.799999,13,29.109424,39.487364,-3810273.672411,3567856.921975,3652913.988479
nagoya,run1,"G,E","G,E",-,275,550435.000000,13,28.794274,40.408654,-3810274.411444,3567858.047300,3652915.026529
nagoya,run1,"G,E","G,E",-,276,550435.200000,13,26.948605,41.267506,-3810275.303530,3567861.306811,3652915.977867
nagoya,run1,"G,E","G,E",-,277,550435.399999,13,26.071301,42.595002,-3810276.207939,3567863.341021,3652917.289148
nagoya,run1,"G,E","G,E",-,278,550435.600000,13,27.354478,41.704348,-3810275.399212,3567860.894716,3652916.676804
nagoya,run1,"G,E","G,E",-,279,550435.799999,13,28.173399,40.208259,-3810274.216543,3567858.670819,3652915.207602
nagoya,run1,"G,E","G,E",-,280,550436.000000,13,28.760353,40.587459,-3810274.370980,3567858.054484,3652915.557004
nagoya,run1,"G,E","G,E",-,281,550436.200000,13,27.980014,41.283446,-3810274.870062,3567859.584163,3652916.530725
nagoya,run1,"G,E","G,E",-,282,550436.399999,13,25.539712,42.007644,-3810275.787173,3567863.631662,3652916.857981
nagoya,run1,"G,E","G,E",-,283,550436.600000,13,24.705154,42.440747,-3810276.224460,3567865.163415,3652916.931387
nagoya,run1,"G,E","G,E",-,284,550436.799999,13,25.334250,41.914416,-3810275.920258,3567864.020410,3652916.410105
nagoya,run1,"G,E","G,E",-,285,550437.000000,12,15.325207,83.717778,-3810292.395450,3567917.905788,3652931.991804
nagoya,run1,"G,E","G,E",-,286,550437.200000,12,15.219684,83.142477,-3810292.008777,3567917.551385,3652931.750188
nagoya,run1,"G,E","G,E",-,287,550437.399999,12,15.306823,83.210375,-3810291.986616,3567917.710275,3652931.702570
nagoya,run1,"G,E","G,E",-,288,550437.600000,12,15.410379,83.240621,-3810291.992414,3567917.834851,3652931.598102
nagoya,run1,"G,E","G,E",-,289,550437.799999,12,14.485885,83.417970,-3810292.318408,3567917.268561,3652932.420018
nagoya,run1,"G,E","G,E",-,290,550438.000000,12,14.608937,82.767276,-3810292.046014,3567916.931194,3652931.853234
nagoya,run1,"G,E","G,E",-,291,550438.200000,12,14.369898,82.396334,-3810292.032519,3567916.464856,3652931.750331
nagoya,run1,"G,E","G,E",-,292,550438.399999,13,31.916607,38.967220,-3810272.202013,3567852.038282,3652912.748387
nagoya,run1,"G,E","G,E",-,293,550438.600000,13,32.069200,38.943042,-3810272.058338,3567851.799605,3652912.675848
nagoya,run1,"G,E","G,E",-,294,550438.799999,13,31.685719,38.367353,-3810271.661974,3567851.999180,3652912.110016
nagoya,run1,"G,E","G,E",-,295,550439.000000,13,32.453680,38.535219,-3810271.493879,3567850.945718,3652911.831480
nagoya,run1,"G,E","G,E",-,296,550439.200000,13,33.439965,38.734680,-3810271.150882,3567849.484221,3652911.487819
nagoya,run1,"G,E","G,E",-,297,550439.399999,13,30.554351,39.590015,-3810273.410443,3567855.410497,3652913.174111
nagoya,run1,"G,E","G,E",-,298,550439.600000,13,31.154783,38.995697,-3810272.627056,3567854.046173,3652912.317198
nagoya,run1,"G,E","G,E",-,299,550439.799999,13,32.054027,39.427995,-3810272.375494,3567852.925596,3652912.802730
nagoya,run1,"G,E","G,E",-,300,550440.000000,13,32.287986,40.021590,-3810272.596605,3567853.115397,3652913.581011
nagoya,run1,"G,E","G,E",-,301,550440.200000,13,31.346054,40.552330,-3810273.423992,3567855.274640,3652914.236430
nagoya,run1,"G,E","G,E",-,302,550440.400000,13,32.788599,40.215671,-3810272.758958,3567852.919129,3652912.973573
nagoya,run1,"G,E","G,E",-,303,550440.600000,13,33.219410,39.563031,-3810271.881957,3567851.732546,3652911.917687
nagoya,run1,"G,E","G,E",-,304,550440.800000,13,33.196051,38.835590,-3810271.141342,3567851.243405,3652910.840086
nagoya,run1,"G,E","G,E",-,305,550441.000000,13,33.620038,38.726608,-3810270.727441,3567850.531561,3652910.339070
nagoya,run1,"G,E","G,E",-,306,550441.199999,13,34.199344,38.130886,-3810269.649106,3567848.963355,3652908.874032
nagoya,run1,"G,E","G,E",-,307,550441.399999,13,35.011258,38.374586,-3810269.257148,3567847.800159,3652908.381416
nagoya,run1,"G,E","G,E",-,308,550441.600000,13,36.439029,39.015987,-3810268.837307,3567845.798407,3652907.676836
nagoya,run1,"G,E","G,E",-,309,550441.800000,13,37.324673,39.632330,-3810268.724551,3567844.838376,3652907.644015
nagoya,run1,"G,E","G,E",-,310,550442.000000,13,38.263451,40.430619,-3810268.766504,3567843.988851,3652907.954066
nagoya,run1,"G,E","G,E",-,311,550442.200000,13,38.742915,40.738030,-3810268.748121,3567843.554314,3652907.572425
nagoya,run1,"G,E","G,E",-,312,550442.399999,13,38.469354,40.115763,-3810267.995420,3567843.370451,3652906.411190
nagoya,run1,"G,E","G,E",-,313,550442.600000,13,38.124060,39.594081,-3810267.514786,3567843.533126,3652905.574968
nagoya,run1,"G,E","G,E",-,314,550442.799999,13,38.118672,39.517602,-3810267.424470,3567843.628293,3652905.124203
nagoya,run1,"G,E","G,E",-,315,550443.000000,13,38.499222,39.698066,-3810266.942347,3567842.964559,3652904.984840
nagoya,run1,"G,E","G,E",-,316,550443.200000,13,39.195533,40.438599,-3810266.987487,3567842.484112,3652905.866446
nagoya,run1,"G,E","G,E",-,317,550443.399999,13,39.201091,40.469915,-3810266.938462,3567842.693021,3652905.909511
nagoya,run1,"G,E","G,E",-,318,550443.600000,13,39.311459,40.384687,-3810266.428415,3567842.352336,3652905.376642
nagoya,run1,"G,E","G,E",-,319,550443.799999,13,39.572987,40.446594,-3810265.818482,3567841.807711,3652904.996190
nagoya,run1,"G,E","G,E",-,320,550444.000000,13,39.953952,40.704928,-3810265.231278,3567841.247340,3652905.157693
nagoya,run1,"G,E","G,E",-,321,550444.200000,13,39.821125,40.540982,-3810264.827384,3567841.462090,3652905.074790
nagoya,run1,"G,E","G,E",-,322,550444.400000,13,40.038583,40.924828,-3810265.167422,3567841.957483,3652905.771256
nagoya,run1,"G,E","G,E",-,323,550444.599999,13,39.895394,40.951182,-3810265.432052,3567842.795322,3652906.043873
nagoya,run1,"G,E","G,E",-,324,550444.799999,13,40.101496,41.410829,-3810265.907234,3567843.471345,3652906.809621
nagoya,run1,"G,E","G,E",-,325,550445.000000,13,40.757854,42.081782,-3810265.925971,3567843.211377,3652907.302382
nagoya,run1,"G,E","G,E",-,326,550445.200000,13,40.730429,41.844234,-3810265.094991,3567843.016472,3652906.835565
nagoya,run1,"G,E","G,E",-,327,550445.400000,13,40.670816,41.700891,-3810264.602604,3567843.168864,3652906.556543
nagoya,run1,"G,E","G,E",-,328,550445.599999,13,40.907465,42.076435,-3810264.633591,3567843.558119,3652907.269890
nagoya,run1,"G,E","G,E",-,329,550445.799999,13,40.703048,41.736108,-3810263.920679,3567843.731156,3652906.777761
nagoya,run1,"G,E","G,E",-,330,550446.000000,13,40.588683,41.576151,-3810263.679788,3567844.155700,3652906.243854
nagoya,run1,"G,E","G,E",-,331,550446.200000,13,40.251176,41.202126,-3810263.296825,3567844.776707,3652905.705096
nagoya,run1,"G,E","G,E",-,332,550446.400000,13,40.036466,41.001761,-3810262.803673,3567845.292271,3652905.815418
nagoya,run1,"G,E","G,E",-,333,550446.599999,14,46.097579,46.304727,-3810256.150558,3567832.659006,3652902.014628
nagoya,run1,"G,E","G,E",-,334,550446.799999,14,46.184674,46.393606,-3810255.974707,3567832.988742,3652901.841942
nagoya,run1,"G,E","G,E",-,335,550447.000000,14,46.197756,46.468936,-3810255.593140,3567833.126449,3652901.042425
nagoya,run1,"G,E","G,E",-,336,550447.200000,14,46.151943,46.466909,-3810255.065182,3567833.357962,3652900.697966
nagoya,run1,"G,E","G,E",-,337,550447.400000,14,46.216751,46.554416,-3810254.649324,3567833.594901,3652900.558519
nagoya,run1,"G,E","G,E",-,338,550447.599999,14,46.228294,46.604848,-3810254.207444,3567833.844610,3652900.221397
nagoya,run1,"G,E","G,E",-,339,550447.799999,14,46.499734,46.790000,-3810254.241984,3567834.365740,3652900.910141
nagoya,run1,"G,E","G,E",-,340,550448.000000,14,46.449455,46.702154,-3810254.005178,3567835.000135,3652901.150342
nagoya,run1,"G,E","G,E",-,341,550448.199999,14,46.225612,46.596651,-3810253.217102,3567835.151532,3652900.054136
nagoya,run1,"G,E","G,E",-,342,550448.400000,14,45.868080,46.399051,-3810252.173918,3567835.318291,3652899.008233
nagoya,run1,"G,E","G,E",-,343,550448.599999,15,46.734977,47.571480,-3810251.231435,3567834.030115,3652897.974229
nagoya,run1,"G,E","G,E",-,344,550448.800000,15,46.896077,47.586055,-3810251.234759,3567834.710484,3652898.722552
nagoya,run1,"G,E","G,E",-,345,550449.000000,15,46.913896,47.528711,-3810251.190648,3567835.408920,3652898.866837
nagoya,run1,"G,E","G,E",-,346,550449.199999,15,46.381514,47.195654,-3810250.034551,3567835.728511,3652897.820988
nagoya,run1,"G,E","G,E",-,347,550449.400000,15,46.549377,47.370431,-3810249.719451,3567835.993725,3652897.801433
nagoya,run1,"G,E","G,E",-,348,550449.599999,15,46.377180,47.263337,-3810249.240833,3567836.447392,3652897.295672
nagoya,run1,"G,E","G,E",-,349,550449.800000,15,46.348780,47.212800,-3810248.954225,3567836.968714,3652897.291120
nagoya,run1,"G,E","G,E",-,350,550450.000000,15,46.490430,47.212502,-3810248.973044,3567837.641801,3652897.931390
nagoya,run1,"G,E","G,E",-,351,550450.199999,15,46.656591,47.341046,-3810248.657903,3567837.974559,3652898.275079
nagoya,run1,"G,E","G,E",-,352,550450.400000,15,47.000619,47.481212,-3810249.019944,3567838.730606,3652899.388823
nagoya,run1,"G,E","G,E",-,353,550450.599999,15,46.725064,47.329055,-3810248.241797,3567838.998605,3652898.545992
nagoya,run1,"G,E","G,E",-,354,550450.800000,15,46.565528,47.296441,-3810247.339382,3567839.115844,3652898.067997
nagoya,run1,"G,E","G,E",-,355,550451.000000,15,45.947254,46.975684,-3810245.987702,3567839.281029,3652896.707939
nagoya,run1,"G,E","G,E",-,356,550451.199999,15,45.613326,46.835075,-3810245.016374,3567839.502500,3652896.015356
nagoya,run1,"G,E","G,E",-,357,550451.400000,15,45.292521,46.728933,-3810244.069016,3567839.711054,3652895.284813
nagoya,run1,"G,E","G,E",-,358,550451.599999,15,45.285582,46.782611,-3810243.580936,3567839.975684,3652895.111315
nagoya,run1,"G,E","G,E",-,359,550451.800000,15,45.273772,46.776196,-3810243.318409,3567840.405569,3652894.935418
nagoya,run1,"G,E","G,E",-,360,550452.000000,15,45.509281,46.922412,-3810243.083467,3567840.686295,3652895.481547
nagoya,run1,"G,E","G,E",-,361,550452.199999,15,45.559613,46.979118,-3810242.724445,3567840.993392,3652895.493582
nagoya,run1,"G,E","G,E",-,362,550452.400000,15,45.521910,46.901380,-3810242.480225,3567841.486491,3652895.568108
nagoya,run1,"G,E","G,E",-,363,550452.599999,15,45.438466,46.862371,-3810241.937997,3567841.781699,3652895.546034
nagoya,run1,"G,E","G,E",-,364,550452.800000,15,45.503731,46.869134,-3810241.741334,3567842.181115,3652895.762877
nagoya,run1,"G,E","G,E",-,365,550453.000000,15,45.641323,46.937323,-3810241.523863,3567842.490565,3652896.166669
nagoya,run1,"G,E","G,E",-,366,550453.199999,15,45.665030,46.968090,-3810241.239362,3567842.777536,3652896.128149
nagoya,run1,"G,E","G,E",-,367,550453.400000,15,45.424492,46.863634,-3810240.549068,3567842.995145,3652895.696324
nagoya,run1,"G,E","G,E",-,368,550453.599999,15,45.099770,46.763556,-3810239.893982,3567843.202770,3652894.721039
nagoya,run1,"G,E","G,E",-,369,550453.800000,15,45.176160,46.741636,-3810239.688044,3567843.519583,3652895.275605
nagoya,run1,"G,E","G,E",-,370,550454.000000,15,45.599749,46.998550,-3810239.659674,3567843.604659,3652896.302419
nagoya,run1,"G,E","G,E",-,371,550454.199999,15,45.937936,47.179174,-3810239.582064,3567843.743883,3652897.355543
nagoya,run1,"G,E","G,E",-,372,550454.400000,15,46.119380,47.233610,-3810239.481626,3567843.983401,3652898.196358
nagoya,run1,"G,E","G,E",-,373,550454.599999,15,46.199027,47.278371,-3810239.111007,3567844.071455,3652898.774220
nagoya,run1,"G,E","G,E",-,374,550454.800000,14,53.957211,54.631327,-3810249.674143,3567847.253416,3652917.058101
nagoya,run1,"G,E","G,E",-,375,550455.000000,15,46.684797,47.579053,-3810239.164815,3567844.311998,3652900.016923
nagoya,run1,"G,E","G,E",-,376,550455.199999,15,46.681556,47.525110,-3810238.824162,3567844.447709,3652900.724159
nagoya,run1,"G,E","G,E",-,377,550455.400000,15,46.596723,47.439544,-3810238.327154,3567844.490912,3652901.245884
nagoya,run1,"G,E","G,E",-,378,550455.599999,15,46.669353,47.454200,-3810238.090328,3567844.559448,3652901.975934
nagoya,run1,"G,E","G,E",-,379,550455.800000,15,46.992302,47.645300,-3810238.244129,3567844.652374,3652903.012547
nagoya,run1,"G,E","G,E",-,380,550456.000000,15,47.032359,47.623233,-3810238.271422,3567844.806396,3652903.515778
nagoya,run1,"G,E","G,E",-,381,550456.199999,15,46.981863,47.673984,-3810237.678584,3567844.445758,3652903.428379
nagoya,run1,"G,E","G,E",-,382,550456.399999,15,46.639868,47.695729,-3810236.108747,3567843.577579,3652902.632332
nagoya,run1,"G,E","G,E",-,383,550456.600000,15,46.142097,47.649046,-3810234.525378,3567842.842364,3652901.675607
nagoya,run1,"G,E","G,E",-,384,550456.800000,15,45.574708,47.353664,-3810233.740043,3567842.758259,3652900.901079
nagoya,run1,"G,E","G,E",-,385,550457.000000,15,45.110422,47.056370,-3810233.289961,3567842.819240,3652900.389427
nagoya,run1,"G,E","G,E",-,386,550457.199999,15,44.918500,47.046429,-3810232.818295,3567842.570242,3652900.086292
nagoya,run1,"G,E","G,E",-,387,550457.399999,15,44.880727,47.069297,-3810232.580457,3567842.380080,3652900.175656
nagoya,run1,"G,E","G,E",-,388,550457.600000,15,44.799371,46.989269,-3810232.439304,3567842.321627,3652900.388410
nagoya,run1,"G,E","G,E",-,389,550457.800000,15,44.694069,46.992510,-3810232.023277,3567842.055277,3652900.487207
nagoya,run1,"G,E","G,E",-,390,550458.000000,15,44.452540,46.956462,-3810231.360104,3567841.742787,3652900.413889
nagoya,run1,"G,E","G,E",-,391,550458.199999,15,44.306397,46.838904,-3810231.111380,3567841.681422,3652900.626687
nagoya,run1,"G,E","G,E",-,392,550458.399999,15,44.225620,46.752641,-3810230.830306,3567841.568006,3652901.082556
nagoya,run1,"G,E","G,E",-,393,550458.600000,15,44.204381,46.731905,-3810230.551040,3567841.374160,3652901.549625
nagoya,run1,"G,E","G,E",-,394,550458.800000,15,44.178344,46.702480,-3810230.304002,3567841.196022,3652901.985602
nagoya,run1,"G,E","G,E",-,395,550459.000000,15,44.184032,46.650739,-3810230.180957,3567841.091835,3652902.517060
