run,epoch_index,gps_time_s,gps_satellite_count,multi_satellite_count,extra_satellite_count,gps_residual_p95_abs_m,gps_residual_max_abs_m,multi_residual_p95_abs_m,multi_residual_max_abs_m,multi_bias_range_m,solution_gap_2d_m
Odaiba,275,273402.500000,6,12,6,20.864719,21.060638,28.371886,31.134344,20.149380,17.801659
Odaiba,276,273402.600000,6,12,6,20.545130,20.650138,28.438439,31.207763,20.242134,18.064529
Odaiba,277,273402.700000,6,12,6,20.506375,20.551484,28.525656,31.351949,20.247912,18.146962
Odaiba,278,273402.799999,6,12,6,20.452190,20.467608,28.432416,31.407761,20.209115,17.964281
Odaiba,279,273402.899999,6,12,6,20.451335,20.466644,28.399537,31.330132,20.202497,17.887191
Odaiba,280,273403.000000,6,12,6,20.350142,20.455104,28.316134,31.086045,20.269220,18.223124
Odaiba,281,273403.100000,6,12,6,20.360669,20.495067,28.331059,30.991350,20.207841,18.179383
Odaiba,282,273403.200000,6,13,7,20.655460,20.791083,37.416094,37.457810,10.180775,42.833138
Odaiba,283,273403.299999,6,13,7,20.696879,20.862044,37.466817,37.482994,10.120419,43.027670
Odaiba,284,273403.399999,6,13,7,20.606010,20.799674,37.444575,37.713915,9.769723,42.802855
Odaiba,285,273403.500000,6,13,7,20.550972,20.715107,37.514200,37.868873,9.700253,42.811221
Odaiba,286,273403.600000,6,13,7,20.777536,20.913387,37.438031,37.566164,9.684274,42.622059
Odaiba,287,273403.700000,6,13,7,20.810389,20.975938,37.445451,37.601470,9.627273,42.754948
Odaiba,288,273403.799999,6,13,7,20.833566,20.907615,37.327548,37.658168,10.009190,42.608229
Odaiba,289,273403.899999,6,13,7,20.933181,21.098562,37.237957,37.618971,10.038468,43.005333
Odaiba,290,273404.000000,6,13,7,21.176666,21.374751,37.351188,37.692400,9.885686,42.964746
Odaiba,291,273404.100000,6,13,7,21.038816,21.115002,37.410684,37.814417,9.925928,42.771857
Odaiba,292,273404.200000,6,13,7,20.934181,21.008686,37.469892,37.930536,10.020722,43.026214
Odaiba,293,273404.299999,6,13,7,20.899006,20.974452,37.526633,37.895544,9.953394,43.131085
Odaiba,294,273404.399999,6,13,7,20.692376,20.768595,37.277785,37.510423,9.916005,42.705199
Odaiba,295,273404.500000,6,13,7,20.731716,20.837289,37.326055,37.461551,9.848703,42.698413
Odaiba,296,273404.600000,6,13,7,20.721812,20.856275,37.419570,37.494633,9.680245,42.750344
Odaiba,297,273404.700000,6,13,7,20.716634,20.851112,37.399487,37.533089,9.712498,42.596292
Odaiba,298,273404.799999,6,13,7,20.664019,20.885964,37.161597,37.530543,9.575873,42.698638
Odaiba,299,273404.899999,6,13,7,20.582684,20.716024,37.180622,37.333098,9.724092,42.592496
Odaiba,300,273405.000000,6,13,7,20.500359,20.604756,37.284685,37.325228,9.963106,42.687135
Odaiba,301,273405.100000,6,13,7,20.478547,20.582750,37.280398,37.323657,9.956892,42.794494
Odaiba,302,273405.200000,7,14,7,20.084853,20.637319,35.160039,41.354954,9.061967,27.923571
Odaiba,303,273405.299999,7,14,7,20.131949,20.752839,35.143404,41.589347,8.901431,27.852014
Odaiba,304,273405.399999,7,14,7,20.175199,20.833305,35.223884,41.791766,8.869526,28.111090
Odaiba,305,273405.500000,7,14,7,20.114362,20.678657,35.303490,41.824234,8.901261,27.981308
Odaiba,306,273405.600000,7,14,7,20.051831,20.618095,35.204525,41.721348,8.874318,27.941928
Odaiba,307,273405.700000,7,14,7,20.113758,20.772042,35.138209,41.843368,8.817572,28.018186
Odaiba,308,273405.799999,7,14,7,19.940941,20.473955,35.116040,41.646204,8.903063,27.870014
Odaiba,309,273405.899999,7,14,7,19.913014,20.411073,35.100743,41.403765,9.015736,27.915078
Odaiba,310,273406.000000,7,14,7,20.176516,20.678269,35.295809,41.399608,9.121582,28.005669
Odaiba,311,273406.100000,7,14,7,20.244701,20.844298,35.240750,41.356767,9.067807,28.257736
Odaiba,312,273406.200000,7,14,7,20.401852,20.956206,35.438378,41.370418,9.150259,28.213210
Odaiba,313,273406.299999,7,14,7,20.462626,21.108924,35.395980,41.514584,9.059029,28.398441
Odaiba,314,273406.399999,7,14,7,20.387265,20.968403,35.486726,41.497891,8.940193,28.458462
Odaiba,315,273406.500000,7,14,7,20.400036,20.984761,35.522736,41.727201,8.838707,28.309053
Odaiba,316,273406.600000,7,14,7,20.128796,20.739509,35.208054,41.592904,8.793066,28.196685
Odaiba,317,273406.700000,7,14,7,20.137898,20.776733,35.118573,41.573165,8.834904,27.993912
Odaiba,318,273406.799999,7,14,7,20.084709,20.691946,35.194135,41.604239,8.921181,28.060176
Odaiba,319,273406.899999,7,14,7,20.141163,20.788539,35.275575,41.545122,8.866187,28.498237
Odaiba,320,273407.000000,7,14,7,20.020999,20.705959,35.158000,41.307045,8.995287,28.876429
Odaiba,321,273407.100000,7,14,7,20.044545,20.750037,35.188532,41.186680,8.990617,29.372061
Odaiba,322,273407.200000,6,13,7,20.720741,21.063809,37.028577,37.139230,9.752855,42.892979
Odaiba,323,273407.299999,6,13,7,20.807072,21.242294,37.070046,37.411907,9.543110,43.166634
Odaiba,324,273407.399999,6,13,7,20.924315,21.425942,37.077121,37.258139,9.667818,43.360696
Odaiba,325,273407.500000,6,13,7,20.889352,21.388712,36.973819,37.211491,9.749804,43.045806
Odaiba,326,273407.600000,6,13,7,20.892601,21.327677,37.157074,37.399332,9.617771,43.274358
Odaiba,327,273407.700000,6,13,7,20.938534,21.403674,37.217320,37.482448,9.522405,43.660759
Odaiba,328,273407.799999,6,13,7,21.113403,21.555108,37.293626,37.322771,9.618601,43.961155
Odaiba,329,273407.899999,6,13,7,20.956945,21.302077,37.349926,37.451460,9.562126,43.707018
Odaiba,330,273408.000000,6,13,7,20.766251,20.987612,37.462270,37.548741,9.606958,43.779099
Odaiba,331,273408.100000,6,13,7,20.662779,20.853712,37.293933,37.306897,9.795052,43.123058
Odaiba,332,273408.200000,6,13,7,20.676585,20.897389,37.119973,37.184089,10.293769,42.339520
Odaiba,333,273408.299999,6,13,7,20.797066,21.049417,37.194178,37.210410,10.255495,42.268235
Odaiba,334,273408.399999,6,12,6,20.825025,21.258015,28.219639,30.495754,20.121863,17.763762
Odaiba,335,273408.500000,6,12,6,20.848061,21.310530,28.272741,30.371574,20.029347,17.677264
Odaiba,336,273408.600000,6,12,6,20.763718,21.135199,28.358751,30.575123,19.984714,17.634946
Odaiba,337,273408.700000,6,12,6,20.733188,21.102638,28.258071,30.597620,20.102878,17.720957
Odaiba,338,273408.799999,6,12,6,21.229894,21.733281,28.104196,30.470399,19.992400,17.535637
Odaiba,339,273408.899999,6,12,6,21.192178,21.604429,28.215031,30.684662,20.004718,17.608103
Odaiba,340,273409.000000,6,12,6,21.151195,21.496829,28.402891,30.809443,19.961721,17.505655
Odaiba,341,273409.100000,6,12,6,21.169694,21.546196,28.384531,30.721876,19.935369,17.475212
Odaiba,342,273409.200000,6,12,6,21.027366,21.433211,28.314648,30.534941,19.826700,17.381442
Odaiba,343,273409.299999,6,12,6,21.018233,21.453695,28.274130,30.505472,19.797945,17.480836
Odaiba,344,273409.399999,6,12,6,21.155309,21.810523,27.849094,29.936831,19.851818,17.423240
Odaiba,345,273409.500000,6,12,6,21.316652,22.100697,27.742937,29.688584,19.809770,17.377215
Odaiba,346,273409.600000,6,12,6,21.497570,22.259026,28.011863,30.170600,19.825584,17.733475
Odaiba,347,273409.700000,6,12,6,21.286200,21.911275,28.096428,30.348517,19.884986,17.822571
Odaiba,348,273409.799999,6,12,6,21.196278,21.695946,28.366949,30.697536,19.901812,17.878783
Odaiba,349,273409.899999,6,12,6,21.219079,21.720542,28.350359,30.716662,19.895033,17.811500
Odaiba,350,273410.000000,6,12,6,20.863208,21.236948,28.170425,30.653708,19.911433,17.731765
Odaiba,351,273410.100000,6,12,6,21.047038,21.574632,28.085831,30.297908,19.852546,17.614410
Odaiba,352,273410.200000,6,13,7,20.769209,21.139556,28.234621,30.662690,19.794968,18.270604
Odaiba,353,273410.299999,6,13,7,20.438914,20.567849,28.398472,31.049606,19.868127,18.141301
Odaiba,354,273410.399999,6,13,7,20.639190,20.739931,28.512804,31.408650,20.113111,18.317292
Odaiba,355,273410.500000,6,13,7,20.640015,20.740814,28.574459,31.404712,20.045985,18.346897
Odaiba,356,273410.600000,6,13,7,20.369835,20.498974,28.306236,31.112252,20.038352,18.349919
Odaiba,357,273410.700000,6,13,7,20.394952,20.524006,28.308899,31.105657,20.025649,18.262827
Odaiba,358,273410.799999,6,13,7,20.265119,20.393717,28.188685,30.890547,20.118024,18.083841
Odaiba,359,273410.899999,6,13,7,20.452084,20.698511,28.088324,30.696782,20.119485,18.098094
Odaiba,360,273411.000000,6,13,7,20.730392,20.920170,28.379701,31.184598,20.094850,18.253484
Odaiba,361,273411.100000,6,13,7,20.658014,20.788219,28.393869,31.304346,20.101825,18.143581
Odaiba,362,273411.200000,6,13,7,20.328003,20.338355,28.457459,31.429621,20.200217,18.511349
Odaiba,363,273411.299999,6,13,7,20.310748,20.351297,28.503058,31.302870,20.172941,18.603566
Odaiba,364,273411.399999,6,14,8,20.336708,20.465670,36.722011,37.029412,9.974718,40.739539
Odaiba,365,273411.500000,6,14,8,20.255863,20.327748,36.627830,36.773173,10.200247,40.260458
Odaiba,366,273411.600000,6,14,8,20.369410,20.440373,36.823349,36.853880,10.222476,40.632458
Odaiba,367,273411.700000,6,14,8,20.344531,20.356526,36.795620,36.970539,10.312428,40.521600
Odaiba,368,273411.799999,6,14,8,20.032914,20.043451,36.786602,36.913601,10.388374,40.852443
Odaiba,369,273411.899999,6,14,8,20.053270,20.122799,36.691036,37.016546,10.323359,40.776631
Odaiba,370,273412.000000,6,14,8,20.226637,20.236440,37.022337,37.211629,10.250519,40.902533
Odaiba,371,273412.100000,6,14,8,20.261745,20.270043,37.100511,37.303249,10.170925,41.020850
Odaiba,372,273412.200000,6,14,8,20.399675,20.421661,37.072298,37.098693,10.089986,40.781164
Odaiba,373,273412.299999,6,14,8,20.435272,20.503376,36.955438,37.015392,10.136208,40.861109
Odaiba,374,273412.399999,6,14,8,20.575728,20.733611,36.961547,37.161819,10.085376,41.040468
Odaiba,375,273412.500000,6,14,8,20.511546,20.639976,36.942030,37.065746,10.133444,41.056357
Odaiba,376,273412.600000,6,14,8,20.475880,20.515878,37.012754,37.029536,10.051636,40.815255
Odaiba,377,273412.700000,6,14,8,20.503914,20.573719,36.912723,37.068948,10.073001,40.535513
Odaiba,378,273412.799999,6,14,8,20.360635,20.410261,37.114537,37.187683,10.137427,40.914493
Odaiba,379,273412.899999,6,14,8,20.365220,20.413548,37.081121,37.206336,10.160104,40.854151
Odaiba,380,273413.000000,6,14,8,20.237209,20.276634,36.938526,37.124940,9.812259,41.184351
Odaiba,381,273413.100000,6,14,8,20.276146,20.380207,37.138890,37.140540,9.758377,41.420461
Odaiba,382,273413.200000,6,14,8,20.357906,20.404727,37.306865,37.438941,9.743041,41.614663
Odaiba,383,273413.299999,6,14,8,20.462113,20.589324,37.186546,37.493839,9.647012,41.806656
Odaiba,384,273413.399999,6,14,8,20.694863,20.792141,37.286949,37.322784,9.851361,41.665597
Odaiba,385,273413.500000,6,14,8,20.946056,21.226215,37.116868,37.125307,9.929674,41.630218
Odaiba,386,273413.600000,6,14,8,20.857863,20.923681,36.970388,37.440121,10.325295,40.871532
Odaiba,387,273413.700000,6,14,8,20.831795,20.858938,36.909932,37.614625,10.467324,40.595035
Odaiba,388,273413.799999,6,14,8,20.423579,20.479116,36.885615,37.403173,10.329301,41.033973
Odaiba,389,273413.899999,6,14,8,20.428484,20.515339,36.886270,37.361705,10.348234,40.995395
Odaiba,390,273414.000000,6,13,7,20.453849,20.457484,28.518029,31.656432,19.869605,18.744094
Odaiba,391,273414.100000,6,13,7,20.554967,20.619421,28.525146,31.557344,19.759263,18.527169
Odaiba,392,273414.200000,6,13,7,20.918765,21.074112,28.657981,31.694907,19.715970,18.963705
Odaiba,393,273414.299999,6,13,7,21.189206,21.566108,28.508074,31.289712,19.613634,18.906077
Odaiba,394,273414.399999,6,13,7,21.237326,21.707546,28.257221,30.822390,19.653456,18.571212
Odaiba,395,273414.500000,6,13,7,21.222640,21.719214,28.236204,30.690136,19.711382,18.632978
Odaiba,396,273414.600000,6,13,7,21.678539,22.315663,28.082835,30.720418,19.618954,18.753520
Odaiba,397,273414.700000,6,13,7,21.786144,22.550360,28.016534,30.427993,19.591312,18.858955
Odaiba,398,273414.799999,6,13,7,21.700456,22.529791,27.868346,30.112083,19.612138,18.666144
Odaiba,399,273414.899999,6,13,7,21.118501,21.550621,28.133724,30.717258,19.768127,18.646306
Odaiba,400,273415.000000,6,13,7,20.856470,21.133371,28.301425,30.937735,19.784499,18.760942
Odaiba,401,273415.100000,6,13,7,20.937144,21.275345,28.234655,30.798668,19.827711,18.876174
Odaiba,402,273415.200000,6,13,7,20.934993,21.272788,28.391526,30.921553,19.753531,19.051365
Odaiba,403,273415.299999,6,13,7,20.854934,21.160964,28.442239,30.939690,19.719274,18.965429
Odaiba,404,273415.399999,6,13,7,20.761949,21.036720,28.442774,30.912971,19.673269,18.482599
Odaiba,405,273415.500000,6,13,7,20.881329,21.246263,28.292693,30.783339,19.684159,18.358668
Odaiba,406,273415.600000,6,13,7,20.862453,21.316181,28.320691,30.484455,19.676433,18.209440
Odaiba,407,273415.700000,6,13,7,20.817248,21.240289,28.476967,30.465040,19.561701,18.078157
Odaiba,408,273415.799999,6,13,7,20.931723,21.358262,28.386332,30.683250,19.932100,18.202361
Odaiba,409,273415.899999,6,13,7,21.130118,21.684496,28.367515,30.397153,19.811138,18.028950
Odaiba,410,273416.000000,6,13,7,20.879672,21.428065,28.198091,30.069980,19.656160,18.076572
Odaiba,411,273416.100000,6,13,7,20.837976,21.383568,28.120694,30.133807,19.765902,18.404952
Odaiba,412,273416.200000,6,13,7,21.096668,21.677700,28.091997,30.351614,19.758517,18.428587
Odaiba,413,273416.299999,6,13,7,21.182768,21.796850,28.058459,30.334203,19.731124,18.341926
Odaiba,414,273416.399999,6,13,7,21.215818,21.922837,28.088547,30.244184,19.543320,18.723765
Odaiba,415,273416.500000,6,13,7,21.271029,22.011323,28.023832,30.238825,19.545859,18.752054
Odaiba,416,273416.600000,6,13,7,21.417438,22.102430,28.160354,30.585712,19.644827,18.776280
Odaiba,417,273416.700000,6,13,7,21.487726,22.235153,28.123956,30.449622,19.634186,18.777693
Odaiba,418,273416.799999,6,13,7,21.584191,22.369235,28.059951,30.463800,19.733287,18.915031
Odaiba,419,273416.899999,6,13,7,21.692480,22.545843,28.027000,30.313979,19.726169,18.873708
Odaiba,420,273417.000000,6,13,7,21.618236,22.436525,28.000535,30.257682,19.695355,18.820301
Odaiba,421,273417.100000,6,13,7,21.705080,22.562603,27.944326,30.234549,19.728992,18.865896
Odaiba,422,273417.200000,6,13,7,21.812609,22.702458,27.865856,30.193007,19.600127,18.615542
Odaiba,423,273417.299999,6,13,7,21.798425,22.683877,27.872407,30.157591,19.597029,18.512767
Odaiba,424,273417.399999,6,13,7,21.752670,22.604656,27.931002,30.252485,19.418912,18.577541
Odaiba,425,273417.500000,6,13,7,21.734673,22.585990,27.947314,30.219499,19.422095,18.591046
Odaiba,426,273417.600000,6,13,7,21.495532,22.242424,27.815875,30.274383,19.525116,18.478972
Odaiba,427,273417.700000,6,13,7,21.274613,21.831504,27.954453,30.636269,19.583835,18.525835
Odaiba,428,273417.799999,6,13,7,20.529703,20.888079,28.017362,30.457814,19.804148,18.319051
Odaiba,429,273417.899999,6,13,7,20.212286,20.364254,28.123185,30.770706,19.948648,18.356210
Odaiba,430,273418.000000,7,14,7,27.962372,30.399624,33.349826,35.000769,22.339653,9.914298
Odaiba,431,273418.100000,7,14,7,27.811225,30.050964,33.898126,34.562722,22.285479,10.386908
Odaiba,432,273418.200000,7,14,7,27.895915,29.635604,34.489485,35.264038,22.155909,10.988475
Odaiba,433,273418.299999,7,14,7,27.978922,29.252312,34.740069,36.821608,22.036796,11.551568
Odaiba,434,273418.399999,6,13,7,20.608003,20.701927,28.174215,31.378975,20.183383,18.591413
Odaiba,435,273418.500000,6,13,7,20.602512,20.696333,28.208892,31.346919,20.130920,18.496332
Odaiba,436,273418.600000,6,13,7,20.700611,20.823132,28.274585,31.356526,20.358141,18.424732
Odaiba,437,273418.700000,6,13,7,20.792935,21.005093,28.178897,31.234825,20.389246,18.654865
Odaiba,438,273418.799999,6,13,7,20.675398,20.887534,28.219651,31.198294,20.377012,18.623931
Odaiba,439,273418.899999,6,13,7,20.619775,20.771759,28.262254,31.302209,20.379776,18.521574
Odaiba,440,273419.000000,6,13,7,20.413665,20.595277,28.121022,30.949300,20.088467,18.466315
Odaiba,441,273419.100000,6,13,7,20.396247,20.577783,28.125262,30.981037,20.088852,18.605967
Odaiba,442,273419.200000,6,13,7,20.191844,20.282849,28.013094,30.888360,19.931968,18.337527
Odaiba,443,273419.299999,6,13,7,20.071517,20.074137,28.072507,31.056891,19.961266,18.426971
Odaiba,444,273419.399999,6,13,7,19.926695,19.953261,27.983621,30.869092,20.071535,18.207488
Odaiba,445,273419.500000,6,13,7,19.948950,20.004052,27.989997,30.886222,20.075831,18.091002
Odaiba,446,273419.600000,6,13,7,20.009141,20.014156,28.110134,30.823619,20.141791,17.873696
Odaiba,447,273419.700000,6,13,7,20.013381,20.047990,28.081259,30.741518,20.126836,17.846051
Odaiba,448,273419.799999,6,13,7,20.159279,20.193391,28.166683,30.998982,20.173921,18.005362
Odaiba,449,273419.899999,6,13,7,20.205194,20.298287,28.123107,30.858991,20.171249,18.051824
Odaiba,450,273420.000000,6,14,8,20.300646,20.395209,33.689914,34.610022,13.659915,32.764941
Odaiba,451,273420.100000,6,14,8,20.339760,20.462970,33.641914,34.624815,13.671569,32.877027
Odaiba,452,273420.200000,6,14,8,20.451828,20.575332,34.303468,35.097887,13.068412,34.110094
Odaiba,453,273420.300000,6,14,8,20.435056,20.558939,34.361165,35.073067,13.016233,34.218552
Odaiba,454,273420.400000,6,14,8,20.347655,20.470412,34.589741,35.187203,12.606881,35.019626
Odaiba,455,273420.500000,6,14,8,20.347300,20.440687,34.646373,35.301161,12.593999,35.108000
Odaiba,456,273420.600000,6,14,8,20.458458,20.552811,35.069336,35.694840,12.181631,36.127713
Odaiba,457,273420.700000,6,14,8,20.403930,20.439509,35.030962,35.852969,12.260402,36.209093
Odaiba,458,273420.800000,6,14,8,20.308117,20.372396,35.271939,35.794554,11.721756,36.948053
Odaiba,459,273420.900000,6,14,8,20.323594,20.417198,35.268804,35.702767,11.701786,36.953641
Odaiba,460,273421.000000,6,14,8,20.235614,20.329592,35.540477,35.755565,11.375964,37.525323
Odaiba,461,273421.100000,6,14,8,20.314778,20.465811,35.523638,35.713907,11.344521,37.569067
Odaiba,462,273421.199999,6,14,8,20.540336,20.722045,35.882117,35.908348,10.975512,38.296349
Odaiba,463,273421.300000,6,14,8,20.518993,20.729065,35.820877,35.871354,10.973356,38.332555
Odaiba,464,273421.399999,6,14,8,20.760097,20.944290,36.361674,36.433831,10.715941,39.123648
Odaiba,465,273421.500000,6,14,8,20.897642,21.141055,36.429577,36.453208,10.644578,39.450120
Odaiba,466,273421.600000,6,14,8,21.123562,21.549894,36.531240,36.609531,10.489843,40.551325
Odaiba,467,273421.700000,6,14,8,21.414501,22.008885,36.486447,36.628224,10.449898,40.881494
Odaiba,468,273421.800000,6,14,8,21.623093,22.484749,36.357817,36.455050,10.107513,41.536460
Odaiba,469,273421.899999,6,14,8,21.957783,23.046288,36.281598,36.338407,10.059773,41.923246
Odaiba,470,273422.000000,6,14,8,22.258983,23.690039,36.151579,36.415552,9.621680,42.963015
Odaiba,471,273422.100000,6,14,8,22.260758,23.720440,36.095222,36.501475,9.598117,42.963884
Odaiba,472,273422.200000,5,13,8,3.985533,4.152976,33.584695,37.023504,7.216663,61.054415
Odaiba,473,273422.299999,5,13,8,3.982378,4.149696,33.516891,37.028079,7.198650,61.266016
Odaiba,474,273422.399999,5,13,8,3.884754,4.036537,33.644963,36.984615,7.169034,60.738350
Odaiba,475,273422.500000,5,13,8,3.896262,4.052044,33.959153,36.916994,7.233072,60.151726
Odaiba,476,273422.600000,5,13,8,4.064195,4.227175,34.459412,36.968600,7.384158,59.734022
Odaiba,477,273422.700000,5,13,8,4.061905,4.233018,35.028995,36.532220,7.566822,59.114766
Odaiba,478,273422.799999,5,12,7,4.112838,4.285675,20.096267,23.220962,17.114838,26.921199
Odaiba,479,273422.899999,5,12,7,4.112673,4.281344,20.135554,23.353360,16.985922,26.611215
Odaiba,480,273423.000000,5,12,7,4.077476,4.236833,20.284168,23.299720,17.131828,26.702262
Odaiba,481,273423.100000,5,12,7,4.075068,4.238521,20.238304,23.213324,17.201450,27.028625
Odaiba,482,273423.200000,5,12,7,4.102846,4.270677,20.173009,23.199967,17.023621,27.245672
Odaiba,483,273423.299999,5,12,7,4.109169,4.281888,20.110049,23.159356,17.032713,27.332973
Odaiba,484,273423.399999,5,12,7,4.324983,4.511120,20.093292,23.283630,17.121436,27.100682
