tow,lat_deg,lon_deg,height_m,ecef_x,ecef_y,ecef_z,fix
187530.400,35.66864618,139.79102605,40.9342,-3961710.359157,3348968.589944,3698409.168864,0
187530.600,35.66868520,139.79110604,36.0349,-3961710.067452,3348958.859747,3698409.828814,0
187530.800,35.66864715,139.79101789,41.3098,-3961710.067603,3348969.310145,3698409.475482,0
187531.000,35.66864187,139.79100935,41.9180,-3961710.206280,3348970.440634,3698409.354100,0
187531.200,35.66863304,139.79100936,41.2287,-3961710.215652,3348970.447148,3698408.156133,0
187531.400,35.66862301,139.79100055,40.4710,-3961709.726273,3348971.077550,3698406.810353,0
187531.600,35.66863464,139.79101209,38.9361,-3961708.874361,3348968.988989,3698406.963127,0
187531.800,35.66863045,139.79101025,38.8614,-3961708.926966,3348969.252066,3698406.542427,0
187532.000,35.66862445,139.79100915,38.8803,-3961709.170997,3348969.589149,3698406.011967,0
187532.200,35.66861813,139.79100478,40.5781,-3961710.281301,3348971.044951,3698406.432867,0
187532.400,35.66860461,139.79099045,42.5264,-3961711.320208,3348973.622885,3698406.349946,0
187532.600,35.66862211,139.79101168,39.5849,-3961709.871703,3348969.880617,3698406.212654,0
187532.800,35.66861942,139.79100178,39.0887,-3961709.118452,3348970.417563,3698405.680211,0
187533.000,35.66861449,139.79099037,40.0795,-3961709.309318,3348971.932697,3698405.813364,0
187533.200,35.66861510,139.79099358,42.7228,-3961711.106955,3348973.070618,3698407.410355,0
187533.400,35.66861329,139.79098985,44.0932,-3961711.828181,3348974.123230,3698408.046387,0
187533.600,35.66881144,139.79106954,81.6716,-3961730.010586,3348980.045804,3698447.819135,0
187533.800,35.66862994,139.79099810,45.3406,-3961712.261876,3348973.512101,3698410.273882,0
187534.000,35.66863542,139.79100125,46.2953,-3961712.767904,3348973.565560,3698411.324663,0
187534.200,35.66881099,139.79106834,82.7837,-3961730.652838,3348980.730993,3698448.426618,0
187534.400,35.66863935,139.79099750,49.0757,-3961714.079721,3348975.118950,3698413.300052,0
187534.600,35.66862988,139.79099243,45.7447,-3961712.184304,3348974.118375,3698410.504125,0
187534.800,35.66862144,139.79099254,45.9431,-3961712.730543,3348974.567416,3698409.859268,0
187535.000,35.66861955,139.79098554,45.5721,-3961712.185149,3348974.935303,3698409.472438,0
187535.200,35.66861982,139.79097359,44.5110,-3961710.814731,3348975.193797,3698408.878402,0
187535.400,35.66862683,139.79097510,43.6675,-3961710.032999,3348974.354612,3698409.018380,0
187535.600,35.66863146,139.79098931,43.9410,-3961710.804813,3348973.322251,3698409.594695,0
187535.800,35.66863098,139.79099748,44.1596,-3961711.441626,3348972.891952,3698409.679170,0
187536.000,35.66862634,139.79099356,46.8620,-3961713.118648,3348974.773613,3698410.836842,0
187536.200,35.66881525,139.79106985,86.4714,-3961732.818401,3348982.382783,3698450.961169,0
187536.400,35.66864560,139.79099743,49.4323,-3961713.987840,3348975.050025,3698414.071380,0
187536.600,35.66872177,139.79091855,29.0518,-3961692.969369,3348966.633543,3698409.053461,0
187536.800,35.66871898,139.79091036,28.0188,-3961691.987115,3348966.774907,3698408.199977,0
187537.000,35.66870915,139.79091448,32.0948,-3961695.242866,3348969.038095,3698409.690433,0
187537.200,35.66882733,139.79106458,83.8506,-3961730.287564,3348980.868331,3698450.521478,0
187537.400,35.66865738,139.79100546,53.3805,-3961716.324202,3348976.073391,3698417.436017,0
187537.600,35.66884610,139.79108130,87.3781,-3961732.526594,3348980.777783,3698454.270204,0
187537.800,35.66885646,139.79109177,90.4457,-3961734.529663,3348981.229942,3698456.993074,0
187538.000,35.66885436,139.79109972,92.0179,-3961736.073045,3348981.592813,3698457.720771,0
187538.200,35.66885433,139.79109965,92.0853,-3961736.112551,3348981.633614,3698457.757638,0
187538.400,35.66885244,139.79110076,90.7931,-3961735.469468,3348980.958410,3698456.833122,0
187538.600,35.66888635,139.79103949,75.2627,-3961720.576830,3348975.633893,3698450.833982,0
187538.800,35.66888833,139.79103524,72.9674,-3961718.806591,3348974.640862,3698449.674276,0
187539.000,35.66889390,139.79103993,72.3923,-3961718.448512,3348973.782038,3698449.841430,0
187539.200,35.66888943,139.79104288,74.7972,-3961720.334148,3348975.026048,3698450.840585,0
187539.400,35.66885554,139.79110878,89.0416,-3961734.698000,3348979.355608,3698456.091771,0
187539.600,35.66889365,139.79104627,73.6216,-3961719.594634,3348973.998983,3698450.535065,0
187539.800,35.66889528,139.79104334,71.5879,-3961718.081000,3348973.067123,3698449.496030,0
187540.000,35.66889587,139.79104459,70.9722,-3961717.742640,3348972.632907,3698449.190634,0
187540.200,35.66889640,139.79104495,71.0232,-3961717.769497,3348972.612558,3698449.267838,0
187540.400,35.66889672,139.79104441,70.8114,-3961717.590057,3348972.525900,3698449.173492,0
187540.600,35.66889543,139.79103627,66.8772,-3961714.737522,3348971.079422,3698446.762709,0
187540.800,35.66877961,139.79095841,36.1104,-3961696.820548,3348965.163947,3698418.383070,0
187541.000,35.66877998,139.79095373,33.4681,-3961694.888912,3348964.086404,3698416.876047,0
187541.200,35.66878172,139.79095432,33.6196,-3961694.931587,3348964.052076,3698417.121341,0
187541.400,35.66878085,139.79096054,35.6413,-3961696.592625,3348964.719157,3698418.221103,0
187541.600,35.66891693,139.79104234,58.0090,-3961708.528196,3348965.110192,3698443.529824,0
187541.800,35.66880485,139.79096974,32.7436,-3961694.147055,3348961.560201,3698418.694977,0
187542.000,35.66880891,139.79097036,30.3729,-3961692.511576,3348960.104704,3698417.678616,0
187542.200,35.66881169,139.79097176,30.3563,-3961692.446031,3348959.882713,3698417.919577,0
187542.400,35.66880737,139.79096359,31.0513,-3961692.612866,3348960.993359,3698417.935094,0
187542.600,35.66880616,139.79096356,30.9106,-3961692.583805,3348960.971516,3698417.744311,0
187542.800,35.66880668,139.79096503,30.2746,-3961692.249004,3348960.514748,3698417.420588,0
187543.000,35.66880441,139.79096494,30.3304,-3961692.391031,3348960.644886,3698417.248250,0
187543.200,35.66880288,139.79096400,31.5209,-3961693.149872,3348961.398064,3698417.804943,0
187543.400,35.66880275,139.79096444,32.3303,-3961693.684376,3348961.797965,3698418.264673,0
187543.600,35.66880200,139.79096422,32.5849,-3961693.866754,3348961.978110,3698418.345301,0
187543.800,35.66880509,139.79096492,32.6916,-3961693.820908,3348961.856240,3698418.686539,0
187544.000,35.66880615,139.79096453,32.1210,-3961693.391596,3348961.539854,3698418.449338,0
187544.200,35.66880954,139.79096582,32.3333,-3961693.431501,3348961.420827,3698418.878127,0
187544.400,35.66881026,139.79096561,32.4790,-3961693.473994,3348961.481561,3698419.028077,0
187544.600,35.66880630,139.79096238,32.8571,-3961693.715413,3348962.068282,3698418.891924,0
187544.800,35.66880406,139.79096048,32.8049,-3961693.682879,3348962.265933,3698418.659303,0
187545.000,35.66880408,139.79096166,32.2976,-3961693.435627,3348961.917412,3698418.365904,0
187545.200,35.66880518,139.79096299,31.9945,-3961693.271495,3348961.620228,3698418.287972,0
187545.400,35.66880444,139.79096271,32.1105,-3961693.362918,3348961.731737,3698418.289292,0
187545.600,35.66880466,139.79096354,32.3170,-3961693.528861,3348961.773751,3698418.429197,0
187545.800,35.66880263,139.79096141,32.2772,-3961693.480295,3348961.984516,3698418.222990,0
187546.000,35.66880365,139.79096344,32.0278,-3961693.393674,3348961.670692,3698418.169726,0
187546.200,35.66880509,139.79096541,31.6995,-3961693.233902,3348961.302680,3698418.107649,0
187546.400,35.66880683,139.79096579,31.8363,-3961693.254847,3348961.275040,3698418.344831,0
187546.600,35.66880540,139.79096418,31.7379,-3961693.170207,3348961.394622,3698418.158632,0
187546.800,35.66880461,139.79096406,32.5225,-3961693.689282,3348961.847259,3698418.544712,0
187547.000,35.66880479,139.79096411,33.3219,-3961694.179674,3348962.255663,3698419.026618,0
187547.200,35.66880429,139.79096383,33.5952,-3961694.357044,3348962.439452,3698419.141252,0
187547.400,35.66880576,139.79096494,33.4520,-3961694.260992,3348962.225919,3698419.189996,0
187547.600,35.66880555,139.79096535,33.5967,-3961694.385109,3348962.281835,3698419.255668,0
187547.800,35.66880538,139.79096487,33.5193,-3961694.317129,3348962.281693,3698419.195505,0
187548.000,35.66880515,139.79096623,33.5804,-3961694.446386,3348962.229456,3698419.209601,0
187548.200,35.66880632,139.79096593,33.9487,-3961694.598888,3348962.394579,3698419.530541,0
187548.400,35.66880377,139.79096363,33.5237,-3961694.326870,3348962.437262,3698419.052693,0
187548.600,35.66880190,139.79096051,33.9347,-3961694.492340,3348962.946414,3698419.123541,0
187548.800,35.66880314,139.79096147,33.7365,-3961694.364044,3348962.724153,3698419.119989,0
187549.000,35.66880400,139.79096175,33.6258,-3961694.269161,3348962.610710,3698419.133268,0
187549.200,35.66880398,139.79096031,33.1985,-3961693.921052,3348962.487494,3698418.881578,0
187549.400,35.66880474,139.79096288,33.6359,-3961694.305267,3348962.507262,3698419.205121,0
187549.600,35.66880472,139.79096215,33.1323,-3961693.951004,3348962.294437,3698418.909920,0
187549.800,35.66880236,139.79095992,32.2269,-3961693.375601,3348962.072279,3698418.169191,0
187550.000,35.66880173,139.79096037,31.5071,-3961692.986074,3348961.690060,3698417.693063,0
187550.200,35.66880101,139.79096107,31.2945,-3961692.930525,3348961.560187,3698417.504234,0
187550.400,35.66879689,139.79096381,33.8975,-3961694.909506,3348962.908210,3698418.650175,0
187550.600,35.66888545,139.79098804,66.3450,-3961712.081250,3348974.551418,3698445.553343,0
187550.800,35.66888745,139.79099836,70.5085,-3961715.169078,3348975.937776,3698448.161196,0
187551.000,35.66888749,139.79099871,71.2678,-3961715.658581,3348976.310341,3698448.607389,0
187551.200,35.66888467,139.79099774,71.9990,-3961716.194587,3348976.878602,3698448.780016,0
187551.400,35.66888082,139.79099443,72.8234,-3961716.703347,3348977.700788,3698448.913057,0
187551.600,35.66887983,139.79099363,72.7529,-3961716.661294,3348977.760673,3698448.783013,0
187551.800,35.66887701,139.79099208,73.2522,-3961717.019731,3348978.247212,3698448.820340,0
187552.000,35.66887503,139.79099053,73.8240,-3961717.381945,3348978.736635,3698448.975277,0
187552.200,35.66888704,139.79101033,76.0099,-3961719.302156,3348978.013101,3698451.331702,0
187552.400,35.66881550,139.79116211,109.5565,-3961752.521787,3348988.100192,3698464.444222,0
187552.600,35.66882463,139.79115771,111.5846,-3961753.071447,3348989.086931,3698466.449931,0
187552.800,35.66882915,139.79116693,112.5523,-3961753.987744,3348988.767763,3698467.421639,0
187553.000,35.66881827,139.79116762,115.0239,-3961756.098807,3348990.470485,3698467.882708,0
187553.200,35.66881801,139.79114845,114.7231,-3961754.804620,3348991.649884,3698467.683002,0
187553.400,35.66881926,139.79114694,114.9710,-3961754.808484,3348991.831324,3698467.940895,0
187553.600,35.66881874,139.79114968,115.3822,-3961755.249424,3348991.879292,3698468.133688,0
187553.800,35.66882121,139.79116176,115.6625,-3961756.007427,3348991.088243,3698468.519478,0
187554.000,35.66883422,139.79115315,112.5478,-3961752.928612,3348989.506690,3698467.876212,0
187554.200,35.66884308,139.79115761,111.3901,-3961752.033504,3348988.221227,3698467.999479,0
187554.400,35.66885194,139.79116989,109.4313,-3961751.098471,3348985.974268,3698467.656010,0
187554.600,35.66886102,139.79116730,105.9940,-3961748.365449,3348983.971193,3698466.470821,0
187554.800,35.66886741,139.79116247,99.5779,-3961743.786715,3348980.673435,3698463.305378,0
187555.000,35.66866086,139.79108322,51.6863,-3961719.646195,3348969.662880,3698416.761819,0
187555.200,35.66864974,139.79108407,50.1782,-3961719.310525,3348969.277372,3698414.879377,0
187555.400,35.66863319,139.79109637,53.3248,-3961722.798949,3348970.768281,3698415.222993,0
187555.600,35.66862703,139.79109164,54.6622,-3961723.656978,3348972.054029,3698415.447099,0
187555.800,35.66862876,139.79108050,54.4116,-3961722.764418,3348972.620856,3698415.457301,0
187556.000,35.66863505,139.79108164,54.9222,-3961722.837459,3348972.547153,3698416.321488,0
187556.200,35.66863806,139.79108121,55.4847,-3961723.012285,3348972.745905,3698416.921438,0
187556.400,35.66864044,139.79107560,55.9870,-3961722.878385,3348973.298248,3698417.428471,0
187556.600,35.66865230,139.79106518,54.6286,-3961720.840276,3348972.811098,3698417.705649,0
187556.800,35.66865234,139.79106474,54.8847,-3961720.971831,3348972.973528,3698417.858783,0
187557.000,35.66865146,139.79105652,53.8337,-3961719.882787,3348973.028057,3698417.166100,0
187557.200,35.66865554,139.79104913,52.6306,-3961718.502571,3348972.737590,3698416.832582,0
187557.400,35.66865437,139.79105067,53.5524,-3961719.222928,3348973.163261,3698417.264140,0
187557.600,35.66865783,139.79105604,54.3903,-3961719.885436,3348973.086986,3698418.064701,0
187557.800,35.66864985,139.79106435,56.1408,-3961721.851178,3348973.763606,3698418.366700,0
187558.000,35.66864633,139.79106060,53.9254,-3961720.432050,3348973.008044,3698416.756904,0
187558.200,35.66878804,139.79087325,18.4826,-3961680.489665,3348961.455096,3698408.863942,0
187558.400,35.66879462,139.79086602,15.6987,-3961678.014619,3348960.220167,3698407.833936,0
187558.600,35.66879493,139.79086612,15.7920,-3961678.063415,3348960.248902,3698407.916201,0
187558.800,35.66879505,139.79086660,16.1021,-3961678.277662,3348960.373103,3698408.108245,0
187559.000,35.66879553,139.79086844,16.1401,-3961678.384859,3348960.246461,3698408.173384,0
187559.200,35.66879378,139.79087019,16.4527,-3961678.767953,3348960.361924,3698408.197899,0
187559.400,35.66879479,139.79087100,16.7420,-3961678.944444,3348960.416034,3698408.457536,0
187559.600,35.66879590,139.79087267,16.5672,-3961678.879100,3348960.162001,3698408.455918,0
187559.800,35.66879506,139.79087248,16.1319,-3961678.639089,3348959.982198,3698408.126443,0
187560.000,35.66879589,139.79087343,15.9798,-3961678.559336,3348959.801943,3698408.112658,0
187560.200,35.66879800,139.79087331,16.6863,-3961678.886770,3348960.092317,3698408.714643,0
187560.400,35.66879725,139.79087384,16.2147,-3961678.662041,3348959.840338,3698408.371610,0
187560.600,35.66879786,139.79087498,16.2744,-3961678.735480,3348959.767436,3698408.461485,0
187560.800,35.66879905,139.79087419,16.3214,-3961678.660126,3348959.796401,3698408.596175,0
187561.000,35.66879943,139.79087498,16.2911,-3961678.668329,3348959.710063,3698408.613058,0
187561.200,35.66879918,139.79087635,16.3584,-3961678.802929,3348959.661005,3698408.629463,0
187561.400,35.66880055,139.79087651,15.8866,-3961678.451250,3348959.345727,3698408.478015,0
187561.600,35.66880157,139.79087679,15.8558,-3961678.398748,3348959.267213,3698408.551693,0
187561.800,35.66880111,139.79087651,15.9477,-3961678.461413,3348959.354121,3698408.564552,0
187562.000,35.66879945,139.79087577,16.1448,-3961678.622728,3348959.578183,3698408.529430,0
187562.200,35.66879834,139.79087537,16.1577,-3961678.662384,3348959.658669,3698408.436898,0
187562.400,35.66879909,139.79087628,16.5221,-3961678.904588,3348959.755498,3698408.717067,0
187562.600,35.66879900,139.79087701,16.7685,-3961679.104602,3348959.838162,3698408.852504,0
187562.800,35.66879960,139.79087797,16.4604,-3961678.939785,3348959.584757,3698408.727311,0
187563.000,35.66879896,139.79087790,16.1425,-3961678.770086,3348959.449955,3698408.483926,0
187563.200,35.66879943,139.79087861,15.8887,-3961678.630625,3348959.248151,3698408.378534,0
187563.400,35.66879938,139.79087738,15.5748,-3961678.366543,3348959.170690,3698408.190889,0
187563.600,35.66879991,139.79087820,15.4919,-3961678.336882,3348959.048287,3698408.190477,0
187563.800,35.66879964,139.79087761,15.6146,-3961678.392214,3348959.164540,3698408.237459,0
187564.000,35.66879881,139.79087691,15.5297,-3961678.339508,3348959.203514,3698408.112809,0
187564.200,35.66879722,139.79087663,15.2650,-3961678.237541,3348959.150000,3698407.815545,0
187564.400,35.66879722,139.79087572,14.8433,-3961677.922429,3348958.992015,3698407.569664,0
187564.600,35.66879569,139.79087488,14.0874,-3961677.479563,3348958.717607,3698406.991378,0
187564.800,35.66879542,139.79087383,13.7165,-3961677.201529,3348958.607162,3698406.750468,0
187565.000,35.66880193,139.79087791,15.6250,-3961678.302802,3348959.054176,3698408.449673,0
187565.200,35.66880103,139.79088017,16.7066,-3961679.150196,3348959.502449,3698408.999653,0
187565.400,35.66880680,139.79088170,18.0154,-3961679.766466,3348959.842063,3698410.283142,0
187565.600,35.66880728,139.79088035,18.3332,-3961679.861096,3348960.082348,3698410.511318,0
187565.800,35.66880885,139.79088056,18.5736,-3961679.944797,3348960.128306,3698410.793177,0
187566.000,35.66881252,139.79088141,19.3121,-3961680.271582,3348960.303295,3698411.554589,0
187566.200,35.66881621,139.79088275,20.3477,-3961680.809986,3348960.599499,3698412.491280,0
187566.400,35.66880900,139.79088568,21.5642,-3961682.092134,3348961.336258,3698412.550651,0
187566.600,35.66894954,139.79097114,60.5630,-3961704.339472,3348970.010605,3698447.958917,0
187566.800,35.66894816,139.79096975,61.4987,-3961704.906933,3348970.655461,3698448.379916,0
187567.000,35.66881750,139.79088727,25.5124,-3961684.214997,3348962.942041,3698415.618635,0
187567.200,35.66882614,139.79088519,24.4781,-3961683.024544,3348962.182842,3698415.794415,0
187567.400,35.66883413,139.79089372,25.9647,-3961684.050992,3348962.038808,3698417.381191,0
187567.600,35.66883248,139.79089542,24.6888,-3961683.440353,3348961.320523,3698416.488869,0
