epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
136,555747.199999094,-3810227.796213142,3567863.0983470483,3652913.086173882,0,0,0,0,1,1,1,0.654957183248265,0.9629828532761107,3.7400014404286193,20,1,0.3269958969247021,2.2766704471843937,2.891745815248312,0,,0.0,0.0,0,nan,1,0,,1,0.001658360274309435,4e3d8afe6fc633b4,0.06497899491657462,43.318281284770194,7,0.8559089743332631,-3810225.852103772,3567861.6760634235,3652911.309920049,2.992913234782735,4.41655952229831,0,0.06497899491657462,1,0.0,0.8559089743332631,0.4068689311754744,1,2.891745815248312,0.7192411298661051,0.0,1,0.654957183248265,0.9629828532761107,2.2766704471843937,1.031431060685737,nan,nan,0,0.7192411298661051,0,44b22191ed5484b6,65,1.6990305109991293,8,0,0,0,nan,-1,0,0
137,555747.3999989033,-3810227.8022090564,3567863.1024617874,3652913.0957668778,0,0,0,0,1,1,1,0.6551709940786804,0.9629121035261324,3.7512802091805213,20,2,0.3269958969247021,2.287884069588233,2.903090877468624,0,,0.0,0.0,0,nan,1,0,,1,0.0018340319450132893,4e3d8afe6fc633b4,0.06245848566792275,44.78906510108796,8,0.8470983529374106,-3810225.858313007,3567861.680410718,3652911.320101833,2.992314730576333,4.4159674191280045,0,0.06245848566792275,1,0.0,0.8470983529374106,0.4137766511076823,1,2.903090877468624,0.7195811806309068,0.0,1,0.6551709940786804,0.9629121035261324,2.287884069588233,1.043360552307587,nan,nan,0,0.7195811806309068,0,44b22191ed5484b6,65,1.697577536863021,8,0,0,0,nan,-1,0,0
138,555747.5999999046,-3810227.8090170883,3567863.106363806,3652913.1076653167,0,0,0,0,1,1,1,0.6552235392289578,0.9628161869985395,3.7660094291094457,20,3,0.3269958969247021,2.302550341935018,2.9174942130208152,0,,0.0,0.0,0,nan,1,0,,1,0.0010174559461467133,4e3d8afe6fc633b4,0.06007052363061506,46.20526864305056,9,0.837479128955818,-3810225.8652172624,3567861.68430477,3652911.3321071337,2.9921925949977872,4.415783182162171,0,0.06007052363061506,1,0.0,0.837479128955818,0.4249590426957631,1,2.9174942130208152,0.7196148318039366,0.0,1,0.6552235392289578,0.9628161869985395,2.302550341935018,1.0568874735879816,nan,nan,0,0.7196148318039366,0,44b22191ed5484b6,65,1.6974344962465033,8,0,0,0,nan,-1,0,0
139,555747.7999999523,-3810227.8186149066,3567863.112102738,3652913.122781501,0,0,0,0,1,1,1,0.6552465261709114,0.9628065977617657,3.783899868628038,20,4,0.3269958969247021,2.3203908710471457,2.9351699940477114,0,,0.0,0.0,0,nan,1,0,,1,0.001807537309354896,4e3d8afe6fc633b4,0.05777456068847783,47.57722282057774,10,0.8245900181313209,-3810225.874881236,3567861.6900807866,3652911.3472828018,2.99209669713152,4.415703429188365,0,0.05777456068847783,1,0.0,0.8245900181313209,0.437052384350641,1,2.9351699940477114,0.7196184335733502,0.0,1,0.6552465261709114,0.9628065977617657,2.3203908710471457,1.0707527474648326,nan,nan,0,0.7196184335733502,0,44b22191ed5484b6,65,1.6974194542096641,8,0,0,0,nan,-1,0,0
140,555748.0,-3810227.7908170694,3567863.090491351,3652913.053560737,0,0,0,0,1,1,1,0.6899896417019983,1.0168950140165267,3.804054772347921,20,0,0.33015390459447447,2.2468039882221396,2.903663687897296,0,,0.0,0.0,0,nan,1,1,,1,0.0025743682604222875,f5dfc34e9d5c6988,0.02584088421373132,54.26906219886462,1,1.0943810848967388,-3810227.414309735,3567862.0679514105,3652912.160714294,1.4087300927767608,2.9129834363896796,0,0.02584088421373132,1,0.0,1.0943810848967388,0.4064233354595892,1,2.903663687897296,0.7282731770679246,0.0,1,0.6899896417019983,1.0168950140165267,2.2468039882221396,1.0044313193886782,0.33015390459447447,0.02004315199891247,0,0.7282731770679246,0,44b22191ed5484b6,65,1.6819058776902183,8,12,0,0,nan,-1,20,20
141,555748.199999094,-3810227.794077938,3567863.091977494,3652913.0587608446,0,0,0,0,1,1,1,0.6917410237426592,1.0193465813742617,3.812921818985959,20,1,0.33015390459447447,2.2517794136395826,2.910293268221537,0,,0.0,0.0,0,nan,1,0,,1,0.0018441512819402685,f5dfc34e9d5c6988,0.025316929632613058,55.158956511357424,2,1.1009279063617088,-3810227.418646308,3567862.0704948604,3652912.1667419677,1.4071507936035677,2.9149398140665648,0,0.025316929632613058,1,0.0,1.1009279063617088,0.41054009724111107,1,2.910293268221537,0.7341112138384143,0.0,1,0.6917410237426592,1.0193465813742617,2.2517794136395826,1.010118568865948,nan,nan,0,0.7341112138384143,0,44b22191ed5484b6,65,1.6566083869657389,8,0,0,0,nan,-1,0,0
142,555748.3999989033,-3810227.796752321,3567863.0950927744,3652913.0634586834,0,0,0,0,1,1,1,0.6921844305020705,1.0200151189522129,3.820608959402105,20,2,0.33015390459447447,2.2584168559051445,2.9173276076303307,0,,0.0,0.0,0,nan,1,0,,1,0.0014692091253642365,f5dfc34e9d5c6988,0.02481903669317658,55.98743063971505,3,1.1063012459445536,-3810227.421591243,3567862.073896326,3652912.171631043,1.4067496440701435,2.915598784375288,0,0.02481903669317658,1,0.0,1.1063012459445536,0.4144472745066481,1,2.9173276076303307,0.7344503004345753,0.0,1,0.6921844305020705,1.0200151189522129,2.2584168559051445,1.0222967964213863,nan,nan,0,0.7344503004345753,0,44b22191ed5484b6,65,1.6552179942840866,8,0,0,0,nan,-1,0,0
143,555748.5999999046,-3810227.7917113747,3567863.09146366,3652913.0533103286,0,0,0,0,1,1,1,0.6922130712568529,1.019721350726552,3.8093455047426854,20,3,0.33015390459447447,2.247535836992414,2.9066599537308493,0,,0.0,0.0,0,nan,1,0,,1,0.0022138568569614997,f5dfc34e9d5c6988,0.024346705931892965,56.75717743527711,4,1.0965546418341958,-3810227.4165725126,3567862.07028236,3652912.161490259,1.406727922915845,2.9152758881732592,0,0.024346705931892965,1,0.0,1.0965546418341958,0.4065663792904111,1,2.9066599537308493,0.7344806306050816,0.0,1,0.6922130712568529,1.019721350726552,2.247535836992414,1.0360987558361359,nan,nan,0,0.7344806306050816,0,44b22191ed5484b6,65,1.6550912200343404,8,0,0,0,nan,-1,0,0
144,555748.7999999523,-3810227.78659514,3567863.088920027,3652913.0462148,0,0,0,0,1,1,1,0.6922567642307854,1.0198431908673016,3.799328073281908,20,4,0.33015390459447447,2.2374097417581416,2.896701106000269,0,,0.0,0.0,0,nan,1,0,,1,0.0015090667694396432,f5dfc34e9d5c6988,0.023894862719360203,57.47339468748482,5,1.0874760788944193,-3810227.411482462,3567862.0677658906,3652912.154415632,1.4066879707255349,2.9153866928126178,0,0.023894862719360203,1,0.0,1.0874760788944193,0.39987653172996956,1,2.896701106000269,0.7344842896440532,0.0,1,0.6922567642307854,1.0198431908673016,2.2374097417581416,1.0502385190429764,nan,nan,0,0.7344842896440532,0,44b22191ed5484b6,65,1.655076505948492,8,0,0,0,nan,-1,0,0
145,555749.0,-3810227.7890450596,3567863.0697304695,3652913.042315381,0,0,0,0,1,1,1,0.6852792997054802,1.0069194725247923,3.7763668970452087,20,0,0.3311005019075033,2.228569330366108,2.8815007650872286,0,,0.0,0.0,0,nan,1,1,,1,0.0014852273070231113,f5dfc34e9d5c6988,0.03448895667894427,45.235959362350854,6,1.077280585853493,-3810227.4020332433,3567862.0520948195,3652912.148145011,1.4088651860913095,2.903388866334495,0,0.03448895667894427,1,0.0,1.077280585853493,0.39863539253514624,1,2.8815007650872286,0.7387903318509402,0.0,1,0.6852792997054802,1.0069194725247923,2.228569330366108,0.9838994769873091,0.3311005019075033,0.006308515954455788,0,0.7387903318509402,0,44b22191ed5484b6,65,1.651031988757882,8,12,0,0,nan,-1,20,20
146,555749.199999094,-3810227.7874535387,3567863.0682307207,3652913.038919924,0,0,0,0,1,1,1,0.6840847015668384,1.0091789221193126,3.7724695438552125,20,1,0.3311005019075033,2.223452710765444,2.87529326623867,0,,0.0,0.0,0,nan,1,0,,1,0.0015839963268773685,f5dfc34e9d5c6988,0.033526506843967484,46.62522142785689,7,1.0723116945513467,-3810227.399728607,3567862.0497931265,3652912.1440456826,1.410087112043546,2.9058814141268425,0,0.033526506843967484,1,0.0,1.0723116945513467,0.39472115732495894,1,2.87529326623867,0.7446687551200575,0.0,1,0.6840847015668384,1.0091789221193126,2.223452710765444,0.9897047292173515,nan,nan,0,0.7446687551200575,0,44b22191ed5484b6,65,1.6263603064030017,8,0,0,0,nan,-1,0,0
147,555749.3999989033,-3810227.78979756,3567863.070465964,3652913.0417986857,0,0,0,0,1,1,1,0.6838593767593801,1.009800336372259,3.7792339188665105,20,2,0.3311005019075033,2.2296453949042023,2.8811754483650827,0,,0.0,0.0,0,nan,1,0,,1,0.00160809087562006,f5dfc34e9d5c6988,0.03261779156018537,47.94978975380016,8,1.0769697439985808,-3810227.401938026,3567862.051882448,3652912.146770351,1.4103273081760186,2.9066695935512668,0,0.03261779156018537,1,0.0,1.0769697439985808,0.39833202785477023,1,2.8811754483650827,0.7450036604626036,0.0,1,0.6838593767593801,1.009800336372259,2.2296453949042023,1.002131065914404,nan,nan,0,0.7450036604626036,0,44b22191ed5484b6,65,1.6250333369399426,8,0,0,0,nan,-1,0,0
148,555749.5999999046,-3810227.7928454997,3567863.0726542724,3652913.0463624857,0,0,0,0,1,1,1,0.6837608807989476,1.0098447915560953,3.7850964833029916,20,3,0.3311005019075033,2.235529199678132,2.8869039268394654,0,,0.0,0.0,0,nan,1,0,,1,0.0016844760611031198,f5dfc34e9d5c6988,0.031754125376509554,49.21129023594827,9,1.0821151699980056,-3810227.404927219,3567862.054003749,3652912.1512780203,1.4104274818772584,2.906732705810747,0,0.031754125376509554,1,0.0,1.0821151699980056,0.40180756131164685,1,2.8869039268394654,0.7450368122947885,0.0,1,0.6837608807989476,1.0098447915560953,2.235529199678132,1.0162069507117095,nan,nan,0,0.7450368122947885,0,44b22191ed5484b6,65,1.624902401951062,8,0,0,0,nan,-1,0,0
149,555749.7999999523,-3810227.7935112906,3567863.067321023,3652913.0433704844,0,0,0,0,1,1,1,0.683711054192953,1.009755803195155,3.7792935903202407,20,4,0.3311005019075033,2.2298387420885737,2.8811689123926616,0,,0.0,0.0,0,nan,1,0,,1,0.0016783200391067925,f5dfc34e9d5c6988,0.030933606369706827,50.407999013412876,10,1.0770182519517708,-3810227.405564228,3567862.048636202,3652912.148259572,1.4104769524203695,2.9066432136707774,0,0.030933606369706827,1,0.0,1.0770182519517708,0.39891726600763544,1,2.8811689123926616,0.74504046945174,0.0,1,0.683711054192953,1.009755803195155,2.2298387420885737,1.0306196593216532,nan,nan,0,0.74504046945174,0,44b22191ed5484b6,65,1.6248874629604604,8,0,0,0,nan,-1,0,0
150,555750.0,-3810227.795244732,3567863.031520291,3652913.025585862,0,0,0,0,1,1,1,0.7185092607973775,0.9781369325554292,3.7554233970215614,20,0,0.3276726613661369,2.204869209091445,2.890795972706757,0,,0.0,0.0,0,nan,1,1,,1,0.0019853353704839963,f5dfc34e9d5c6988,0.04198945491778123,40.08928979100061,11,1.0809166783889181,-3810227.4223835664,3567862.0399727114,3652912.1496947207,1.3745462316866723,2.872454476753068,0,0.04198945491778123,1,0.0,1.0809166783889181,0.4024816125473002,1,2.890795972706757,0.7504370771565444,0.0,1,0.7185092607973775,0.9781369325554292,2.204869209091445,0.9642130247008149,0.3276726613661369,0.015779546299560618,0,0.7504370771565444,0,44b22191ed5484b6,66,1.6177984775968042,8,12,0,0,nan,-1,20,20
151,555750.199999094,-3810227.822037597,3567863.000217628,3652913.021991249,0,0,0,0,1,1,1,0.7185804980152095,0.9787227083161141,3.7536809201187036,20,1,0.3276726613661369,2.20208216164546,2.8881212917896883,0,,0.0,0.0,0,nan,1,0,,1,0.004188126068332067,4e3d8afe6fc633b4,0.044950219446555396,42.66707228479677,12,0.858598815293276,-3810225.9025213174,3567861.617304939,3652911.3036725535,2.9239715105971293,4.433723494194586,0,0.044950219446555396,1,0.0,0.858598815293276,0.40046384964821696,1,2.8881212917896883,0.7562465538185481,0.0,1,0.7185804980152095,0.9787227083161141,2.20208216164546,0.9701361002886119,nan,nan,0,0.7562465538185481,0,44b22191ed5484b6,66,1.5942166125518993,8,0,0,0,nan,-1,0,0
152,555750.3999989033,-3810227.868962121,3567862.9453461394,3652913.0168853328,0,0,0,0,1,1,1,0.7185052080318695,0.9781254401674614,3.748896931640958,20,2,0.3276726613661369,2.197815536330285,2.8837901265485777,0,,0.0,0.0,0,nan,1,0,,1,0.006696368051945446,4e3d8afe6fc633b4,0.043474354507175426,44.193388043356066,13,0.8610503607813799,-3810225.953207316,3567861.5580454906,3652911.2983404887,2.92371611911065,4.433222742853025,0,0.043474354507175426,1,0.0,0.8610503607813799,0.39816488758433816,1,2.8837901265485777,0.7565430784056526,0.0,1,0.7185052080318695,0.9781254401674614,2.197815536330285,0.9828098908657693,nan,nan,0,0.7565430784056526,0,44b22191ed5484b6,66,1.5930737560608987,8,0,0,0,nan,-1,0,0
153,555750.5999999046,-3810227.934419372,3567862.8800232345,3652913.0114450995,0,0,0,0,1,1,1,0.7185420036866107,0.9781151999585864,3.7479411947427694,20,3,0.3276726613661369,2.197027043673292,2.883497314835971,0,,0.0,0.0,0,nan,1,0,,1,0.006855106248434158,4e3d8afe6fc633b4,0.04206790984311968,45.6763544298751,14,0.8579297650674568,-3810226.0201849523,3567861.491632621,3652911.2929920256,2.923183688616293,4.432926847846225,0,0.04206790984311968,1,0.0,0.8579297650674568,0.3930854064568675,1,2.883497314835971,0.7565659155639892,0.0,1,0.7185420036866107,0.9781151999585864,2.197027043673292,0.9971585514631469,nan,nan,0,0.7565659155639892,0,44b22191ed5484b6,66,1.5929867039281718,8,0,0,0,nan,-1,0,0
154,555750.7999999523,-3810228.008269156,3567862.795361798,3652913.00598805,0,0,0,0,1,1,1,0.7185260024433203,0.9780755135042999,3.7382720937735834,20,4,0.3276726613661369,2.1874697021317,2.8740428647264196,0,,0.0,0.0,0,nan,1,0,,1,0.004224177341768155,4e3d8afe6fc633b4,0.04080300291243804,47.11895777022733,15,0.8645782006956715,-3810226.0943750925,3567861.4064244274,3652911.2875612737,2.9232051055949,4.432889461992582,0,0.04080300291243804,1,0.0,0.8645782006956715,0.38728464221135417,1,2.8740428647264196,0.7565652568507392,0.0,1,0.7185260024433203,0.9780755135042999,2.1874697021317,1.0118426225471198,nan,nan,0,0.7565652568507392,0,44b22191ed5484b6,66,1.5929889191347073,8,0,0,0,nan,-1,0,0
155,555751.0,-3810228.08717765,3567862.703400582,3652913.0184730147,0,0,0,0,1,1,1,0.741937383446912,0.9412226315199439,3.7189436221805408,20,0,0.325770350821548,2.186877170941474,2.8934390294800494,0,,0.0,0.0,0,nan,1,1,,1,0.01242824399315015,4e3d8afe6fc633b4,0.07360898742982226,34.99766936479195,16,0.8527693601938066,-3810226.174950102,3567861.3393272413,3652911.304607627,2.9076871981559638,4.4013504442012135,0,0.07360898742982226,1,0.0,0.8527693601938066,0.39348457358789796,1,2.8934390294800494,0.7640135483611362,0.0,1,0.741937383446912,0.9412226315199439,2.186877170941474,0.9453066417246067,0.325770350821548,0.3101220841029103,0,0.7640135483611362,0,44b22191ed5484b6,66,1.5799772058379855,8,12,0,0,nan,-1,20,20
156,555751.199999094,-3810228.140475787,3567862.636293552,3652913.009937891,0,0,0,0,1,1,1,0.7414036276203874,0.937807601856105,3.7032014315460993,20,1,0.325770350821548,2.1772405720724444,2.8832525298128595,0,,0.0,0.0,0,nan,1,0,,1,0.004408517294449317,4e3d8afe6fc633b4,0.0832472419998538,34.13267795731587,17,0.8666200972288138,-3810226.2152402485,3567861.279618344,3652911.2936346387,2.9142402703277015,4.400886597299558,0,0.0832472419998538,1,0.0,0.8666200972288138,0.3871620697493354,1,2.8832525298128595,0.7698952108667542,0.0,1,0.7414036276203874,0.937807601856105,2.1772405720724444,0.9513474471346073,nan,nan,0,0.7698952108667542,0,44b22191ed5484b6,66,1.5569879977652339,8,0,0,0,nan,-1,0,0
157,555751.3999989033,-3810228.1851619454,3567862.5917634536,3652913.0069575757,0,0,0,0,1,1,1,0.741715652309739,0.9384959883291641,3.7059921089723082,20,2,0.325770350821548,2.179144460309596,2.8855821555344354,0,,0.0,0.0,0,nan,1,0,,1,0.0052605504343327695,4e3d8afe6fc633b4,0.07975226597064163,35.84103720199298,18,0.862758746776072,-3810226.258057438,3567861.23927999,3652911.2915466577,2.91300153100923,4.400578986132903,0,0.07975226597064163,1,0.0,0.862758746776072,0.3867014924917134,1,2.8855821555344354,0.7702310950223651,0.0,1,0.741715652309739,0.9384959883291641,2.179144460309596,0.9642682194560078,nan,nan,0,0.7702310950223651,0,44b22191ed5484b6,66,1.5557485329357268,8,0,0,0,nan,-1,0,0
158,555751.5999999046,-3810228.2167743556,3567862.562024289,3652913.0135414256,0,0,0,0,1,1,1,0.7417320155919871,0.9386196877031385,3.7115157425226717,20,3,0.325770350821548,2.1845897224418405,2.8907979823701297,0,,0.0,0.0,0,nan,1,0,,1,0.004543725335303995,4e3d8afe6fc633b4,0.07652034147399078,37.5155812375294,19,0.8604494528143265,-3810226.2881984175,3567861.2107814187,3652911.2985088243,2.913176834041696,4.4005621979450575,0,0.07652034147399078,1,0.0,0.8604494528143265,0.39165025373911316,1,2.8907979823701297,0.7702533606905396,0.0,1,0.7417320155919871,0.9386196877031385,2.1845897224418405,0.9788887044731732,nan,nan,0,0.7702533606905396,0,44b22191ed5484b6,66,1.5556667515908433,8,0,0,0,nan,-1,0,0
159,555751.7999999523,-3810228.2496296335,3567862.553902333,3652913.0356477527,0,0,0,0,1,1,1,0.7417739606481647,0.9387601134754406,3.7397071178247483,20,4,0.325770350821548,2.212723406592023,2.9187490440699313,0,,0.0,0.0,0,nan,1,0,,1,0.005426245088128481,4e3d8afe6fc633b4,0.07345444747897126,39.186425991850406,20,0.8376847571809108,-3810226.320840538,3567861.2032172,3652911.3208554746,2.9129178259729445,4.400449717386939,0,0.07345444747897126,1,0.0,0.8376847571809108,0.4094127282515667,1,2.9187490440699313,0.7702551968214411,0.0,1,0.7417739606481647,0.9387601134754406,2.212723406592023,0.9938427502666005,nan,nan,0,0.7702551968214411,0,44b22191ed5484b6,66,1.5556607199100914,8,0,0,0,nan,-1,0,0
160,555752.0,-3810228.190771879,3567862.509080827,3652912.958009056,0,0,0,0,1,1,1,0.8392339291619596,0.8159142760944272,3.595369468950674,19,0,0.012692118486709364,2.1054845542988474,2.913344768659417,0,,0.0,0.0,0,nan,1,1,,1,0.0014167351279968786,4e3d8afe6fc633b4,0.328663564368146,5.447435738927056,21,0.8470873402484917,-3810226.3171537635,3567861.195900828,3652911.303154991,2.8237260008819365,4.27544414411745,0,0.328663564368146,1,0.0,0.8470873402484917,0.39986825202583637,1,2.913344768659417,0.7583473947076752,0.0,1,0.8392339291619596,0.8159142760944272,2.1054845542988474,0.9273539407853876,0.012692118486709364,0.04276571694892707,0,0.7583473947076752,0,44b22191ed5484b6,66,1.5948711038444026,8,12,0,0,nan,-1,19,19
161,555752.2000000477,-3810228.1958300783,3567862.517946798,3652912.9720033472,0,0,0,0,1,1,1,0.8408779143778667,0.8139740753045068,3.611864559042757,19,1,0.012692118486709364,2.1228489897728293,2.932033420730504,0,,0.0,0.0,0,nan,1,0,,1,0.0013761352139508472,4e3d8afe6fc633b4,0.3131974460890451,5.976355851597646,22,0.8398420026760864,-3810226.319372547,3567861.20299819,3652911.3143514385,2.8280722336448414,4.2786712576803625,0,0.3131974460890451,1,0.0,0.8398420026760864,0.41401667846326123,1,2.932033420730504,0.7643631178311625,0.0,1,0.8408779143778667,0.8139740753045068,2.1228489897728293,0.9335139621152807,nan,nan,0,0.7643631178311625,0,44b22191ed5484b6,66,1.5709912468710352,8,0,0,0,nan,-1,0,0
162,555752.3999989033,-3810228.200447394,3567862.5172714815,3652912.9759268407,0,0,0,0,1,1,1,0.841282162154617,0.8134935667773249,3.6169097056993285,19,2,0.012692118486709364,2.127910500603463,2.937428075239208,0,,0.0,0.0,0,nan,1,0,,1,0.001600401380256027,4e3d8afe6fc633b4,0.2982695003584676,6.558938616145863,23,0.8367301435655794,-3810226.3239081423,3567861.200730759,3652911.316602781,2.8298472347479593,4.280623146501984,0,0.2982695003584676,1,0.0,0.8367301435655794,0.4178081097360801,1,2.937428075239208,0.7646924142997996,0.0,1,0.841282162154617,0.8134935667773249,2.127910500603463,0.9466788299079343,nan,nan,0,0.7646924142997996,0,44b22191ed5484b6,66,1.5697490311143343,8,0,0,0,nan,-1,0,0
163,555752.5999999046,-3810228.2091366635,3567862.5252186395,3652912.9886186733,0,0,0,0,1,1,1,0.8415209118089565,0.8139830816159161,3.634963424569982,19,3,0.012692118486709364,2.1451972742604797,2.9548615287698823,0,,0.0,0.0,0,nan,1,0,,1,0.0017683905613183576,4e3d8afe6fc633b4,0.2840334928607147,7.19414619366306,24,0.8233688781048382,-3810226.332641827,3567861.209012719,3652911.329568307,2.8295015489030755,4.281021964450882,0,0.2840334928607147,1,0.0,0.8233688781048382,0.4291723793248565,1,2.9548615287698823,0.7647322102747716,0.0,1,0.8415209118089565,0.8139830816159161,2.1451972742604797,0.9615669880577428,nan,nan,0,0.7647322102747716,0,44b22191ed5484b6,66,1.569601915134137,8,0,0,0,nan,-1,0,0
164,555752.7999989986,-3810228.2107186457,3567862.526298973,3652912.9911636007,0,0,0,0,1,1,1,0.8415413192312441,0.8138987599690473,3.638056873341266,19,4,0.012692118486709364,2.1483581603039017,2.9579962314727704,0,,0.0,0.0,0,nan,1,0,,1,0.0014808039694138503,4e3d8afe6fc633b4,0.27055790105704913,7.880289759317226,25,0.8213983864284566,-3810226.33406221,3567861.209926078,3652911.3318771757,2.8298248031240507,4.281271224022153,0,0.27055790105704913,1,0.0,0.8213983864284566,0.43154496293783484,1,2.9579962314727704,0.7647336163479694,0.0,1,0.8415413192312441,0.8138987599690473,2.1483581603039017,0.9767861959012939,nan,nan,0,0.7647336163479694,0,44b22191ed5484b6,66,1.5695960882767341,8,0,0,0,nan,-1,0,0
165,555753.0,-3810228.16489489,3567862.4732557754,3652912.9141430957,0,0,0,0,1,1,1,0.9022711432964174,0.7260620257477219,3.490933392661021,20,0,0.011372005384052492,2.0452101747953226,2.9190730340486057,0,,0.0,0.0,0,nan,1,1,,1,0.001246180230824729,4e3d8afe6fc633b4,0.31148198439589364,5.520379156435889,26,0.8460091659543597,-3810226.31719515,3567861.1968037076,3652911.3059653295,2.7621658056899254,4.167865505913902,0,0.31148198439589364,1,0.0,0.8460091659543597,0.4053935855737638,1,2.9190730340486057,0.7622697524902281,0.0,1,0.9022711432964174,0.7260620257477219,2.0452101747953226,0.9097926832544138,0.011372005384052492,0.04612710773139658,0,0.7622697524902281,0,44b22191ed5484b6,66,1.583713185782111,8,12,0,0,nan,-1,20,19
166,555753.2000000477,-3810228.1743611377,3567862.4788712286,3652912.930057881,0,0,0,0,1,1,1,0.9040511016924015,0.7335707247621494,3.52004676321747,20,1,0.011372005384052492,2.064266593047229,2.9395276037109026,0,,0.0,0.0,0,nan,1,0,,1,0.0010538773278799222,4e3d8afe6fc633b4,0.29153531494896145,6.266061348699657,27,0.826863508063051,-3810226.3307677526,3567861.2053554105,3652911.3289359445,2.753955439731771,4.169160770838832,0,0.29153531494896145,1,0.0,0.826863508063051,0.4203915055856918,1,2.9395276037109026,0.7683006314253575,0.0,1,0.9040511016924015,0.7335707247621494,2.064266593047229,0.9160691696486198,nan,nan,0,0.7683006314253575,0,44b22191ed5484b6,66,1.5600931214025149,8,0,0,0,nan,-1,0,0
167,555753.3999989033,-3810228.1900919518,3567862.488676474,3652912.956664166,0,0,0,0,1,1,1,0.9043633925537923,0.7346665092284033,3.5537501669487166,20,2,0.011372005384052492,2.0962594292347414,2.9712219971186187,0,,0.0,0.0,0,nan,1,0,,1,0.0015635705242470772,4e3d8afe6fc633b4,0.25475914455348714,8.069749608139784,28,0.8038061105848613,-3810226.347645605,3567861.215945314,3652911.3574775867,2.7516996313314803,4.168351813130637,0,0.25475914455348714,1,0.0,0.8038061105848613,0.44516522236159184,1,2.9712219971186187,0.7686375497646452,0.0,1,0.9043633925537923,0.7346665092284033,2.0962594292347414,0.9294807857551761,nan,nan,0,0.7686375497646452,0,44b22191ed5484b6,66,1.558842508006989,8,0,0,0,nan,-1,0,0
168,555753.5999999046,-3810228.2040992994,3567862.497640026,3652912.977620004,0,0,0,0,1,1,1,0.9044004874932586,0.734663429136283,3.5804958570716914,20,3,0.011372005384052492,2.122868991466369,2.997520447414805,0,,0.0,0.0,0,nan,1,0,,1,0.0010953928404598804,4e3d8afe6fc633b4,0.24128665605903882,8.926402530510607,29,0.7852339173853219,-3810226.3618073245,3567861.2250347557,3652911.378577414,2.751454360860663,4.168191430705197,0,0.24128665605903882,1,0.0,0.7852339173853219,0.4501189741430953,1,2.997520447414805,0.7686731158386825,0.0,1,0.9044004874932586,0.734663429136283,2.122868991466369,0.9446399350547906,nan,nan,0,0.7686731158386825,0,44b22191ed5484b6,66,1.5587103105283706,8,0,0,0,nan,-1,0,0
169,555753.7999989986,-3810228.2154305773,3567862.5057403925,3652912.9977041716,0,0,0,0,1,1,1,0.904415929334525,0.7347236581271075,3.6048628271269427,20,4,0.011372005384052492,2.1470263715052798,3.021255956363449,0,,0.0,0.0,0,nan,1,0,,1,0.0018948412918512372,4e3d8afe6fc633b4,0.22913528504041072,9.813886548793343,30,0.7700912227049668,-3810226.3731816993,3567861.2331803865,3652911.3987948517,2.751327118024757,4.168127176086704,0,0.22913528504041072,1,0.0,0.7700912227049668,0.4275280765244491,1,3.021255956363449,0.7686767144005693,0.0,1,0.904415929334525,0.7347236581271075,2.1470263715052798,0.9601274649932102,nan,nan,0,0.7686767144005693,0,44b22191ed5484b6,66,1.5586969456694864,8,0,0,0,nan,-1,0,0
